mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
51	51	51	51a	405/2	405/2	2.0	1/2	1/2	2/2	18	1	1/2			1/2	1	1	-3	51	Eb3	3	1379
51	51	51	51a	405/2	405/2	1.0	1/2	1/2	2/2	6	1	1/4			1/4	1		5	59	B3	3	1349
51	51	51	51a	405/2	405/2	2.0	1/2	1/2	2/2	15	1	1/2			1/2	1	1	-3	63	Eb4	4	1370
51	51	51	51a	405/2	405/2	2.0	1/2	1/2	2/2	16	1	1/2			1/2	1	1	-3	63	Eb4	4	1373
51	51	51	51a	1217/6	1217/6	0.3333333333333333	7/12	7/12	2/2	13	1	1/12			1/8	2/3		1	55	G3	3	1363
51	51	51	51a	1219/6	1219/6	0.3333333333333333	2/3	2/3	2/2	13	1	1/12			1/8	2/3		0	60	C4	4	1364
51	51	51	51a	407/2	407/2	0.3333333333333333	3/4	3/4	2/2	13	1	1/12			1/8	2/3		-2	58	Bb3	3	1365
51	51	51	51a	407/2	407/2	1.0	3/4	3/4	2/2	6	1	1/4			1/4	1		-2	58	Bb3	3	1350
51	51	51	51a	1223/6	1223/6	0.3333333333333333	5/6	5/6	2/2	13	1	1/12			1/8	2/3		-3	63	Eb4	4	1366
51	51	51	51a	1225/6	1225/6	0.3333333333333333	11/12	11/12	2/2	13	1	1/12			1/8	2/3		1	67	G4	4	1367
52	52	52	52a	409/2	409/2	0.2857142857142857	0	0	2/2	14	1	1/14			1/8	4/7		-1	29	F1	1	1388
52	52	52	52a	409/2	409/2	4.0	0	0	2/2	20	1	1			1	1		-1	29	F1	1	1418
52	52	52	52a	409/2	409/2	4.0	0	0	2/2	5	2	1			1	1		-1	41	F2	2	1381
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	17	1	1/4			1/4	1	-1	-3	51	Eb3	3	1410
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	18	1	1/4			1/4	1	-1	-3	51	Eb3	3	1414
52	52	52	52a	409/2	409/2	2.0	0	0	2/2	6	2	1/2			1/2	1		-3	51	Eb3	3	1384
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	13	1	1/4			1/4	1		3	57	A3	3	1387
52	52	52	52a	409/2	409/2	2.0	0	0	2/2	6	1	1/2			1/2	1		3	57	A3	3	1382
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-3	63	Eb4	4	1387
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	15	1	1/4			1/4	1	-1	-3	63	Eb4	4	1402
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	16	1	1/4			1/4	1	-1	-3	63	Eb4	4	1406
52	52	52	52a	409/2	409/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-1	65	F4	4	1387
52	52	52	52a	2867/14	2867/14	0.2857142857142857	1/14	1/14	2/2	14	1	1/14			1/8	4/7		-1	41	F2	2	1389
52	52	52	52a	2871/14	2871/14	0.2857142857142857	1/7	1/7	2/2	14	1	1/14			1/8	4/7		0	48	C3	3	1390
52	52	52	52a	2875/14	2875/14	0.2857142857142857	3/14	3/14	2/2	14	1	1/14			1/8	4/7		-1	53	F3	3	1391
52	52	52	52a	411/2	411/2	1.0	1/4	1/4	2/2	17	1	1/4			1/4	1		2	50	D3	3	1411
52	52	52	52a	411/2	411/2	1.0	1/4	1/4	2/2	18	1	1/4			1/4	1		2	50	D3	3	1415
52	52	52	52a	411/2	411/2	1.0	1/4	1/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	1403
52	52	52	52a	411/2	411/2	1.0	1/4	1/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	1407
52	52	52	52a	2879/14	2879/14	0.2857142857142857	2/7	2/7	2/2	14	1	1/14			1/8	4/7		-4	56	Ab3	3	1392
52	52	52	52a	2883/14	2883/14	0.2857142857142857	5/14	5/14	2/2	14	1	1/14			1/8	4/7		-3	63	Eb4	4	1393
52	52	52	52a	2887/14	2887/14	0.2857142857142857	3/7	3/7	2/2	14	1	1/14			1/8	4/7		-1	65	F4	4	1394
52	52	52	52a	413/2	413/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-5	49	Db3	3	1395
52	52	52	52a	413/2	413/2	1.0	1/2	1/2	2/2	6	2	1/4			1/4	1		-5	49	Db3	3	1385
52	52	52	52a	413/2	413/2	1.0	1/2	1/2	2/2	17	1	1/4			1/4	1		-5	49	Db3	3	1412
52	52	52	52a	413/2	413/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		-5	49	Db3	3	1416
52	52	52	52a	413/2	413/2	2.0	1/2	1/2	2/2	6	1	1/2			1/2	1	1	-4	56	Ab3	3	1383
52	52	52	52a	413/2	413/2	1.0	1/2	1/2	2/2	15	1	1/4			1/4	1		-5	61	Db4	4	1404
52	52	52	52a	413/2	413/2	1.0	1/2	1/2	2/2	16	1	1/4			1/4	1		-5	61	Db4	4	1408
52	52	52	52a	1241/6	1241/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3	1	-1	53	F3	3	1396
52	52	52	52a	1243/6	1243/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1397
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	18	1	1/4			1/4	1		-1	41	F2	2	1417
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	6	2	1/4			1/4	1		2	50	D3	3	1386
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	14	2	1/4			1/4	1		2	50	D3	3	1401
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		2	50	D3	3	1413
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	14	2	1/4			1/4	1	-1	-1	53	F3	3	1401
52	52	52	52a	415/2	415/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1398
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	14	2	1/4			1/4	1		5	59	B3	3	1401
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		5	59	B3	3	1405
52	52	52	52a	415/2	415/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		5	59	B3	3	1409
52	52	52	52a	1247/6	1247/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		5	59	B3	3	1399
52	52	52	52a	1249/6	1249/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-1	65	F4	4	1400
53	53	53	53a	417/2	417/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		6	30	F#1	1	1424
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	20	1	1			1	1		6	30	F#1	1	1442
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	5	1	1			1	1		6	42	F#2	2	1419
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	18	1	1			1	1		6	42	F#2	2	1441
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	5	1	1			1	1		0	48	C3	3	1419
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	6	2	1			1	1		-3	51	Eb3	3	1421
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	17	1	1			1	1		-3	51	Eb3	3	1440
53	53	53	53a	417/2	417/2	4.0	0	0	2/2	6	1	1			1	1	-1	-4	56	Ab3	3	1420
53	53	53	53a	417/2	417/2	1.0	0	0	2/2	13	1	1/4			1/4	1		0	60	C4	4	1422
53	53	53	53a	417/2	417/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		0	60	C4	4	1436
53	53	53	53a	417/2	417/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		0	60	C4	4	1438
53	53	53	53a	417/2	417/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-3	63	Eb4	4	1422
53	53	53	53a	1253/6	1253/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		6	42	F#2	2	1425
53	53	53	53a	1255/6	1255/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-3	51	Eb3	3	1426
53	53	53	53a	419/2	419/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1427
53	53	53	53a	1259/6	1259/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		2	62	D4	4	1428
53	53	53	53a	1261/6	1261/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1429
53	53	53	53a	421/2	421/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-4	68	Ab4	4	1430
53	53	53	53a	1265/6	1265/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1431
53	53	53	53a	1267/6	1267/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1432
53	53	53	53a	423/2	423/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1433
53	53	53	53a	423/2	423/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		-2	58	Bb3	3	1423
53	53	53	53a	423/2	423/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		-2	58	Bb3	3	1437
53	53	53	53a	423/2	423/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		-2	58	Bb3	3	1439
53	53	53	53a	1271/6	1271/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1434
53	53	53	53a	1273/6	1273/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-3	63	Eb4	4	1435
54	54	54	54a	425/2	425/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		1	31	G1	1	1448
54	54	54	54a	425/2	425/2	4.0	0	0	2/2	20	1	1			1	1		1	31	G1	1	1467
54	54	54	54a	425/2	425/2	4.0	0	0	2/2	5	1	1			1	1		1	43	G2	2	1443
54	54	54	54a	425/2	425/2	4.0	0	0	2/2	18	1	1			1	1		1	43	G2	2	1466
54	54	54	54a	425/2	425/2	1.0	0	0	2/2	6	2	1/4			1/4	1		2	50	D3	3	1445
54	54	54	54a	425/2	425/2	4.0	0	0	2/2	5	1	1			1	1		2	50	D3	3	1443
54	54	54	54a	425/2	425/2	2.0	0	0	2/2	17	1	1/2			1/2	1		-1	53	F3	3	1464
54	54	54	54a	425/2	425/2	1.0	0	0	2/2	6	1	1/4			1/4	1		1	55	G3	3	1444
54	54	54	54a	425/2	425/2	1.0	0	0	2/2	13	1	1/4			1/4	1		1	55	G3	3	1446
54	54	54	54a	425/2	425/2	1.0	0	0	2/2	13	1	1/4			1/4	1		5	59	B3	3	1446
54	54	54	54a	425/2	425/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		5	59	B3	3	1460
54	54	54	54a	425/2	425/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		5	59	B3	3	1462
54	54	54	54a	1277/6	1277/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		1	43	G2	2	1449
54	54	54	54a	1279/6	1279/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1450
54	54	54	54a	427/2	427/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1451
54	54	54	54a	1283/6	1283/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1452
54	54	54	54a	1285/6	1285/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		5	59	B3	3	1453
54	54	54	54a	429/2	429/2	2.0	1/2	1/2	2/2	17	1	1/2			1/2	1		1	55	G3	3	1465
54	54	54	54a	429/2	429/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		1	67	G4	4	1454
54	54	54	54a	1289/6	1289/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		5	59	B3	3	1455
54	54	54	54a	1291/6	1291/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1456
54	54	54	54a	431/2	431/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1457
54	54	54	54a	431/2	431/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		0	60	C4	4	1447
54	54	54	54a	431/2	431/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		0	60	C4	4	1461
54	54	54	54a	431/2	431/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		0	60	C4	4	1463
54	54	54	54a	1295/6	1295/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1458
54	54	54	54a	1297/6	1297/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1459
55	55	55	55a	433/2	433/2	0.2857142857142857	0	0	2/2	14	1	1/14			1/8	4/7		0	24	C1	1	1475
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	20	1	1/4			1/4	1		0	36	C2	2	1493
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	5	2	1/4			1/4	1		0	48	C3	3	1471
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	17	1	1/4			1/4	1		0	48	C3	3	1490
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	18	1	1/4			1/4	1		0	48	C3	3	1491
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	13	1	1/4			1/4	1		4	52	E3	3	1472
55	55	55	55a	433/2	433/2	2.0	0	0	2/2	5	1	1/2			1/2	1		4	52	E3	3	1469
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-2	58	Bb3	3	1472
55	55	55	55a	433/2	433/2	4.0	0	0	2/2	3	1	1			1	1	1	-2	58	Bb3	3	1468
55	55	55	55a	433/2	433/2	1.0	0	0	2/2	13	1	1/4			1/4	1		0	60	C4	4	1472
55	55	55	55a	433/2	433/2	4.0	0	0	2/2	3	1	1			1	1	1	0	60	C4	4	1468
55	55	55	55a	433/2	433/2	4.0	0	0	2/2	15	1	1			1	1	1	0	60	C4	4	1488
55	55	55	55a	433/2	433/2	4.0	0	0	2/2	16	1	1			1	1	1	0	60	C4	4	1489
55	55	55	55a	3035/14	3035/14	0.2857142857142857	1/14	1/14	2/2	14	1	1/14			1/8	4/7		0	36	C2	2	1476
55	55	55	55a	3039/14	3039/14	0.2857142857142857	1/7	1/7	2/2	14	1	1/14			1/8	4/7		1	43	G2	2	1477
55	55	55	55a	3043/14	3043/14	0.2857142857142857	3/14	3/14	2/2	14	1	1/14			1/8	4/7		0	48	C3	3	1478
55	55	55	55a	435/2	435/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		1	67	G4	4	1473
55	55	55	55a	3047/14	3047/14	0.2857142857142857	2/7	2/7	2/2	14	1	1/14			1/8	4/7		4	52	E3	3	1479
55	55	55	55a	3051/14	3051/14	0.2857142857142857	5/14	5/14	2/2	14	1	1/14			1/8	4/7		1	55	G3	3	1480
55	55	55	55a	3055/14	3055/14	0.2857142857142857	3/7	3/7	2/2	14	1	1/14			1/8	4/7		0	60	C4	4	1481
55	55	55	55a	437/2	437/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		2	38	D2	2	1482
55	55	55	55a	437/2	437/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		2	38	D2	2	1494
55	55	55	55a	437/2	437/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		2	50	D3	3	1492
55	55	55	55a	437/2	437/2	2.0	1/2	1/2	2/2	5	1	1/2			1/2	1	1	-1	53	F3	3	1470
55	55	55	55a	437/2	437/2	2.0	1/2	1/2	2/2	13	1	1/2			1/2	1	1	-4	68	Ab4	4	1474
55	55	55	55a	1313/6	1313/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	1483
55	55	55	55a	1315/6	1315/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1484
55	55	55	55a	439/2	439/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1485
55	55	55	55a	1319/6	1319/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1486
55	55	55	55a	1321/6	1321/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1487
56	56	56	56a	441/2	441/2	2.0	0	0	2/2	5	1	1/2			1/2	1	-1	-1	53	F3	3	1496
56	56	56	56a	441/2	441/2	4.0	0	0	2/2	3	1	1			1	1	0	-2	58	Bb3	3	1495
56	56	56	56a	441/2	441/2	1.0	0	0	2/2	15	1	1/4			1/4	1	-1	0	60	C4	4	1515
56	56	56	56a	441/2	441/2	4.0	0	0	2/2	3	1	1			1	1	0	0	60	C4	4	1495
56	56	56	56a	441/2	441/2	4.0	0	0	2/2	16	1	1			1	1	0	0	60	C4	4	1516
56	56	56	56a	441/2	441/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-1	65	F4	4	1503
56	56	56	56a	441/2	441/2	1.0	0	0	2/2	13	1	1/4			1/4	1	-1	-4	68	Ab4	4	1499
56	56	56	56a	1325/6	1325/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1504
56	56	56	56a	1327/6	1327/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1505
56	56	56	56a	443/2	443/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1506
56	56	56	56a	443/2	443/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		-1	65	F4	4	1500
56	56	56	56a	1331/6	1331/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1507
56	56	56	56a	1333/6	1333/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	1508
56	56	56	56a	445/2	445/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		4	40	E2	2	1509
56	56	56	56a	445/2	445/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		4	40	E2	2	1518
56	56	56	56a	445/2	445/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		4	52	E3	3	1517
56	56	56	56a	445/2	445/2	1.0	1/2	1/2	2/2	5	1	1/4			1/4	1		1	55	G3	3	1497
56	56	56	56a	445/2	445/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		1	67	G4	4	1501
56	56	56	56a	1337/6	1337/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	1510
56	56	56	56a	1339/6	1339/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1511
56	56	56	56a	447/2	447/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1512
56	56	56	56a	447/2	447/2	1.0	3/4	3/4	2/2	5	1	1/4			1/4	1		-4	56	Ab3	3	1498
56	56	56	56a	447/2	447/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		-4	68	Ab4	4	1502
56	56	56	56a	1343/6	1343/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1513
56	56	56	56a	1345/6	1345/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1514
57	57	57	57a	449/2	449/2	1.0	0	0	2/2	5	1	1/4			1/4	1		-2	58	Bb3	3	1520
57	57	57	57a	449/2	449/2	4.0	0	0	2/2	3	1	1			1	1	-1	-2	58	Bb3	3	1519
57	57	57	57a	449/2	449/2	1.0	0	0	2/2	16	1	1/4			1/4	1	-1	0	60	C4	4	1536
57	57	57	57a	449/2	449/2	4.0	0	0	2/2	3	1	1			1	1	0	0	60	C4	4	1519
57	57	57	57a	449/2	449/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		1	67	G4	4	1524
57	57	57	57a	449/2	449/2	2.0	0	0	2/2	13	1	1/2			1/2	1		-2	70	Bb4	4	1521
57	57	57	57a	1349/6	1349/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1525
57	57	57	57a	1351/6	1351/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1526
57	57	57	57a	451/2	451/2	1.0	1/4	1/4	2/2	20	1	1/4			1/4	1		2	38	D2	2	1539
57	57	57	57a	451/2	451/2	1.0	1/4	1/4	2/2	18	1	1/4			1/4	1		2	50	D3	3	1537
57	57	57	57a	451/2	451/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1527
57	57	57	57a	1355/6	1355/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1528
57	57	57	57a	1357/6	1357/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1529
57	57	57	57a	453/2	453/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		4	40	E2	2	1540
57	57	57	57a	453/2	453/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		4	52	E3	3	1538
57	57	57	57a	453/2	453/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1530
57	57	57	57a	453/2	453/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		-4	68	Ab4	4	1522
57	57	57	57a	1361/6	1361/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1531
57	57	57	57a	1363/6	1363/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1532
57	57	57	57a	455/2	455/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		4	52	E3	3	1533
57	57	57	57a	455/2	455/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		1	67	G4	4	1523
57	57	57	57a	1367/6	1367/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	1534
57	57	57	57a	1369/6	1369/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		0	36	C2	2	1535
58	58	58	58a	457/2	457/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-1	41	F2	2	1547
58	58	58	58a	457/2	457/2	1.0	0	0	2/2	20	1	1/4			1/4	1		-1	41	F2	2	1560
58	58	58	58a	457/2	457/2	1.0	0	0	2/2	18	1	1/4			1/4	1		-1	53	F3	3	1559
58	58	58	58a	457/2	457/2	2.0	0	0	2/2	3	2	1/2			1/2	1	1	-4	56	Ab3	3	1543
58	58	58	58a	457/2	457/2	2.0	0	0	2/2	3	1	1/2			1/2	1	0	0	60	C4	4	1541
58	58	58	58a	457/2	457/2	3.0	0	0	2/2	13	1	3/4			1/2	3/2		-4	68	Ab4	4	1545
58	58	58	58a	1373/6	1373/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	1548
58	58	58	58a	1375/6	1375/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1549
58	58	58	58a	459/2	459/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1550
58	58	58	58a	1379/6	1379/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	1551
58	58	58	58a	1381/6	1381/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1552
58	58	58	58a	461/2	461/2	1.0	1/2	1/2	2/2	3	2	1/4			1/4	1	-1	-4	56	Ab3	3	1544
58	58	58	58a	461/2	461/2	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1	-1	0	60	C4	4	1542
58	58	58	58a	461/2	461/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-1	65	F4	4	1553
58	58	58	58a	1385/6	1385/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	1554
58	58	58	58a	1387/6	1387/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	1555
58	58	58	58a	463/2	463/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1556
58	58	58	58a	463/2	463/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		-2	70	Bb4	4	1546
58	58	58	58a	1391/6	1391/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1557
58	58	58	58a	1393/6	1393/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1558
59	59	59	59a	465/2	465/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1567
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	3	1	1/2			1/2	1		-4	56	Ab3	3	1563
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	3	1	1/2			1/2	1		0	60	C4	4	1563
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	13	1	1/2			1/2	1		0	60	C4	4	1565
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	1	1	1/2			1/2	1		-1	65	F4	4	1561
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	13	1	1/2			1/2	1		-1	65	F4	4	1565
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	1	1	1/2			1/2	1		0	72	C5	5	1561
59	59	59	59a	465/2	465/2	2.0	0	0	2/2	13	1	1/2			1/2	1		0	72	C5	5	1565
59	59	59	59a	1397/6	1397/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	1568
59	59	59	59a	1399/6	1399/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1569
59	59	59	59a	467/2	467/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	1570
59	59	59	59a	1403/6	1403/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	1571
59	59	59	59a	1405/6	1405/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		-1	53	F3	3	1572
59	59	59	59a	469/2	469/2	0.2222222222222222	1/2	1/2	2/2	14	1	1/18			1/8	4/9		-1	41	F2	2	1573
59	59	59	59a	469/2	469/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1	1	-2	58	Bb3	3	1564
59	59	59	59a	469/2	469/2	2.0	1/2	1/2	2/2	13	1	1/2			1/2	1		-2	58	Bb3	3	1566
59	59	59	59a	469/2	469/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1	1	-5	61	Db4	4	1564
59	59	59	59a	469/2	469/2	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1	1	4	64	E4	4	1562
59	59	59	59a	469/2	469/2	2.0	1/2	1/2	2/2	13	1	1/2			1/2	1		4	64	E4	4	1566
