mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	13	1	1/8	1/8	1		0	72	C5	5		9792
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	14	1	1/8	1/8	1		0	72	C5	5		9795
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	15	1	1/8	1/8	1		0	72	C5	5		9798
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	84	C6	6		9756
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		0	84	C6	6		9759
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	3	1	1/8	1/8	1		0	84	C6	6		9762
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		0	84	C6	6		9765
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		0	84	C6	6		9768
337	337	337	337a	2021/2	2021/2	0.5	5/8	5/8	3/4	6	1	1/8	1/8	1		0	84	C6	6		9771
338	338	338	338a	1011	1011	1.0	0	0	3/4	25	1	1/4	1/4	1		6	54	F#3	3		9895
338	338	338	338a	1011	1011	1.0	0	0	3/4	7	1	1/4	1/4	1		3	57	A3	3		9844
338	338	338	338a	1011	1011	1.0	0	0	3/4	8	1	1/4	1/4	1		3	57	A3	3		9847
338	338	338	338a	1011	1011	1.0	0	0	3/4	11	1	1/4	1/4	1		3	57	A3	3		9856
338	338	338	338a	1011	1011	1.0	0	0	3/4	12	1	1/4	1/4	1		3	57	A3	3		9859
338	338	338	338a	1011	1011	1.0	0	0	3/4	16	1	1/4	1/4	1		3	57	A3	3		9871
338	338	338	338a	1011	1011	1.0	0	0	3/4	17	1	1/4	1/4	1		3	57	A3	3		9874
338	338	338	338a	1011	1011	1.0	0	0	3/4	18	1	1/4	1/4	1		3	57	A3	3		9877
338	338	338	338a	1011	1011	1.0	0	0	3/4	19	1	1/4	1/4	1		3	57	A3	3		9880
338	338	338	338a	1011	1011	1.0	0	0	3/4	24	1	1/4	1/4	1		6	66	F#4	4		9892
338	338	338	338a	1011	1011	1.0	0	0	3/4	9	1	1/4	1/4	1		3	69	A4	4		9850
338	338	338	338a	1011	1011	1.0	0	0	3/4	10	1	1/4	1/4	1		3	69	A4	4		9853
338	338	338	338a	1011	1011	1.0	0	0	3/4	13	1	1/4	1/4	1		3	69	A4	4		9862
338	338	338	338a	1011	1011	1.0	0	0	3/4	14	1	1/4	1/4	1		3	69	A4	4		9865
338	338	338	338a	1011	1011	1.0	0	0	3/4	15	1	1/4	1/4	1		3	69	A4	4		9868
338	338	338	338a	1011	1011	1.0	0	0	3/4	22	1	1/4	1/4	1		6	78	F#5	5		9886
338	338	338	338a	1011	1011	1.0	0	0	3/4	23	1	1/4	1/4	1		6	78	F#5	5		9889
338	338	338	338a	1011	1011	1.0	0	0	3/4	1	1	1/4	1/4	1		3	81	A5	5		9826
338	338	338	338a	1011	1011	1.0	0	0	3/4	2	1	1/4	1/4	1		3	81	A5	5		9829
338	338	338	338a	1011	1011	1.0	0	0	3/4	3	1	1/4	1/4	1		3	81	A5	5		9832
338	338	338	338a	1011	1011	1.0	0	0	3/4	4	1	1/4	1/4	1		3	81	A5	5		9835
338	338	338	338a	1011	1011	1.0	0	0	3/4	5	1	1/4	1/4	1		3	81	A5	5		9838
338	338	338	338a	1011	1011	1.0	0	0	3/4	6	1	1/4	1/4	1		3	81	A5	5		9841
338	338	338	338a	1011	1011	1.0	0	0	3/4	21	1	1/4	1/4	1		6	90	F#6	6		9883
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	7	1	1/4	1/4	1		1	55	G3	3		9845
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	8	1	1/4	1/4	1		1	55	G3	3		9848
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	11	1	1/4	1/4	1		1	55	G3	3		9857
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	12	1	1/4	1/4	1		1	55	G3	3		9860
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	16	1	1/4	1/4	1		1	55	G3	3		9872
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	17	1	1/4	1/4	1		1	55	G3	3		9875
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	18	1	1/4	1/4	1		1	55	G3	3		9878
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	19	1	1/4	1/4	1		1	55	G3	3		9881
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		1	55	G3	3		9896
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		1	67	G4	4		9851
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		1	67	G4	4		9854
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	13	1	1/4	1/4	1		1	67	G4	4		9863
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	14	1	1/4	1/4	1		1	67	G4	4		9866
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	15	1	1/4	1/4	1		1	67	G4	4		9869
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		1	67	G4	4		9893
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79	G5	5		9827
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		1	79	G5	5		9830
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		1	79	G5	5		9833
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		1	79	G5	5		9836
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	5	1	1/4	1/4	1		1	79	G5	5		9839
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	6	1	1/4	1/4	1		1	79	G5	5		9842
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		1	79	G5	5		9887
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		1	79	G5	5		9890
338	338	338	338a	1012	1012	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		1	91	G6	6		9884
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	7	1	1/4	1/4	1		8	56	G#3	3		9846
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	8	1	1/4	1/4	1		8	56	G#3	3		9849
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	11	1	1/4	1/4	1		8	56	G#3	3		9858
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	12	1	1/4	1/4	1		8	56	G#3	3		9861
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	16	1	1/4	1/4	1		8	56	G#3	3		9873
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	17	1	1/4	1/4	1		8	56	G#3	3		9876
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	18	1	1/4	1/4	1		8	56	G#3	3		9879
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	19	1	1/4	1/4	1		8	56	G#3	3		9882
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		8	56	G#3	3		9897
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		8	68	G#4	4		9852
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		8	68	G#4	4		9855
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	13	1	1/4	1/4	1		8	68	G#4	4		9864
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	14	1	1/4	1/4	1		8	68	G#4	4		9867
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	15	1	1/4	1/4	1		8	68	G#4	4		9870
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		8	68	G#4	4		9894
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		8	80	G#5	5		9828
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		8	80	G#5	5		9831
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		8	80	G#5	5		9834
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		8	80	G#5	5		9837
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	5	1	1/4	1/4	1		8	80	G#5	5		9840
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		8	80	G#5	5		9843
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		8	80	G#5	5		9888
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		8	80	G#5	5		9891
338	338	338	338a	1013	1013	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		8	92	G#6	6		9885
339	339	339	339a	1014	1014	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9938
339	339	339	339a	1014	1014	1.0	0	0	3/4	11	1	1/4	1/4	1		3	57	A3	3		9914
339	339	339	339a	1014	1014	1.0	0	0	3/4	12	1	1/4	1/4	1		3	57	A3	3		9918
339	339	339	339a	1014	1014	3.0	0	0	3/4	7	1	3/4	1/2	3/2	1	3	57	A3	3		9904
339	339	339	339a	1014	1014	3.0	0	0	3/4	8	1	3/4	1/2	3/2	1	3	57	A3	3		9905
339	339	339	339a	1014	1014	3.0	0	0	3/4	16	1	3/4	1/2	3/2	1	3	57	A3	3		9934
339	339	339	339a	1014	1014	3.0	0	0	3/4	17	1	3/4	1/2	3/2	1	3	57	A3	3		9935
339	339	339	339a	1014	1014	3.0	0	0	3/4	18	1	3/4	1/2	3/2	1	3	57	A3	3		9936
339	339	339	339a	1014	1014	3.0	0	0	3/4	19	1	3/4	1/2	3/2	1	3	57	A3	3		9937
339	339	339	339a	1014	1014	3.0	0	0	3/4	25	1	3/4	1/2	3/2	1	3	57	A3	3		9943
339	339	339	339a	1014	1014	1.0	0	0	3/4	9	1	1/4	1/4	1		3	69	A4	4		9906
339	339	339	339a	1014	1014	1.0	0	0	3/4	10	1	1/4	1/4	1		3	69	A4	4		9910
339	339	339	339a	1014	1014	1.0	0	0	3/4	13	1	1/4	1/4	1		3	69	A4	4		9922
339	339	339	339a	1014	1014	1.0	0	0	3/4	14	1	1/4	1/4	1		3	69	A4	4		9926
339	339	339	339a	1014	1014	1.0	0	0	3/4	15	1	1/4	1/4	1		3	69	A4	4		9930
339	339	339	339a	1014	1014	3.0	0	0	3/4	24	1	3/4	1/2	3/2	1	3	69	A4	4		9942
339	339	339	339a	1014	1014	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	3	81	A5	5		9898
339	339	339	339a	1014	1014	3.0	0	0	3/4	2	1	3/4	1/2	3/2	1	3	81	A5	5		9899
339	339	339	339a	1014	1014	3.0	0	0	3/4	3	1	3/4	1/2	3/2	1	3	81	A5	5		9900
339	339	339	339a	1014	1014	3.0	0	0	3/4	4	1	3/4	1/2	3/2	1	3	81	A5	5		9901
339	339	339	339a	1014	1014	3.0	0	0	3/4	5	1	3/4	1/2	3/2	1	3	81	A5	5		9902
339	339	339	339a	1014	1014	3.0	0	0	3/4	6	1	3/4	1/2	3/2	1	3	81	A5	5		9903
339	339	339	339a	1014	1014	3.0	0	0	3/4	22	1	3/4	1/2	3/2	1	3	81	A5	5		9940
339	339	339	339a	1014	1014	3.0	0	0	3/4	23	1	3/4	1/2	3/2	1	3	81	A5	5		9941
339	339	339	339a	1014	1014	3.0	0	0	3/4	21	1	3/4	1/2	3/2	1	3	93	A6	6		9939
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	11	1	1/4	1/4	1		1	55	G3	3		9915
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	12	1	1/4	1/4	1		1	55	G3	3		9919
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		1	67	G4	4		9907
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		1	67	G4	4		9911
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	13	1	1/4	1/4	1		1	67	G4	4		9923
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	14	1	1/4	1/4	1		1	67	G4	4		9927
339	339	339	339a	1015	1015	1.0	1/4	1/4	3/4	15	1	1/4	1/4	1		1	67	G4	4		9931
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	11	1	1/8	1/8	1		-1	53	F3	3		9916
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	12	1	1/8	1/8	1		-1	53	F3	3		9920
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	9	1	1/8	1/8	1		-1	65	F4	4		9908
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	10	1	1/8	1/8	1		-1	65	F4	4		9912
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	13	1	1/8	1/8	1		-1	65	F4	4		9924
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	14	1	1/8	1/8	1		-1	65	F4	4		9928
339	339	339	339a	1016	1016	0.5	1/2	1/2	3/4	15	1	1/8	1/8	1		-1	65	F4	4		9932
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	11	1	1/8	1/8	1		1	55	G3	3		9917
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	12	1	1/8	1/8	1		1	55	G3	3		9921
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	9	1	1/8	1/8	1		1	67	G4	4		9909
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	10	1	1/8	1/8	1		1	67	G4	4		9913
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	13	1	1/8	1/8	1		1	67	G4	4		9925
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	14	1	1/8	1/8	1		1	67	G4	4		9929
339	339	339	339a	2033/2	2033/2	0.5	5/8	5/8	3/4	15	1	1/8	1/8	1		1	67	G4	4		9933
340	340	340	340a	1017	1017	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9964
340	340	340	340a	1017	1017	1.0	0	0	3/4	7	1	1/4	1/4	1	-1	3	57	A3	3		9950
340	340	340	340a	1017	1017	1.0	0	0	3/4	8	1	1/4	1/4	1	-1	3	57	A3	3		9951
340	340	340	340a	1017	1017	1.0	0	0	3/4	11	1	1/4	1/4	1		3	57	A3	3		9955
340	340	340	340a	1017	1017	1.0	0	0	3/4	12	1	1/4	1/4	1		3	57	A3	3		9956
340	340	340	340a	1017	1017	1.0	0	0	3/4	16	1	1/4	1/4	1	-1	3	57	A3	3		9960
340	340	340	340a	1017	1017	1.0	0	0	3/4	17	1	1/4	1/4	1	-1	3	57	A3	3		9961
340	340	340	340a	1017	1017	1.0	0	0	3/4	18	1	1/4	1/4	1	-1	3	57	A3	3		9962
340	340	340	340a	1017	1017	1.0	0	0	3/4	19	1	1/4	1/4	1	-1	3	57	A3	3		9963
340	340	340	340a	1017	1017	1.0	0	0	3/4	25	1	1/4	1/4	1	-1	3	57	A3	3		9970
340	340	340	340a	1017	1017	1.0	0	0	3/4	9	1	1/4	1/4	1		3	69	A4	4		9953
340	340	340	340a	1017	1017	1.0	0	0	3/4	10	1	1/4	1/4	1		3	69	A4	4		9954
340	340	340	340a	1017	1017	1.0	0	0	3/4	13	1	1/4	1/4	1		3	69	A4	4		9957
340	340	340	340a	1017	1017	1.0	0	0	3/4	14	1	1/4	1/4	1		3	69	A4	4		9958
340	340	340	340a	1017	1017	1.0	0	0	3/4	15	1	1/4	1/4	1		3	69	A4	4		9959
340	340	340	340a	1017	1017	1.0	0	0	3/4	24	1	1/4	1/4	1	-1	3	69	A4	4		9969
340	340	340	340a	1017	1017	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	3	81	A5	5		9944
340	340	340	340a	1017	1017	1.0	0	0	3/4	2	1	1/4	1/4	1	-1	3	81	A5	5		9945
340	340	340	340a	1017	1017	1.0	0	0	3/4	3	1	1/4	1/4	1	-1	3	81	A5	5		9946
340	340	340	340a	1017	1017	1.0	0	0	3/4	4	1	1/4	1/4	1	-1	3	81	A5	5		9947
340	340	340	340a	1017	1017	1.0	0	0	3/4	5	1	1/4	1/4	1	-1	3	81	A5	5		9948
340	340	340	340a	1017	1017	1.0	0	0	3/4	6	1	1/4	1/4	1	-1	3	81	A5	5		9949
340	340	340	340a	1017	1017	1.0	0	0	3/4	22	1	1/4	1/4	1	-1	3	81	A5	5		9966
340	340	340	340a	1017	1017	1.0	0	0	3/4	23	1	1/4	1/4	1	-1	3	81	A5	5		9968
340	340	340	340a	1017	1017	1.0	0	0	3/4	21	1	1/4	1/4	1	-1	3	93	A6	6		9965
340	340	340	340a	1019	1019	1.0	1/2	1/2	3/4	8	1	1/4	1/4	1		0	60	C4	4		9952
340	340	340	340a	1019	1019	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		3	81	A5	5		9967
341	341	341	341a	1020	1020	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9971
341	341	341	341a	1020	1020	1.0	0	0	3/4	22	1	1/4	1/4	1		-2	70	Bb4	4		9974
341	341	341	341a	1021	1021	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		4	64	E4	4		9972
341	341	341	341a	1021	1021	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		1	79	G5	5		9975
341	341	341	341a	1022	1022	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		3	69	A4	4		9976
341	341	341	341a	1022	1022	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		0	72	C5	5		9973
342	342	342	342a	1023	1023	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9977
342	342	342	342a	1023	1023	1.0	0	0	3/4	21	1	1/4	1/4	1		2	62	D4	4		9978
342	342	342	342a	1023	1023	1.0	0	0	3/4	22	1	1/4	1/4	1		-1	77	F5	5		9980
342	342	342	342a	1024	1024	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		1	67	G4	4		9981
342	342	342	342a	1024	1024	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-2	70	Bb4	4		9979
342	342	342	342a	1025	1025	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		0	60	C4	4		9983
342	342	342	342a	1025	1025	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		4	76	E5	5		9982
343	343	343	343a	1026	1026	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9984
343	343	343	343a	1026	1026	1.0	0	0	3/4	21	1	1/4	1/4	1		2	62	D4	4		9985
343	343	343	343a	1026	1026	1.0	0	0	3/4	22	1	1/4	1/4	1		-1	65	F4	4		9988
343	343	343	343a	1026	1026	1.0	0	0	3/4	24	1	1/4	1/4	1		3	69	A4	4		9991
343	343	343	343a	1027	1027	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-2	58	Bb3	3		9992
343	343	343	343a	1027	1027	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-1	65	F4	4		9986
343	343	343	343a	1027	1027	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		2	74	D5	5		9989
343	343	343	343a	1028	1028	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-5	61	Db4	4		9987
343	343	343	343a	1028	1028	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		4	64	E4	4		9990
343	343	343	343a	1028	1028	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		1	67	G4	4		9993
344	344	344	344a	1029	1029	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		9994
344	344	344	344a	1029	1029	1.0	0	0	3/4	24	1	1/4	1/4	1		3	57	A3	3		10001
344	344	344	344a	1029	1029	1.0	0	0	3/4	21	1	1/4	1/4	1		0	60	C4	4		9995
344	344	344	344a	1029	1029	1.0	0	0	3/4	22	1	1/4	1/4	1		0	72	C5	5		9998
344	344	344	344a	1030	1030	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		2	62	D4	4		9999
344	344	344	344a	1030	1030	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-1	65	F4	4		10002
344	344	344	344a	1030	1030	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		3	69	A4	4		9996
344	344	344	344a	1031	1031	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		1	55	G3	3		10003
344	344	344	344a	1031	1031	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		9	63	D#4	4		9997
344	344	344	344a	1031	1031	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		-2	70	Bb4	4		10000
345	345	345	345a	1032	1032	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		10004
345	345	345	345a	1032	1032	1.0	0	0	3/4	23	1	1/4	1/4	1		0	60	C4	4		10007
345	345	345	345a	1032	1032	1.0	0	0	3/4	24	1	1/4	1/4	1		4	64	E4	4		10010
345	345	345	345a	1032	1032	1.0	0	0	3/4	21	1	1/4	1/4	1		1	67	G4	4		10005
345	345	345	345a	1033	1033	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-1	53	F3	3		10011
345	345	345	345a	1033	1033	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		3	69	A4	4		10008
345	345	345	345a	1034	1034	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	45	A2	2		10013
345	345	345	345a	1034	1034	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		-2	58	Bb3	3		10009
345	345	345	345a	1034	1034	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		2	62	D4	4		10012
345	345	345	345a	1034	1034	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		1	79	G5	5		10006
346	346	346	346a	1035	1035	1.0	0	0	3/4	25	1	1/4	1/4	1		3	33	A1	1		10024
346	346	346	346a	1035	1035	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		10014
346	346	346	346a	1035	1035	1.0	0	0	3/4	24	1	1/4	1/4	1		4	52	E3	3		10021
346	346	346	346a	1035	1035	1.0	0	0	3/4	23	1	1/4	1/4	1		1	67	G4	4		10018
346	346	346	346a	1035	1035	1.0	0	0	3/4	22	1	1/4	1/4	1		0	84	C6	6		10015
346	346	346	346a	1036	1036	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		3	45	A2	2		10025
346	346	346	346a	1036	1036	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		3	57	A3	3		10019
346	346	346	346a	1036	1036	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		0	60	C4	4		10022
346	346	346	346a	1036	1036	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		-1	77	F5	5		10016
346	346	346	346a	1037	1037	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	33	A1	1		10026
346	346	346	346a	1037	1037	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		2	50	D3	3		10023
346	346	346	346a	1037	1037	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		-1	65	F4	4		10020
346	346	346	346a	1037	1037	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		-2	82	Bb5	5		10017
347	347	347	347a	1038	1038	1.0	0	0	3/4	25	1	1/4	1/4	1		3	45	A2	2		10039
347	347	347	347a	1038	1038	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		10027
347	347	347	347a	1038	1038	1.0	0	0	3/4	23	1	1/4	1/4	1		1	55	G3	3		10033
347	347	347	347a	1038	1038	1.0	0	0	3/4	24	1	1/4	1/4	1		-2	58	Bb3	3		10036
347	347	347	347a	1038	1038	1.0	0	0	3/4	22	1	1/4	1/4	1		4	76	E5	5		10030
347	347	347	347a	1039	1039	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		3	33	A1	1		10040
347	347	347	347a	1039	1039	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		0	48	C3	3		10037
347	347	347	347a	1039	1039	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		4	64	E4	4		10034
347	347	347	347a	1039	1039	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		3	81	A5	5		10028
347	347	347	347a	1039	1039	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		3	81	A5	5		10031
347	347	347	347a	1040	1040	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	45	A2	2		10041
347	347	347	347a	1040	1040	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		-1	53	F3	3		10035
347	347	347	347a	1040	1040	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		3	57	A3	3		10038
347	347	347	347a	1040	1040	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		2	74	D5	5		10032
347	347	347	347a	1040	1040	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		2	86	D6	6		10029
348	348	348	348a	1041	1041	1.0	0	0	3/4	25	1	1/4	1/4	1		3	33	A1	1		10055
348	348	348	348a	1041	1041	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		10042
348	348	348	348a	1041	1041	1.0	0	0	3/4	24	1	1/4	1/4	1		-2	46	Bb2	2		10052
348	348	348	348a	1041	1041	1.0	0	0	3/4	23	1	1/4	1/4	1		2	62	D4	4		10049
348	348	348	348a	1041	1041	1.0	0	0	3/4	21	1	1/4	1/4	1		1	79	G5	5		10043
348	348	348	348a	1041	1041	1.0	0	0	3/4	22	1	1/4	1/4	1		1	79	G5	5		10046
348	348	348	348a	1042	1042	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		3	45	A2	2		10056
348	348	348	348a	1042	1042	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		4	52	E3	3		10050
348	348	348	348a	1042	1042	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		1	55	G3	3		10053
348	348	348	348a	1042	1042	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		0	72	C5	5		10047
348	348	348	348a	1042	1042	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		0	84	C6	6		10044
348	348	348	348a	1043	1043	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	33	A1	1		10057
348	348	348	348a	1043	1043	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		3	45	A2	2		10054
348	348	348	348a	1043	1043	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		0	60	C4	4		10051
348	348	348	348a	1043	1043	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-1	77	F5	5		10045
348	348	348	348a	1043	1043	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		-1	77	F5	5		10048
349	349	349	349a	1044	1044	1.0	0	0	3/4	25	1	1/4	1/4	1		3	45	A2	2		10074
349	349	349	349a	1044	1044	3.0	0	0	3/4	20	1	3/4	1/2	3/2		3	45	A2	2		10058
349	349	349	349a	1044	1044	1.0	0	0	3/4	23	1	1/4	1/4	1		2	50	D3	3		10067
349	349	349	349a	1044	1044	1.0	0	0	3/4	24	1	1/4	1/4	1		-1	53	F3	3		10070
349	349	349	349a	1044	1044	1.5	0	0	3/4	22	1	3/8	1/4	3/2		-1	65	F4	4		10063
