mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	GradualTempoChange	GradualTempoChange_(poco a poco accelerando)	GradualTempoChange_(sempre accelerando)	GradualTempoChange_ritard.	GradualTempoChange_[poco a poco accel.]	GradualTempoChange_[sempre accel.]	Ottava:8vb	Trill:trill	diminuendo_line	HairPin:3_dimin.	HairPin:3_diminuendo	HairPin:3_dim.)	HairPin:3_dim. sempre	HairPin:3_sempre dim.	HairPin:3_(dim.)	decrescendo_hairpin	crescendo_hairpin	crescendo_line	HairPin:2_crescendo	HairPin:2_poco a poco cresc.	HairPin:2_sempre cresc.	HairPin:2_poco a poco crescendo	HairPin:2_(cresc.)	HairPin:2_crescendo sempre	HairPin:2_(sempre cresc.)	HairPin:2_poco a poco accel. et cresc.
364	364	364	364a	1091	1091	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10350			articStaccatissimoAbove
364	364	364	364a	1089	1089	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10351			articStaccatissimoAbove
364	364	364	364a	1090	1090	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10352			articStaccatissimoAbove
364	364	364	364a	1091	1091	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10353			articStaccatissimoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	10354			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	10355			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	10356			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	10357			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	10358			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	10359			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	10360			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	10361			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	10362			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	10363			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	10364			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	10365			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	10366			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	14	1	1/2	1/2	1	10367			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	15	1	1/2	1/2	1	10368			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	16	1	1/2	1/2	1	10369			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	17	1	1/2	1/2	1	10370			articMarcatoAbove
365	365	365	365a	1092	1092	2.0	0	0	Chord	3/4	18	1	1/2	1/2	1	10371			articMarcatoAbove
365	365	365	365a	1092	1092	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10372
365	365	365	365a	1092	1092	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10373			articAccentAbove
365	365	365	365a	1093	1093	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10374			articStaccatissimoAbove
365	365	365	365a	1094	1094	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10375			articStaccatissimoAbove
365	365	365	365a	1092	1092	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10376			articAccentAbove
365	365	365	365a	1093	1093	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10377			articStaccatissimoAbove
365	365	365	365a	1094	1094	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10378			articStaccatissimoAbove
365	365	365	365a	1092	1092	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10379			articStaccatissimoAbove
365	365	365	365a	1093	1093	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10380			articStaccatissimoAbove
365	365	365	365a	1094	1094	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10381			articStaccatissimoAbove
365	365	365	365a	1092	1092	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10382			articStaccatissimoAbove
365	365	365	365a	1093	1093	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10383			articStaccatissimoAbove
365	365	365	365a	1094	1094	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10384			articStaccatissimoAbove
365	365	365	365a	1092	1092	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10385			articStaccatissimoAbove
365	365	365	365a	1093	1093	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10386			articStaccatissimoAbove
365	365	365	365a	1094	1094	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10387			articStaccatissimoAbove
366	366	366	366a	1095	1095	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10388
366	366	366	366a	1096	1096	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10389			articStaccatissimoAbove
366	366	366	366a	1097	1097	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10390			articStaccatissimoAbove
366	366	366	366a	1095	1095	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10391								1027
366	366	366	366a	1096	1096	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10392								1027
366	366	366	366a	1097	1097	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10393
366	366	366	366a	1095	1095	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10394								1028
366	366	366	366a	1096	1096	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10395								1028
366	366	366	366a	1097	1097	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10396
366	366	366	366a	1095	1095	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10397			articStaccatissimoAbove
366	366	366	366a	1096	1096	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10398			articStaccatissimoAbove
366	366	366	366a	1097	1097	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10399			articStaccatissimoAbove
366	366	366	366a	1095	1095	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10400			articStaccatissimoAbove
366	366	366	366a	1096	1096	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10401			articStaccatissimoAbove
366	366	366	366a	1097	1097	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10402			articStaccatissimoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	10403			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	10404			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	10405			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	10406			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	10407			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	10408			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	10409			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	10410			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	10411			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	10412			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	10413			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	10414			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	10415			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	14	1	1/2	1/2	1	10416			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	15	1	1/2	1/2	1	10417			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	16	1	1/2	1/2	1	10418			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	17	1	1/2	1/2	1	10419			articMarcatoAbove
367	367	367	367a	1098	1098	2.0	0	0	Chord	3/4	18	1	1/2	1/2	1	10420			articMarcatoAbove
367	367	367	367a	1098	1098	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10421
367	367	367	367a	1098	1098	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10422			articAccentAbove
367	367	367	367a	1099	1099	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10423			articStaccatissimoAbove
367	367	367	367a	1100	1100	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10424			articStaccatissimoAbove
367	367	367	367a	1098	1098	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10425			articAccentAbove
367	367	367	367a	1099	1099	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10426			articStaccatissimoAbove
367	367	367	367a	1100	1100	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10427			articStaccatissimoAbove
367	367	367	367a	1098	1098	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10428			articStaccatissimoAbove
367	367	367	367a	1099	1099	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10429			articStaccatissimoAbove
367	367	367	367a	1100	1100	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10430			articStaccatissimoAbove
367	367	367	367a	1098	1098	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10431			articStaccatissimoAbove
367	367	367	367a	1099	1099	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10432			articStaccatissimoAbove
367	367	367	367a	1100	1100	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10433			articStaccatissimoAbove
367	367	367	367a	1098	1098	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10434			articStaccatissimoAbove
367	367	367	367a	1099	1099	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10435			articStaccatissimoAbove
367	367	367	367a	1100	1100	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10436			articStaccatissimoAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	10437			articMarcatoAbove					1029
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	10438								1029
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	10439			articMarcatoAbove					1030
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	10440								1030
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	10441			articMarcatoAbove					1031
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	10442								1031
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	10443			articMarcatoAbove					1032
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	10444								1032
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	10445			articMarcatoAbove					1033
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	10446								1033
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	10447			articMarcatoAbove					1034
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	10448								1034
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	10449			articMarcatoAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	10450			articMarcatoAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	10451			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	10452			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	10453			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	10454			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	10455			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	10456			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	10457			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	10458			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	10459			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	10460			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	14	1	1/2	1/2	1	10461			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	14	1	1/4	1/4	1	10462			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	15	1	1/2	1/2	1	10463			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	15	1	1/4	1/4	1	10464			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	16	1	1/2	1/2	1	10465			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	16	1	1/4	1/4	1	10466			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	17	1	1/2	1/2	1	10467			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	17	1	1/4	1/4	1	10468			articAccentAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	18	1	1/2	1/2	1	10469			articMarcatoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	18	1	1/4	1/4	1	10470			articAccentAbove
368	368	368	368a	1101	1101	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10471
368	368	368	368a	1101	1101	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10472			articAccentAbove
368	368	368	368a	1102	1102	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10473			articStaccatissimoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10474			articStaccatissimoAbove
368	368	368	368a	1101	1101	2.0	0	0	Chord	3/4	22	1	1/2	1/2	1	10475			articAccentAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10476			articStaccatissimoAbove
368	368	368	368a	1101	1101	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10477			articAccentAbove
368	368	368	368a	1102	1102	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10478			articStaccatissimoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10479			articStaccatissimoAbove
368	368	368	368a	1101	1101	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10480			articStaccatissimoAbove
368	368	368	368a	1102	1102	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10481			articStaccatissimoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10482			articStaccatissimoAbove
368	368	368	368a	1101	1101	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10483			articStaccatissimoAbove
368	368	368	368a	1102	1102	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10484			articStaccatissimoAbove
368	368	368	368a	1103	1103	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10485			articStaccatissimoAbove
369	369	369	369a	1104	1104	0.0	0	0	Dynamic	3/4	1	1	0					ff
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	10486
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	10487
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	10488
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	10489
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	5	1	3/4	1/2	3/2	10490
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	6	1	3/4	1/2	3/2	10491
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	7	1	3/4	1/2	3/2	10492
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	8	1	3/4	1/2	3/2	10493
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	9	1	3/4	1/2	3/2	10494			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	10	1	3/4	1/2	3/2	10495			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	11	1	3/4	1/2	3/2	10496			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	12	1	3/4	1/2	3/2	10497			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	10498			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	10499			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	15	1	3/4	1/2	3/2	10500			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	10501			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	10502			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	10503			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	19	1	3/4	1/2	3/2	10504			articMarcatoAbove
369	369	369	369a	1104	1104	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10505
369	369	369	369a	1104	1104	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10506	f		articStaccatissimoAbove
369	369	369	369a	1105	1105	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10507			articStaccatissimoAbove
369	369	369	369a	1106	1106	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10508			articStaccatissimoAbove
369	369	369	369a	1104	1104	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10509			articStaccatissimoAbove
369	369	369	369a	1105	1105	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10510			articStaccatissimoAbove
369	369	369	369a	1106	1106	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10511			articStaccatissimoAbove
369	369	369	369a	1104	1104	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10512			articStaccatissimoAbove
369	369	369	369a	1105	1105	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10513			articStaccatissimoAbove
369	369	369	369a	1106	1106	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10514			articStaccatissimoAbove
369	369	369	369a	1104	1104	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10515			articStaccatissimoAbove
369	369	369	369a	1105	1105	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10516			articStaccatissimoAbove
369	369	369	369a	1106	1106	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10517			articStaccatissimoAbove
369	369	369	369a	1104	1104	0.0	0	0	Dynamic	3/4	25	1	0					ff
369	369	369	369a	1104	1104	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10518			articStaccatissimoAbove
369	369	369	369a	1105	1105	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10519			articStaccatissimoAbove
369	369	369	369a	1106	1106	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10520			articStaccatissimoAbove
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	10521
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	10522
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	10523
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	10524
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	5	1	3/4	1/2	3/2	10525
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	6	1	3/4	1/2	3/2	10526
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	7	1	3/4	1/2	3/2	10527
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	8	1	3/4	1/2	3/2	10528
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	9	1	3/4	1/2	3/2	10529
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	10	1	3/4	1/2	3/2	10530
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	11	1	3/4	1/2	3/2	10531
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	12	1	3/4	1/2	3/2	10532
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	10533
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	10534
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	15	1	3/4	1/2	3/2	10535
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	10536
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	10537
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	10538
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	19	1	3/4	1/2	3/2	10539
370	370	370	370a	1107	1107	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10540
370	370	370	370a	1107	1107	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10541			articStaccatissimoAbove
370	370	370	370a	1108	1108	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10542			articStaccatissimoAbove
370	370	370	370a	1109	1109	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10543			articStaccatissimoAbove
370	370	370	370a	1107	1107	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10544			articStaccatissimoAbove
370	370	370	370a	1108	1108	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10545			articStaccatissimoAbove
370	370	370	370a	1109	1109	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	10546			articStaccatissimoAbove
370	370	370	370a	1107	1107	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	10547			articStaccatissimoAbove
370	370	370	370a	1108	1108	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	10548			articStaccatissimoAbove
370	370	370	370a	1109	1109	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	10549			articStaccatissimoAbove
370	370	370	370a	1107	1107	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	10550			articStaccatissimoAbove
370	370	370	370a	1108	1108	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	10551			articStaccatissimoAbove
370	370	370	370a	1109	1109	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	10552			articStaccatissimoAbove
370	370	370	370a	1107	1107	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	10553			articStaccatissimoAbove
370	370	370	370a	1108	1108	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	10554			articStaccatissimoAbove
370	370	370	370a	1109	1109	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	10555			articStaccatissimoAbove
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	10556
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	10557
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	10558
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	10559
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	5	1	3/4	1/2	3/2	10560
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	6	1	3/4	1/2	3/2	10561
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	7	1	3/4	1/2	3/2	10562
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	8	1	3/4	1/2	3/2	10563
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	9	1	3/4	1/2	3/2	10564
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	10	1	3/4	1/2	3/2	10565
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	11	1	3/4	1/2	3/2	10566
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	12	1	3/4	1/2	3/2	10567
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	10568
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	10569
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	15	1	3/4	1/2	3/2	10570
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	10571
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	10572
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	10573
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	19	1	3/4	1/2	3/2	10574
371	371	371	371a	1110	1110	3.0	0	0	Chord	3/4	20	1	3/4	1/2	3/2	10575
371	371	371	371a	1110	1110	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	10576			articStaccatissimoAbove
371	371	371	371a	1111	1111	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	10577			articStaccatissimoAbove
371	371	371	371a	1112	1112	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	10578			articStaccatissimoAbove
371	371	371	371a	1110	1110	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	10579			articStaccatissimoAbove
371	371	371	371a	1111	1111	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	10580			articStaccatissimoAbove
