mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
135	135	537/2	537/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		-2	58	Bb3	3	1350
135	135	269	269	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1356
135	135	269	269	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-1	53	F3	3	1354
135	135	269	269	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1351
135	135	269	269	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1		0	72	C5	5	1348
135	135	539/2	539/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		-2	58	Bb3	3	1352
136	136	270	270	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1368
136	136	270	270	1.0	0	0	2/4	24	1	1/4	1/4	1		-2	46	Bb2	2	1366
136	136	270	270	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1362
136	136	270	270	1.0	0	0	2/4	22	2	1/4	1/4	1		-2	70	Bb4	4	1360
136	136	270	270	1.0	0	0	2/4	22	1	1/4	1/4	1		-3	75	Eb5	5	1358
136	136	270	270	2.0	0	0	2/4	21	1	1/2	1/2	1		-2	82	Bb5	5	1357
136	136	541/2	541/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		-2	58	Bb3	3	1363
136	136	271	271	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1369
136	136	271	271	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-1	53	F3	3	1367
136	136	271	271	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1364
136	136	271	271	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1		-4	68	Ab4	4	1361
136	136	271	271	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		-1	77	F5	5	1359
136	136	543/2	543/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		-2	58	Bb3	3	1365
137	137	272	272	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1386
137	137	272	272	1.0	0	0	2/4	24	1	1/4	1/4	1		-2	46	Bb2	2	1384
137	137	272	272	2.0	0	0	2/4	12	1	1/2	1/2	1		3	57	A3	3	1373
137	137	272	272	0.5	0	0	2/4	23	1	1/8	1/8	1		-3	63	Eb4	4	1380
137	137	272	272	2.0	0	0	2/4	11	1	1/2	1/2	1	1	-3	63	Eb4	4	1372
137	137	272	272	1.0	0	0	2/4	22	2	1/4	1/4	1		-6	66	Gb4	4	1379
137	137	272	272	2.0	0	0	2/4	10	1	1/2	1/2	1		-6	66	Gb4	4	1371
137	137	272	272	2.0	0	0	2/4	9	1	1/2	1/2	1		0	72	C5	5	1370
137	137	272	272	1.0	0	0	2/4	22	1	1/4	1/4	1		-6	78	Gb5	5	1378
137	137	272	272	0.5	0	0	2/4	21	1	1/8	1/8	1		5	83	B5	5	1374
137	137	545/2	545/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		3	57	A3	3	1381
137	137	545/2	545/2	0.5	1/8	1/8	2/4	21	1	1/8	1/8	1		0	84	C6	6	1375
137	137	273	273	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1387
137	137	273	273	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-1	53	F3	3	1385
137	137	273	273	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-3	63	Eb4	4	1382
137	137	273	273	0.5	1/4	1/4	2/4	21	1	1/8	1/8	1		2	86	D6	6	1376
137	137	547/2	547/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		3	57	A3	3	1383
137	137	547/2	547/2	0.5	3/8	3/8	2/4	21	1	1/8	1/8	1		0	84	C6	6	1377
138	138	274	274	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1400
138	138	274	274	1.0	0	0	2/4	12	1	1/4	1/4	1		0	60	C4	4	1391
138	138	274	274	1.0	0	0	2/4	11	1	1/4	1/4	1	-1	-3	63	Eb4	4	1390
138	138	274	274	1.0	0	0	2/4	10	1	1/4	1/4	1		-1	65	F4	4	1389
138	138	274	274	0.5	0	0	2/4	23	1	1/8	1/8	1		3	69	A4	4	1395
138	138	274	274	1.0	0	0	2/4	9	1	1/4	1/4	1		3	69	A4	4	1388
138	138	549/2	549/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1396
138	138	275	275	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1401
138	138	275	275	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1	1	3	57	A3	3	1399
138	138	275	275	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		0	60	C4	4	1397
138	138	275	275	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1	1	-3	75	Eb5	5	1394
138	138	275	275	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1	1	-6	78	Gb5	5	1393
138	138	275	275	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1	1	0	84	C6	6	1392
138	138	551/2	551/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1398
139	139	276	276	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1414
139	139	276	276	1.0	0	0	2/4	24	1	1/4	1/4	1	-1	3	57	A3	3	1412
139	139	276	276	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1408
139	139	276	276	1.0	0	0	2/4	22	2	1/4	1/4	1	-1	-3	75	Eb5	5	1406
139	139	276	276	1.0	0	0	2/4	22	1	1/4	1/4	1	-1	-6	78	Gb5	5	1404
139	139	276	276	1.0	0	0	2/4	21	1	1/4	1/4	1	-1	0	84	C6	6	1402
139	139	553/2	553/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		0	60	C4	4	1409
139	139	277	277	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1415
139	139	277	277	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-2	58	Bb3	3	1413
139	139	277	277	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1410
139	139	277	277	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1		2	74	D5	5	1407
139	139	277	277	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		-1	77	F5	5	1405
139	139	277	277	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1		-2	82	Bb5	5	1403
139	139	555/2	555/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1411
140	140	278	278	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1427
140	140	278	278	1.5	0	0	2/4	24	1	3/8	1/4	3/2		0	60	C4	4	1425
140	140	278	278	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1421
140	140	278	278	1.0	0	0	2/4	22	2	1/4	1/4	1		0	72	C5	5	1419
140	140	278	278	2.0	0	0	2/4	22	1	1/2	1/2	1	1	-3	75	Eb5	5	1418
140	140	278	278	1.0	0	0	2/4	21	1	1/4	1/4	1		3	81	A5	5	1416
140	140	557/2	557/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1422
140	140	279	279	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1428
140	140	279	279	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1423
140	140	279	279	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1		3	69	A4	4	1420
140	140	279	279	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1		1	79	G5	5	1417
140	140	559/2	559/2	0.5	3/8	3/8	2/4	24	1	1/8	1/8	1		7	61	C#4	4	1426
140	140	559/2	559/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1424
141	141	280	280	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1442
141	141	280	280	1.0	0	0	2/4	24	1	1/4	1/4	1		2	62	D4	4	1440
141	141	280	280	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1436
141	141	280	280	1.0	0	0	2/4	22	2	1/4	1/4	1		-2	70	Bb4	4	1434
141	141	280	280	1.0	0	0	2/4	22	1	1/4	1/4	1	-1	-3	75	Eb5	5	1432
141	141	280	280	1.0	0	0	2/4	21	1	1/4	1/4	1		-1	77	F5	5	1429
141	141	561/2	561/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1437
141	141	281	281	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1443
141	141	281	281	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1	1	1	55	G3	3	1441
141	141	281	281	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1438
141	141	281	281	1.0	1/4	1/4	2/4	22	2	1/4	1/4	1		5	71	B4	4	1435
141	141	281	281	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		2	74	D5	5	1433
141	141	281	281	0.5	1/4	1/4	2/4	21	1	1/8	1/8	1		-2	82	Bb5	5	1430
141	141	563/2	563/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1439
141	141	563/2	563/2	0.5	3/8	3/8	2/4	21	1	1/8	1/8	1		-4	80	Ab5	5	1431
142	142	282	282	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1459
142	142	282	282	1.0	0	0	2/4	24	1	1/4	1/4	1	-1	1	55	G3	3	1457
142	142	282	282	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1453
142	142	282	282	1.0	0	0	2/4	22	2	1/4	1/4	1		0	72	C5	5	1450
142	142	282	282	1.0	0	0	2/4	22	1	1/4	1/4	1		-3	75	Eb5	5	1447
142	142	282	282	1.0	0	0	2/4	21	1	1/4	1/4	1		1	79	G5	5	1444
142	142	565/2	565/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1454
142	142	283	283	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1460
142	142	283	283	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1	1	0	60	C4	4	1458
142	142	283	283	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1455
142	142	283	283	0.5	1/4	1/4	2/4	22	1	1/8	1/8	1		0	72	C5	5	1448
142	142	283	283	0.5	1/4	1/4	2/4	22	2	1/8	1/8	1		0	72	C5	5	1451
142	142	283	283	0.5	1/4	1/4	2/4	21	1	1/8	1/8	1		-3	75	Eb5	5	1445
142	142	567/2	567/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1456
142	142	567/2	567/2	0.5	3/8	3/8	2/4	22	1	1/8	1/8	1		-2	70	Bb4	4	1449
142	142	567/2	567/2	0.5	3/8	3/8	2/4	22	2	1/8	1/8	1		-2	70	Bb4	4	1452
142	142	567/2	567/2	0.5	3/8	3/8	2/4	21	1	1/8	1/8	1		2	74	D5	5	1446
143	143	284	284	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1471
143	143	284	284	1.0	0	0	2/4	24	1	1/4	1/4	1	-1	0	60	C4	4	1469
143	143	284	284	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1465
143	143	284	284	1.0	0	0	2/4	22	1	1/4	1/4	1		3	69	A4	4	1463
143	143	284	284	1.0	0	0	2/4	21	1	1/4	1/4	1		0	72	C5	5	1461
143	143	569/2	569/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1466
143	143	285	285	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1472
143	143	285	285	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1	1	-1	53	F3	3	1470
143	143	285	285	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1467
143	143	285	285	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		3	69	A4	4	1464
143	143	285	285	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1		-1	77	F5	5	1462
143	143	571/2	571/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1468
144	144	286	286	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1482
144	144	286	286	1.0	0	0	2/4	24	1	1/4	1/4	1	-1	-1	53	F3	3	1481
144	144	286	286	0.5	0	0	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1477
144	144	286	286	1.0	0	0	2/4	22	1	1/4	1/4	1		-2	70	Bb4	4	1475
144	144	286	286	1.0	0	0	2/4	21	1	1/4	1/4	1		2	74	D5	5	1473
144	144	573/2	573/2	0.5	1/8	1/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1478
144	144	287	287	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1483
144	144	287	287	0.5	1/4	1/4	2/4	23	1	1/8	1/8	1		-1	65	F4	4	1479
144	144	287	287	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1	1	-2	70	Bb4	4	1476
144	144	287	287	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1	1	2	74	D5	5	1474
144	144	575/2	575/2	0.5	3/8	3/8	2/4	23	1	1/8	1/8	1		4	64	E4	4	1480
145	145	288	288	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1492
145	145	288	288	1.0	0	0	2/4	24	1	1/4	1/4	1		-2	46	Bb2	2	1490
145	145	288	288	1.0	0	0	2/4	23	1	1/4	1/4	1		-1	65	F4	4	1488
145	145	288	288	1.0	0	0	2/4	22	1	1/4	1/4	1	-1	-2	70	Bb4	4	1486
145	145	288	288	1.0	0	0	2/4	21	1	1/4	1/4	1	-1	2	74	D5	5	1484
145	145	289	289	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		6	42	F#2	2	1493
145	145	289	289	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		6	54	F#3	3	1491
145	145	289	289	1.0	1/4	1/4	2/4	23	1	1/4	1/4	1		-3	63	Eb4	4	1489
145	145	289	289	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		3	69	A4	4	1487
145	145	289	289	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1		0	72	C5	5	1485
146	146	290	290	1.0	0	0	2/4	25	1	1/4	1/4	1		1	43	G2	2	1503
146	146	290	290	1.0	0	0	2/4	24	1	1/4	1/4	1		1	55	G3	3	1501
146	146	290	290	1.0	0	0	2/4	23	1	1/4	1/4	1		2	62	D4	4	1499
146	146	290	290	1.0	0	0	2/4	22	1	1/4	1/4	1		1	67	G4	4	1497
146	146	290	290	1.0	0	0	2/4	21	1	1/4	1/4	1		-2	70	Bb4	4	1494
146	146	291	291	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-3	39	Eb2	2	1504
146	146	291	291	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-3	51	Eb3	3	1502
146	146	291	291	1.0	1/4	1/4	2/4	23	1	1/4	1/4	1		-3	63	Eb4	4	1500
146	146	291	291	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		1	67	G4	4	1498
146	146	291	291	0.5	1/4	1/4	2/4	21	1	1/8	1/8	1		2	74	D5	5	1495
146	146	583/2	583/2	0.5	3/8	3/8	2/4	21	1	1/8	1/8	1		0	72	C5	5	1496
147	147	292	292	1.0	0	0	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1513
147	147	292	292	1.0	0	0	2/4	24	1	1/4	1/4	1		-1	53	F3	3	1511
147	147	292	292	1.0	0	0	2/4	23	1	1/4	1/4	1		2	62	D4	4	1509
147	147	292	292	1.0	0	0	2/4	22	1	1/4	1/4	1		-1	65	F4	4	1507
147	147	292	292	1.0	0	0	2/4	21	1	1/4	1/4	1		-2	70	Bb4	4	1505
147	147	293	293	1.0	1/4	1/4	2/4	25	1	1/4	1/4	1		-1	41	F2	2	1514
147	147	293	293	1.0	1/4	1/4	2/4	24	1	1/4	1/4	1		-1	53	F3	3	1512
147	147	293	293	1.0	1/4	1/4	2/4	23	1	1/4	1/4	1		0	60	C4	4	1510
147	147	293	293	1.0	1/4	1/4	2/4	22	1	1/4	1/4	1		-1	65	F4	4	1508
147	147	293	293	1.0	1/4	1/4	2/4	21	1	1/4	1/4	1		3	69	A4	4	1506
148	148	294	294	1.0	0	0	2/4	25	1	1/4	1/4	1		-2	34	Bb1	1	1519
148	148	294	294	1.0	0	0	2/4	24	1	1/4	1/4	1		-2	46	Bb2	2	1518
148	148	294	294	1.0	0	0	2/4	23	1	1/4	1/4	1		2	62	D4	4	1517
148	148	294	294	1.0	0	0	2/4	22	1	1/4	1/4	1		-1	65	F4	4	1516
148	148	294	294	1.0	0	0	2/4	21	1	1/4	1/4	1		-2	70	Bb4	4	1515
