mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	crescendo_line	diminuendo_line	Trill:trill	Ottava:8va
87	85	163	85a	1295/2	687/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1677		articStaccatoAbove
87	85	163	85a	648	344	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1678		articStaccatoAbove
87	85	163	85a	1297/2	689/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1679		articStaccatoAbove
88	86	164	86a	649	345	0.0		0	0	Spanner	4/4	1	1	0																25
88	86	164	86a	649	345	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1680								173			25
88	86	164	86a	1299/2	691/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1681											25
88	86	164	86a	650	346	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1682								174			25
88	86	164	86a	652	348	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1683											25
88	86	164	86a	649	345	0.0		0	0	Spanner	4/4	2	1	0																26
88	86	164	86a	649	345	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1684											26
88	86	164	86a	1299/2	691/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1685											26
88	86	164	86a	650	346	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1686											26
88	86	164	86a	1301/2	693/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1687											26
88	86	164	86a	651	347	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1688											26
88	86	164	86a	1303/2	695/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1689											26
88	86	164	86a	652	348	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1690											26
88	86	164	86a	1305/2	697/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1691											26
88	86	164	86a	649	345	0.0		0	0	Spanner	4/4	3	1	0																27
88	86	164	86a	649	345	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1692											27
88	86	164	86a	1299/2	691/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1693											27
88	86	164	86a	650	346	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1694											27
88	86	164	86a	1301/2	693/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1695											27
88	86	164	86a	651	347	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1696											27
88	86	164	86a	1303/2	695/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1697											27
88	86	164	86a	652	348	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1698											27
88	86	164	86a	1305/2	697/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1699											27
88	86	164	86a	649	345	0.0		0	0	Spanner	4/4	4	1	0																28
88	86	164	86a	649	345	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1700											28
88	86	164	86a	1299/2	691/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1701											28
88	86	164	86a	650	346	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1702											28
88	86	164	86a	1301/2	693/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1703											28
88	86	164	86a	651	347	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1704											28
88	86	164	86a	1303/2	695/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1705											28
88	86	164	86a	652	348	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1706											28
88	86	164	86a	1305/2	697/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1707											28
89	87	165	87a	653	349	0.0		0	0	Spanner	4/4	1	1	0
89	87	165	87a	653	349	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1708								175
89	87	165	87a	654	350	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1709								175
89	87	165	87a	656	352	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1710
89	87	165	87a	653	349	0.0		0	0	Spanner	4/4	2	1	0
89	87	165	87a	1307/2	699/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1711
89	87	165	87a	654	350	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1712
89	87	165	87a	1309/2	701/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1713
89	87	165	87a	655	351	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1714
89	87	165	87a	1311/2	703/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1715
89	87	165	87a	656	352	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1716
89	87	165	87a	1313/2	705/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1717
89	87	165	87a	653	349	0.0		0	0	Spanner	4/4	3	1	0
89	87	165	87a	1307/2	699/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1718
89	87	165	87a	654	350	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1719
89	87	165	87a	1309/2	701/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1720
89	87	165	87a	655	351	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1721
89	87	165	87a	1311/2	703/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1722
89	87	165	87a	656	352	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1723
89	87	165	87a	1313/2	705/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1724
89	87	165	87a	653	349	0.0		0	0	Spanner	4/4	4	1	0
89	87	165	87a	1307/2	699/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1725
89	87	165	87a	654	350	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1726
89	87	165	87a	1309/2	701/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1727
89	87	165	87a	655	351	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1728
89	87	165	87a	1311/2	703/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1729
89	87	165	87a	656	352	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1730
89	87	165	87a	1313/2	705/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1731
90	88	166	88a	657	353	3.0		0	0	Chord	4/4	1	1	3/4			1/2	3/2	1732
90	88	166	88a	660	356	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1733
90	88	166	88a	1315/2	707/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1734
90	88	166	88a	658	354	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1735
90	88	166	88a	1317/2	709/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1736
90	88	166	88a	659	355	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1737
90	88	166	88a	1319/2	711/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1738
90	88	166	88a	660	356	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1739
90	88	166	88a	1321/2	713/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1740
90	88	166	88a	1315/2	707/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1741
90	88	166	88a	658	354	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1742
90	88	166	88a	1317/2	709/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1743
90	88	166	88a	659	355	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1744
90	88	166	88a	1319/2	711/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1745
90	88	166	88a	660	356	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1746
90	88	166	88a	1321/2	713/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1747
90	88	166	88a	1315/2	707/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1748
90	88	166	88a	658	354	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1749
90	88	166	88a	1317/2	709/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1750
90	88	166	88a	659	355	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1751
90	88	166	88a	1319/2	711/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1752
90	88	166	88a	660	356	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1753
90	88	166	88a	1321/2	713/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1754
91	89	167	89a	661	357	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1755								176
91	89	167	89a	662	358	2.0		1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	1756								176
91	89	167	89a	664	360	1.0		3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1757
91	89	167	89a	661	357	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1758
91	89	167	89a	1323/2	715/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1759
91	89	167	89a	662	358	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1760
91	89	167	89a	1325/2	717/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1761
91	89	167	89a	663	359	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1762
91	89	167	89a	1327/2	719/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1763
91	89	167	89a	664	360	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1764
91	89	167	89a	1329/2	721/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1765
91	89	167	89a	661	357	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1766
91	89	167	89a	1323/2	715/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1767
91	89	167	89a	662	358	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1768
91	89	167	89a	1325/2	717/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1769
91	89	167	89a	663	359	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1770
91	89	167	89a	1327/2	719/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1771
91	89	167	89a	664	360	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1772
91	89	167	89a	1329/2	721/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1773
91	89	167	89a	661	357	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	1774
91	89	167	89a	1323/2	715/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1775
91	89	167	89a	662	358	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1776
91	89	167	89a	1325/2	717/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1777
91	89	167	89a	663	359	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1778
91	89	167	89a	1327/2	719/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1779
91	89	167	89a	664	360	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1780
91	89	167	89a	1329/2	721/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1781
92	90	168	90a	665	361	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1782
92	90	168	90a	665	361	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1783
92	90	168	90a	665	361	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1784
92	90	168	90a	1331/2	723/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1785
92	90	168	90a	666	362	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1786
92	90	168	90a	1333/2	725/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1787
92	90	168	90a	667	363	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1788
92	90	168	90a	1335/2	727/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1789
92	90	168	90a	668	364	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1790
92	90	168	90a	1337/2	729/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1791
92	90	168	90a	665	361	0.0		0	0	Dynamic	4/4	4	1	0						sf
92	90	168	90a	665	361	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1792
92	90	168	90a	667	363	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1793
92	90	168	90a	1335/2	727/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1794								177
92	90	168	90a	668	364	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1795								177
92	90	168	90a	1337/2	729/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1796
93	91	169	91a	669	365	0.0		0	0	Dynamic	4/4	1	1	0						sf
93	91	169	91a	669	365	3.0		0	0	Chord	4/4	1	1	3/4			1/2	3/2	1797
93	91	169	91a	672	368	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	1798								178
93	91	169	91a	2691/4	1475/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1799
93	91	169	91a	1339/2	731/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1800								179
93	91	169	91a	670	366	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1801								179
93	91	169	91a	1341/2	733/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1802								179
93	91	169	91a	671	367	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1803								179
93	91	169	91a	1343/2	735/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1804								179
93	91	169	91a	672	368	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1805								179
93	91	169	91a	1345/2	737/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1806
93	91	169	91a	669	365	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1807
93	91	169	91a	1339/2	731/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1808
93	91	169	91a	670	366	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1809
93	91	169	91a	1341/2	733/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1810
93	91	169	91a	671	367	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1811
93	91	169	91a	1343/2	735/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1812
93	91	169	91a	672	368	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1813
93	91	169	91a	1345/2	737/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1814
93	91	169	91a	669	365	0.0		0	0	Dynamic	4/4	4	1	0						sf
93	91	169	91a	669	365	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1815								180
93	91	169	91a	671	367	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1816
94	92	170	92a	673	369	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1817
94	92	170	92a	673	369	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1818
94	92	170	92a	673	369	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1819
94	92	170	92a	1347/2	739/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1820
94	92	170	92a	674	370	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1821
94	92	170	92a	1349/2	741/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1822
94	92	170	92a	675	371	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1823
94	92	170	92a	1351/2	743/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1824
94	92	170	92a	676	372	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1825
94	92	170	92a	1353/2	745/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1826
94	92	170	92a	673	369	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1827
94	92	170	92a	675	371	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1828
94	92	170	92a	1351/2	743/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1829								181
94	92	170	92a	676	372	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1830								181
94	92	170	92a	1353/2	745/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1831
95	93	171	93a	677	373	0.0		0	0	Dynamic	4/4	1	1	0						sf
95	93	171	93a	677	373	3.0		0	0	Chord	4/4	1	1	3/4			1/2	3/2	1832
95	93	171	93a	680	376	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	1833								182
95	93	171	93a	2723/4	1507/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1834
95	93	171	93a	1355/2	747/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1835								183
95	93	171	93a	678	374	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1836								183
95	93	171	93a	1357/2	749/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1837								183
95	93	171	93a	679	375	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1838								183
95	93	171	93a	1359/2	751/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1839								183
95	93	171	93a	680	376	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1840								183
95	93	171	93a	1361/2	753/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1841
95	93	171	93a	677	373	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1842
95	93	171	93a	1355/2	747/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1843
95	93	171	93a	678	374	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1844
95	93	171	93a	1357/2	749/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1845
95	93	171	93a	679	375	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1846
95	93	171	93a	1359/2	751/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1847
95	93	171	93a	680	376	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1848
95	93	171	93a	1361/2	753/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1849
95	93	171	93a	677	373	0.0		0	0	Dynamic	4/4	4	1	0						sf
95	93	171	93a	677	373	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1850								184
95	93	171	93a	679	375	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1851
96	94	172	94a	681	377	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	1852
96	94	172	94a	681	377	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	1853
96	94	172	94a	681	377	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1854
96	94	172	94a	1363/2	755/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1855								185
96	94	172	94a	682	378	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1856								185
96	94	172	94a	1365/2	757/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1857
96	94	172	94a	683	379	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1858								186
96	94	172	94a	684	380	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1859								187
96	94	172	94a	681	377	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1860
96	94	172	94a	1367/2	759/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1861								188
96	94	172	94a	684	380	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1862								188
96	94	172	94a	1369/2	761/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1863
97	95	173	95a	685	381	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1864
97	95	173	95a	1371/2	763/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1865								189
97	95	173	95a	686	382	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1866								189
97	95	173	95a	1373/2	765/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1867
97	95	173	95a	687	383	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1868								190
97	95	173	95a	688	384	1.0		3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1869
97	95	173	95a	685	381	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1870								191
97	95	173	95a	686	382	1.5		1/4	1/4	Chord	4/4	4	1	3/8			1/4	3/2	1871
97	95	173	95a	1375/2	767/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1872								192
97	95	173	95a	688	384	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	1873								192
97	95	173	95a	1377/2	769/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	1874
98	96	174	96a	1379/2	771/2	0.0		1/8	1/8	Spanner	4/4	1	1	0																29
98	96	174	96a	1379/2	771/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1875								193			29
98	96	174	96a	690	386	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1876								193			29
98	96	174	96a	1381/2	773/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1877								193			29
98	96	174	96a	691	387	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1878		articStaccatoAbove									29
98	96	174	96a	1383/2	775/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1879								194			29
98	96	174	96a	692	388	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1880								194			29
98	96	174	96a	1385/2	777/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1881								194			29
98	96	174	96a	1383/2	775/2	0.0		5/8	5/8	Spanner	4/4	2	1	0																30
98	96	174	96a	1383/2	775/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1882								195			30
98	96	174	96a	692	388	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1883								195			30
98	96	174	96a	1385/2	777/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1884								195			30
98	96	174	96a	689	385	0.0		0	0	Spanner	4/4	3	1	0																31
98	96	174	96a	689	385	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1885											31
98	96	174	96a	1379/2	771/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1886								196			31
98	96	174	96a	690	386	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1887								196			31
98	96	174	96a	1381/2	773/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1888								196			31
98	96	174	96a	691	387	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1889											31
98	96	174	96a	1383/2	775/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	1890								197			31
98	96	174	96a	692	388	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	1891								197			31
98	96	174	96a	1385/2	777/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1892								197			31
98	96	174	96a	689	385	0.0		0	0	Spanner	4/4	4	1	0																32
98	96	174	96a	689	385	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	1893								198			32
98	96	174	96a	690	386	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1894											32
99	97	175	97a	693	389	0.0		0	0	Spanner	4/4	1	1	0
99	97	175	97a	693	389	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	1895		articStaccatoAbove
99	97	175	97a	1387/2	779/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1896								199
99	97	175	97a	694	390	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1897								199
99	97	175	97a	1389/2	781/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1898								199
99	97	175	97a	695	391	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1899		articStaccatoAbove
99	97	175	97a	1391/2	783/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	1900
99	97	175	97a	1393/2	785/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1901
99	97	175	97a	693	389	0.0		0	0	Spanner	4/4	2	1	0
99	97	175	97a	693	389	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	1902		articStaccatoAbove
99	97	175	97a	1387/2	779/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1903								200
99	97	175	97a	694	390	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1904								200
99	97	175	97a	1389/2	781/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1905								200
99	97	175	97a	695	391	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1906		articStaccatoAbove
99	97	175	97a	1391/2	783/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1907								201
99	97	175	97a	696	392	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1908								201
99	97	175	97a	1393/2	785/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1909
99	97	175	97a	693	389	0.0		0	0	Spanner	4/4	3	1	0
99	97	175	97a	693	389	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	1910		articStaccatoAbove
99	97	175	97a	1387/2	779/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1911								202
99	97	175	97a	694	390	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1912								202
99	97	175	97a	1389/2	781/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1913								202
99	97	175	97a	695	391	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	1914		articStaccatoAbove
99	97	175	97a	1391/2	783/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4			1/4	1	1915
99	97	175	97a	1393/2	785/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1916
99	97	175	97a	693	389	0.0		0	0	Dynamic	4/4	4	1	0						sf
99	97	175	97a	693	389	0.0		0	0	Spanner	4/4	4	1	0
99	97	175	97a	693	389	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	1917
99	97	175	97a	695	391	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	1918		articStaccatoBelow
99	97	175	97a	1391/2	783/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	1919								203
