mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	1
1	1	1	1	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	0
1	1	1	1	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	0
1	1	1	1	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	0
2	2	3	3	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	3
2	2	4	4	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	2
2	2	4	4	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		7	61	C#4	4	2
2	2	4	4	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	2
2	2	5	5	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		4
3	3	6	6	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	6
3	3	7	7	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	5
3	3	7	7	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	5
3	3	7	7	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	5
4	4	9	9	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	8
4	4	10	10	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	7
4	4	10	10	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		7	61	C#4	4	7
4	4	10	10	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	7
4	4	11	11	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		9
5	5	12	12	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	21
5	5	13	13	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	20
5	5	13	13	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	20
5	5	13	13	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		6	66	F#4	4	18
5	5	13	13	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	20
5	5	13	13	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	12
5	5	13	13	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		6	78	F#5	5	10
5	5	40/3	40/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	13
5	5	41/3	41/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		5	71	B4	4	14
5	5	14	14	0.3333333333333333	1/2	1/2	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	15
5	5	14	14	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		3	69	A4	4	19
5	5	14	14	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	A5	5	11
5	5	43/3	43/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12	1/8	2/3		2	62	D4	4	16
5	5	44/3	44/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12	1/8	2/3		5	59	B3	3	17
6	6	15	15	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	32
6	6	15	15	1.0	0	0	3/4	3	1	1/4	1/4	1		1	67	G4	4	28
6	6	15	15	1.0	0	0	3/4	1	1	1/4	1/4	1		1	79	G5	5	22
6	6	16	16	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		3	57	A3	3	25
6	6	16	16	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	31
6	6	16	16	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		7	61	C#4	4	31
6	6	16	16	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		6	66	F#4	4	29
6	6	16	16	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	31
6	6	16	16	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		6	78	F#5	5	23
6	6	49/3	49/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		7	61	C#4	4	26
6	6	50/3	50/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	27
6	6	17	17	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		33
6	6	17	17	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		7	61	C#4	4	30
6	6	17	17	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		7	73	C#5	5	24
7	7	18	18	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	47
7	7	18	18	1.0	0	0	3/4	3	1	1/4	1/4	1		5	59	B3	3	43
7	7	18	18	1.0	0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	34
7	7	19	19	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	46
7	7	19	19	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		7	61	C#4	4	44
7	7	19	19	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	46
7	7	19	19	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	46
7	7	19	19	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		7	73	C#5	5	35
7	7	19	19	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	37
7	7	58/3	58/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	38
7	7	59/3	59/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		5	71	B4	4	39
7	7	20	20	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		2	62	D4	4	45
7	7	20	20	0.3333333333333333	1/2	1/2	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	40
7	7	20	20	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	36
7	7	61/3	61/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12	1/8	2/3		2	62	D4	4	41
7	7	62/3	62/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12	1/8	2/3		5	59	B3	3	42
8	8	21	21	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	54
8	8	21	21	3.0	0	0	3/4	1	1	3/4	1/2	3/2		3	69	A4	4	48
8	8	21	21	3.0	0	0	3/4	3	1	3/4	1/2	3/2		3	69	A4	4	52
8	8	22	22	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		3	57	A3	3	49
8	8	22	22	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	53
8	8	22	22	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		7	61	C#4	4	53
8	8	22	22	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	53
8	8	67/3	67/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		7	61	C#4	4	50
8	8	68/3	68/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	51
8	8	23	23	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		55
9	9	24	24	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	65
9	9	24	24	3.0	0	0	3/4	1	1	3/4	1/2	3/2		6	66	F#4	4	56
9	9	24	24	3.0	0	0	3/4	3	1	3/4	1/2	3/2		6	66	F#4	4	63
9	9	25	25	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	64
9	9	25	25	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	64
9	9	25	25	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	64
9	9	25	25	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	57
9	9	76/3	76/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	58
9	9	77/3	77/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		5	71	B4	4	59
9	9	26	26	0.3333333333333333	1/2	1/2	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	60
9	9	79/3	79/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12	1/8	2/3		2	62	D4	4	61
9	9	80/3	80/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12	1/8	2/3		5	59	B3	3	62
10	10	27	27	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	71
10	10	27	27	3.0	0	0	3/4	3	1	3/4	1/2	3/2		6	66	F#4	4	69
10	10	28	28	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		3	57	A3	3	66
10	10	28	28	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	70
10	10	28	28	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		7	61	C#4	4	70
10	10	28	28	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	70
10	10	85/3	85/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		7	61	C#4	4	67
10	10	86/3	86/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	68
10	10	29	29	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		72
11	11	30	30	3.0	0	0	3/4	5	1	3/4	1/2	3/2		1	43	G2	2	81
11	11	30	30	3.0	0	0	3/4	3	1	3/4	1/2	3/2		6	66	F#4	4	79
11	11	31	31	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	80
11	11	31	31	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	80
11	11	31	31	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	66	F#4	4	80
11	11	31	31	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	73
11	11	94/3	94/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	74
11	11	95/3	95/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		5	71	B4	4	75
