mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
21	19	31	19b	55	37	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	156
21	19	31	19b	55	37	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	155
22	19	32	19b	56	38	1.0		0	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	160
22	19	32	19b	56	38	1.0		0	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	160
22	19	32	19b	225/4	153/4	0.25		1/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	158
22	19	32	19b	113/2	77/2	0.5		1/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	159
23	20	33	20a	57	39	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	167
23	20	33	20a	57	39	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	167
23	20	33	20a	57	39	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	161
23	20	33	20a	229/4	157/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	162
23	20	33	20a	115/2	79/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	163
23	20	33	20a	58	40	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	168
23	20	33	20a	58	40	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	168
23	20	33	20a	58	40	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	164
23	20	33	20a	233/4	161/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	165
23	20	33	20a	117/2	81/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	166
24	21	34	21a	59	41	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	175
24	21	34	21a	59	41	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	175
24	21	34	21a	59	41	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	169
24	21	34	21a	237/4	165/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	170
24	21	34	21a	119/2	83/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	171
24	21	34	21a	60	42	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	176
24	21	34	21a	60	42	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	176
24	21	34	21a	60	42	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	172
24	21	34	21a	241/4	169/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	173
24	21	34	21a	121/2	85/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	174
25	22	35	22a	61	43	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	195
25	22	35	22a	61	43	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	195
25	22	35	22a	61	43	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	177
25	22	35	22a	489/8	345/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	178
25	22	35	22a	245/4	173/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	179
25	22	35	22a	491/8	347/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	180
25	22	35	22a	123/2	87/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	181
25	22	35	22a	493/8	349/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	182
25	22	35	22a	247/4	175/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	183
25	22	35	22a	495/8	351/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	184
25	22	35	22a	62	44	0.08333333333333333		1/4	1/4	2/4	1	1	1/48		1/32	2/3		4	76	E5	5	185
25	22	35	22a	745/12	529/12	0.08333333333333333		13/48	13/48	2/4	1	1	1/48		1/32	2/3		6	78	F#5	5	186
25	22	35	22a	373/6	265/6	0.08333333333333333		7/24	7/24	2/4	1	1	1/48		1/32	2/3		8	80	G#5	5	187
25	22	35	22a	249/4	177/4	0.08333333333333333		5/16	5/16	2/4	1	1	1/48		1/32	2/3		3	81	A5	5	188
25	22	35	22a	187/3	133/3	0.08333333333333333		1/3	1/3	2/4	1	1	1/48		1/32	2/3		5	83	B5	5	189
25	22	35	22a	749/12	533/12	0.08333333333333333		17/48	17/48	2/4	1	1	1/48		1/32	2/3		7	85	C#6	6	190
25	22	35	22a	125/2	89/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	196
25	22	35	22a	125/2	89/2	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		2	86	D6	6	191
25	22	35	22a	501/8	357/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	192
25	22	35	22a	251/4	179/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	193
25	22	35	22a	503/8	359/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	194
26	23	36	23a	63	45	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	205
26	23	36	23a	63	45	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	197
26	23	36	23a	253/4	181/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	198
26	23	36	23a	127/2	91/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	206
26	23	36	23a	127/2	91/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	86	D6	6	199
26	23	36	23a	255/4	183/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	200
26	23	36	23a	64	46	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	207
26	23	36	23a	64	46	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	86	D6	6	201
26	23	36	23a	257/4	185/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	202
26	23	36	23a	129/2	93/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	73	C#5	5	208
26	23	36	23a	129/2	93/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	85	C#6	6	203
26	23	36	23a	259/4	187/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	204
27	24	37	24a	65	47	1.0		0	0	2/4	2	1	1/4		1/4	1		4	76	E5	5	213
27	24	37	24a	65	47	0.5		0	0	2/4	1	1	1/8		1/8	1		13	79	F##5	5	209
27	24	37	24a	65	47	0.5		0	0	2/4	1	1	1/8		1/8	1		10	82	A#5	5	209
27	24	37	24a	131/2	95/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	210
27	24	37	24a	131/2	95/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	210
27	24	37	24a	66	48	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	214
27	24	37	24a	66	48	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	214
27	24	37	24a	265/4	193/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	211
27	24	37	24a	133/2	97/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	212
28	25	38	25a	67	49	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	221
28	25	38	25a	67	49	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	221
28	25	38	25a	67	49	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	215
28	25	38	25a	269/4	197/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	216
28	25	38	25a	135/2	99/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	217
28	25	38	25a	68	50	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	222
28	25	38	25a	68	50	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	222
28	25	38	25a	68	50	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	218
28	25	38	25a	273/4	201/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	219
28	25	38	25a	137/2	101/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	220
29	26	39	26a	69	51	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	229
29	26	39	26a	69	51	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	229
29	26	39	26a	69	51	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	223
29	26	39	26a	277/4	205/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	224
29	26	39	26a	139/2	103/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	225
29	26	39	26a	70	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	230
29	26	39	26a	70	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	230
29	26	39	26a	70	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	230
29	26	39	26a	70	52	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	226
29	26	39	26a	281/4	209/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	227
29	26	39	26a	141/2	105/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	228
30	27	40	27a	71	53	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	247
30	27	40	27a	71	53	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	247
30	27	40	27a	71	53	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	247
30	27	40	27a	71	53	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	231
30	27	40	27a	569/8	425/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	232
30	27	40	27a	285/4	213/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	233
30	27	40	27a	571/8	427/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	234
30	27	40	27a	143/2	107/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	235
30	27	40	27a	573/8	429/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	236
30	27	40	27a	287/4	215/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	237
30	27	40	27a	575/8	431/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	238
30	27	40	27a	72	54	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	76	E5	5	239
30	27	40	27a	577/8	433/8	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	240
30	27	40	27a	289/4	217/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		8	80	G#5	5	241
30	27	40	27a	579/8	435/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	242
30	27	40	27a	145/2	109/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	248
30	27	40	27a	145/2	109/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	248
30	27	40	27a	145/2	109/2	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		5	83	B5	5	243
30	27	40	27a	581/8	437/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	244
30	27	40	27a	291/4	219/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		2	86	D6	6	245
30	27	40	27a	583/8	439/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		4	88	E6	6	246
31	28	41	28a	73	55	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	258
31	28	41	28a	73	55	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	258
31	28	41	28a	73	55	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	249
31	28	41	28a	293/4	221/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	250
31	28	41	28a	147/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	259
31	28	41	28a	147/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	259
31	28	41	28a	147/2	111/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	86	D6	6	251
31	28	41	28a	295/4	223/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	252
31	28	41	28a	74	56	0.0		1/4	1/4	2/4	1	1	0	appoggiatura	1/8	1		7	85	C#6	6	253
31	28	41	28a	74	56	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	260
31	28	41	28a	74	56	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	260
31	28	41	28a	74	56	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	254
31	28	41	28a	297/4	225/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	255
31	28	41	28a	149/2	113/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	261
31	28	41	28a	149/2	113/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	261
31	28	41	28a	149/2	113/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	256
31	28	41	28a	299/4	227/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	257
32	29	42	29a	75	57	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	263
32	29	42	29a	75	57	1.0		0	0	2/4	1	1	1/4		1/4	1		3	81	A5	5	262
32	29	42	29a	151/2	115/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	264
33	29	43	29a	76	58	0.25		0	1/4	2/4	1	1	1/16		1/16	1		7	73	C#5	5	265
33	29	43	29a	305/4	233/4	0.25		1/16	5/16	2/4	1	1	1/16		1/16	1		11	77	E#5	5	266
33	29	43	29a	153/2	117/2	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	269
33	29	43	29a	153/2	117/2	0.25		1/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	267
33	29	43	29a	307/4	235/4	0.25		3/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	268
34	30	44	30a	77	59	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	278
34	30	44	30a	77	59	0.25		0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	270
34	30	44	30a	309/4	237/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	271
34	30	44	30a	155/2	119/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	279
34	30	44	30a	155/2	119/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	272
34	30	44	30a	311/4	239/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	273
34	30	44	30a	78	60	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	66	F#4	4	280
34	30	44	30a	78	60	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	274
34	30	44	30a	313/4	241/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	275
34	30	44	30a	157/2	121/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	281
34	30	44	30a	157/2	121/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	276
34	30	44	30a	315/4	243/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	277
35	31	45	31a	79	61	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	290
35	31	45	31a	79	61	0.25		0	0	2/4	1	1	1/16		1/16	1		13	67	F##4	4	282
35	31	45	31a	317/4	245/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		12	72	B#4	4	283
35	31	45	31a	159/2	123/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		9	63	D#4	4	291
35	31	45	31a	159/2	123/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	284
35	31	45	31a	319/4	247/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1	1	6	66	F#4	4	285
35	31	45	31a	80	62	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	62	D4	4	292
35	31	45	31a	80	62	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	6	66	F#4	4	286
35	31	45	31a	321/4	249/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		10	70	A#4	4	287
35	31	45	31a	161/2	125/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	288
35	31	45	31a	323/4	251/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		-1	65	F4	4	289
36	32	46	32a	81	63	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	301
36	32	46	32a	81	63	0.25		0	0	2/4	1	1	1/16		1/16	1		4	64	E4	4	293
36	32	46	32a	325/4	253/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	294
36	32	46	32a	163/2	127/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	302
36	32	46	32a	163/2	127/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	295
36	32	46	32a	327/4	255/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	296
36	32	46	32a	82	64	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	303
36	32	46	32a	82	64	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	D4	4	297
36	32	46	32a	329/4	257/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	298
36	32	46	32a	165/2	129/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	304
36	32	46	32a	165/2	129/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	299
36	32	46	32a	331/4	259/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	300
37	33	47	33a	83	65	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	309
37	33	47	33a	83	65	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	305
37	33	47	33a	83	65	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	305
37	33	47	33a	167/2	131/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	310
37	33	47	33a	167/2	131/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	306
37	33	47	33a	167/2	131/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	306
37	33	47	33a	84	66	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	311
37	33	47	33a	84	66	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	311
37	33	47	33a	337/4	265/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	307
37	33	47	33a	169/2	133/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	308
38	34	48	34a	85	67	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	318
38	34	48	34a	85	67	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	318
38	34	48	34a	85	67	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	312
38	34	48	34a	341/4	269/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	313
38	34	48	34a	171/2	135/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	314
38	34	48	34a	86	68	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	319
38	34	48	34a	86	68	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	319
38	34	48	34a	86	68	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	315
38	34	48	34a	345/4	273/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	316
38	34	48	34a	173/2	137/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	317
39	35	49	35a	87	69	1.0		0	0	2/4	2	1	1/4		1/4	1		2	50	D3	3	326
39	35	49	35a	87	69	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	326
39	35	49	35a	87	69	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	326
39	35	49	35a	87	69	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	320
39	35	49	35a	349/4	277/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	321
39	35	49	35a	175/2	139/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	322
39	35	49	35a	88	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	327
39	35	49	35a	88	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	327
39	35	49	35a	88	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	327
39	35	49	35a	88	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	59	B3	3	327
39	35	49	35a	88	70	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	323
39	35	49	35a	353/4	281/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	324
39	35	49	35a	177/2	141/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	325
40	36	50	36a	89	71	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	342
40	36	50	36a	89	71	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	342
40	36	50	36a	89	71	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	342
40	36	50	36a	89	71	1.0		0	0	2/4	2	1	1/4		1/4	1		7	61	C#4	4	342
40	36	50	36a	89	71	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	328
40	36	50	36a	713/8	569/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	329
40	36	50	36a	357/4	285/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	330
40	36	50	36a	715/8	571/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	331
40	36	50	36a	179/2	143/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	332
40	36	50	36a	717/8	573/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	333
40	36	50	36a	359/4	287/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	334
40	36	50	36a	719/8	575/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	335
40	36	50	36a	90	72	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	76	E5	5	336
40	36	50	36a	721/8	577/8	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	337
40	36	50	36a	361/4	289/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		8	80	G#5	5	338
40	36	50	36a	723/8	579/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	339
40	36	50	36a	181/2	145/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	343
40	36	50	36a	181/2	145/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	340
40	36	50	36a	363/4	291/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	341
41	37	51	37a	91	73	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	352
41	37	51	37a	91	73	0.25		0	0	2/4	1	1	1/16		1/16	1		6	78	F#5	5	344
41	37	51	37a	365/4	293/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	345
41	37	51	37a	183/2	147/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	353
41	37	51	37a	183/2	147/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	353
41	37	51	37a	183/2	147/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	346
41	37	51	37a	367/4	295/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	347
41	37	51	37a	92	74	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	354
41	37	51	37a	92	74	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	348
41	37	51	37a	369/4	297/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	349
41	37	51	37a	185/2	149/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	355
41	37	51	37a	185/2	149/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	355
41	37	51	37a	185/2	149/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	350
41	37	51	37a	371/4	299/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	351
42	38	52	38a	93	75	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	357
42	38	52	38a	93	75	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	357
42	38	52	38a	93	75	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	356
42	38	52	38a	187/2	151/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	358
33	29	53	38a	94	58	0.25		0	1/4	2/4	1	1	1/16		1/16	1		7	73	C#5	5	265
33	29	53	38a	377/4	233/4	0.25		1/16	5/16	2/4	1	1	1/16		1/16	1		11	77	E#5	5	266
33	29	53	38a	189/2	117/2	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	269
33	29	53	38a	189/2	117/2	0.25		1/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	267
33	29	53	38a	379/4	235/4	0.25		3/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	268
34	30	54	30b	95	59	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	278
34	30	54	30b	95	59	0.25		0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	270
