mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
118	117	118	117a	937/4	937/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1223
118	117	118	117a	469/2	469/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1224
118	117	118	117a	939/4	939/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1225
119	118	119	118a	235	235	1.0		0	0	2/4	2	1	1/4		1/4	1		4	40	E2	2	1239
119	118	119	118a	235	235	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	1239
119	118	119	118a	235	235	1.0		0	0	2/4	1	2	1/4		1/4	1		5	59	B3	3	1238
119	118	119	118a	235	235	0.25		0	0	2/4	1	1	1/16		1/16	1		3	69	A4	4	1230
119	118	119	118a	941/4	941/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1231
119	118	119	118a	471/2	471/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		13	67	F##4	4	1232
119	118	119	118a	943/4	943/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1233
119	118	119	118a	236	236	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	33	A1	1	1240
119	118	119	118a	236	236	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	1240
119	118	119	118a	236	236	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	52	E3	3	1234
119	118	119	118a	945/4	945/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	A3	3	1235
119	118	119	118a	473/2	473/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1236
119	118	119	118a	947/4	947/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1237
120	119	120	119a	237	237	1.0		0	0	2/4	2	1	1/4		1/4	1		8	32	G#1	1	1249
120	119	120	119a	237	237	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	1249
120	119	120	119a	237	237	0.25		0	0	2/4	1	1	1/16		1/16	1		4	52	E3	3	1241
120	119	120	119a	949/4	949/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	59	B3	3	1242
120	119	120	119a	475/2	475/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	64	E4	4	1243
120	119	120	119a	951/4	951/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1244
120	119	120	119a	238	238	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	31	G1	1	1250
120	119	120	119a	238	238	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	43	G2	2	1250
120	119	120	119a	238	238	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	57	A3	3	1245
120	119	120	119a	953/4	953/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1246
120	119	120	119a	477/2	477/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	66	F#4	4	1247
120	119	120	119a	955/4	955/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1248
121	120	121	120a	239	239	1.0		0	0	2/4	2	1	1/4		1/4	1		6	30	F#1	1	1259
121	120	121	120a	239	239	1.0		0	0	2/4	2	1	1/4		1/4	1		6	42	F#2	2	1259
121	120	121	120a	239	239	0.25		0	0	2/4	1	1	1/16		1/16	1		3	57	A3	3	1251
121	120	121	120a	957/4	957/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1252
121	120	121	120a	479/2	479/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1253
121	120	121	120a	959/4	959/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1254
121	120	121	120a	240	240	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	-1	29	F1	1	1260
121	120	121	120a	240	240	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	-1	41	F2	2	1260
121	120	121	120a	240	240	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	57	A3	3	1255
121	120	121	120a	961/4	961/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1256
121	120	121	120a	481/2	481/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1257
121	120	121	120a	963/4	963/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1258
122	121	122	121a	241	241	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	-1	29	F1	1	1269
122	121	122	121a	241	241	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	-1	41	F2	2	1269
122	121	122	121a	241	241	0.25		0	0	2/4	1	1	1/16		1/16	1		3	57	A3	3	1261
122	121	122	121a	965/4	965/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1262
122	121	122	121a	483/2	483/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1263
122	121	122	121a	967/4	967/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1264
122	121	122	121a	242	242	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		-1	41	F2	2	1270
122	121	122	121a	242	242	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	59	B3	3	1265
122	121	122	121a	969/4	969/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		9	63	D#4	4	1266
122	121	122	121a	485/2	485/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1267
122	121	122	121a	971/4	971/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1268
123	122	123	122a	243	243	1.0		0	0	2/4	2	1	1/4		1/4	1		4	40	E2	2	1279
123	122	123	122a	243	243	0.25		0	0	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1271
123	122	123	122a	973/4	973/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1272
123	122	123	122a	487/2	487/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1273
123	122	123	122a	975/4	975/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1274
123	122	123	122a	244	244	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	40	E2	2	1280
123	122	123	122a	244	244	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	59	B3	3	1275
123	122	123	122a	977/4	977/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1276
123	122	123	122a	489/2	489/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	1277
123	122	123	122a	979/4	979/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1278
124	123	124	123a	245	245	1.0		0	0	2/4	2	1	1/4		1/4	1		3	33	A1	1	1284
124	123	124	123a	245	245	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	1284
124	123	124	123a	245	245	1.0		0	0	2/4	1	1	1/4		1/4	1		7	61	C#4	4	1281
124	123	124	123a	245	245	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1281
124	123	124	123a	246	246	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	85	C#6	6	1282
124	123	124	123a	493/2	493/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	88	E6	6	1283
125	124	125	124a	247	247	0.5		0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1285
125	124	125	124a	495/2	495/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	86	D6	6	1286
125	124	125	124a	248	248	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	1287
125	124	125	124a	497/2	497/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	85	C#6	6	1288
126	125	126	125a	249	249	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	1289
126	125	126	125a	249	249	2.0		0	0	2/4	1	2	1/2		1/2	1		2	74	D5	5	1293
126	125	126	125a	499/2	499/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	1290
126	125	126	125a	250	250	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1291
126	125	126	125a	501/2	501/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	1292
127	126	127	126a	251	251	2.0		0	0	2/4	1	1	1/2		1/2	1	1	3	81	A5	5	1294
127	126	127	126a	503/2	503/2	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		7	73	C#5	5	1297
127	126	127	126a	252	252	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		3	69	A4	4	1298
127	126	127	126a	252	252	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	3	69	A4	4	1296
127	126	127	126a	252	252	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1	1	7	73	C#5	5	1295
127	126	127	126a	505/2	505/2	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		8	68	G#4	4	1299
128	127	128	127a	253	253	2.0		0	0	2/4	2	2	1/2		1/2	1		6	66	F#4	4	1308
128	127	128	127a	253	253	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	3	69	A4	4	1306
128	127	128	127a	253	253	1.0		0	0	2/4	1	2	1/4		1/4	1	-1	7	73	C#5	5	1304
128	127	128	127a	253	253	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	3	81	A5	5	1300
128	127	128	127a	507/2	507/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1301
128	127	128	127a	254	254	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	71	B4	4	1307
128	127	128	127a	254	254	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		9	75	D#5	5	1305
128	127	128	127a	254	254	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	1302
128	127	128	127a	509/2	509/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	1303
129	128	129	128a	255	255	1.0		0	0	2/4	2	2	1/4		1/4	1		4	64	E4	4	1314
129	128	129	128a	255	255	1.0		0	0	2/4	2	1	1/4		1/4	1		5	71	B4	4	1311
129	128	129	128a	255	255	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1309
129	128	129	128a	511/2	511/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	1310
129	128	129	128a	256	256	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	73	C#5	5	1312
129	128	129	128a	513/2	513/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	76	E5	5	1313
130	129	130	129a	257	257	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	1315
130	129	130	129a	515/2	515/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	74	D5	5	1316
130	129	130	129a	258	258	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	1317
130	129	130	129a	517/2	517/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	73	C#5	5	1318
131	130	131	130a	259	259	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	1319
131	130	131	130a	259	259	2.0		0	0	2/4	2	2	1/2		1/2	1		2	62	D4	4	1323
131	130	131	130a	519/2	519/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	71	B4	4	1320
131	130	131	130a	260	260	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1321
131	130	131	130a	521/2	521/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1322
132	131	132	131a	261	261	1.0		0	0	2/4	2	2	1/4		1/4	1		7	61	C#4	4	1331
132	131	132	131a	261	261	1.5		0	0	2/4	2	1	3/8		1/4	3/2		3	69	A4	4	1329
132	131	132	131a	523/2	523/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1324
132	131	132	131a	262	262	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		6	66	F#4	4	1332
132	131	132	131a	262	262	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		7	73	C#5	5	1327
132	131	132	131a	262	262	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	85	C#6	6	1325
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1330
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		9	75	D#5	5	1328
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		9	87	D#6	6	1326
133	132	133	132a	263	263	1.0		0	0	2/4	2	2	1/4		1/4	1		4	64	E4	4	1344
133	132	133	132a	263	263	0.5		0	0	2/4	2	1	1/8		1/8	1		7	73	C#5	5	1340
133	132	133	132a	263	263	0.5		0	0	2/4	1	2	1/8		1/8	1		4	76	E5	5	1337
133	132	133	132a	263	263	0.5		0	0	2/4	1	1	1/8		1/8	1		4	88	E6	6	1333
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1341
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		7	73	C#5	5	1338
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	85	C#6	6	1334
133	132	133	132a	264	264	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	64	E4	4	1345
133	132	133	132a	264	264	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1342
133	132	133	132a	264	264	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		2	74	D5	5	1339
133	132	133	132a	264	264	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	1335
133	132	133	132a	529/2	529/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1343
133	132	133	132a	529/2	529/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	1336
134	133	134	133a	265	265	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	1350
134	133	134	133a	265	265	1.0		0	0	2/4	1	2	1/4		1/4	1		7	73	C#5	5	1348
134	133	134	133a	265	265	1.0		0	0	2/4	1	1	1/4		1/4	1		3	81	A5	5	1346
134	133	134	133a	531/2	531/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1351
134	133	134	133a	266	266	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		7	73	C#5	5	1349
134	133	134	133a	533/2	533/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	1352
134	133	134	133a	533/2	533/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	6	78	F#5	5	1347
135	134	135	134a	267	267	1.0		0	0	2/4	1	2	1/4		1/4	1		5	71	B4	4	1356
135	134	135	134a	267	267	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	6	78	F#5	5	1353
135	134	135	134a	535/2	535/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1358
135	134	135	134a	535/2	535/2	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	76	E5	5	1354
135	134	135	134a	268	268	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		3	69	A4	4	1357
135	134	135	134a	537/2	537/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	1359
135	134	135	134a	537/2	537/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	9	75	D#5	5	1355
136	135	136	135a	269	269	1.0		0	0	2/4	1	2	1/4		1/4	1		8	68	G#4	4	1363
136	135	136	135a	269	269	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	9	75	D#5	5	1360
136	135	136	135a	539/2	539/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1364
136	135	136	135a	539/2	539/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	1361
136	135	136	135a	270	270	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	57	A3	3	1367
136	135	136	135a	270	270	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	61	C#4	4	1365
136	135	136	135a	541/2	541/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	6	66	F#4	4	1366
136	135	136	135a	541/2	541/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1362
136	135	136	135a	541/2	541/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	1362
137	136	137	136a	271	271	1.0		0	0	2/4	2	2	1/4		1/4	1		5	59	B3	3	1373
137	136	137	136a	271	271	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	6	66	F#4	4	1370
137	136	137	136a	543/2	543/2	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1		4	64	E4	4	1371
137	136	137	136a	543/2	543/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1368
137	136	137	136a	543/2	543/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1368
137	136	137	136a	272	272	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		5	59	B3	3	1374
137	136	137	136a	545/2	545/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	9	63	D#4	4	1372
137	136	137	136a	545/2	545/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1369
137	136	137	136a	545/2	545/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1369
138	137	138	137a	273	273	0.5		0	0	2/4	2	2	1/8		1/8	1		4	52	E3	3	1382
138	137	138	137a	273	273	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	9	63	D#4	4	1378
138	137	138	137a	547/2	547/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1379
138	137	138	137a	547/2	547/2	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	64	E4	4	1383
138	137	138	137a	547/2	547/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1375
138	137	138	137a	547/2	547/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	1375
138	137	138	137a	274	274	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	85	C#6	6	1376
138	137	138	137a	549/2	549/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	73	C#5	5	1380
138	137	138	137a	549/2	549/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	1377
138	137	138	137a	1099/4	1099/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		5	71	B4	4	1381
139	138	139	138a	275	275	2.0		0	0	2/4	2	2	1/2		1/2	1	1	4	64	E4	4	1395
139	138	139	138a	275	275	0.5		0	0	2/4	2	1	1/8		1/8	1		10	70	A#4	4	1389
139	138	139	138a	275	275	1.0		0	0	2/4	1	2	1/4		1/4	1		6	78	F#5	5	1387
139	138	139	138a	275	275	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	88	E6	6	1384
139	138	139	138a	551/2	551/2	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		5	71	B4	4	1390
139	138	139	138a	551/2	551/2	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		2	86	D6	6	1385
139	138	139	138a	1103/4	1103/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		3	69	A4	4	1391
139	138	139	138a	276	276	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1392
139	138	139	138a	276	276	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		4	76	E5	5	1388
139	138	139	138a	553/2	553/2	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	1393
139	138	139	138a	553/2	553/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	7	85	C#6	6	1386
139	138	139	138a	1107/4	1107/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		8	68	G#4	4	1394
140	139	140	139a	277	277	2.0		0	0	2/4	2	2	1/2		1/2	1	-1	4	64	E4	4	1406
140	139	140	139a	277	277	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	1402
140	139	140	139a	277	277	1.5		0	0	2/4	1	2	3/8		1/4	3/2		2	74	D5	5	1400
140	139	140	139a	277	277	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	7	85	C#6	6	1396
140	139	140	139a	555/2	555/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1403
140	139	140	139a	555/2	555/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	1397
140	139	140	139a	278	278	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	1404
140	139	140	139a	278	278	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	80	G#5	5	1398
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	1405
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		2	74	D5	5	1401
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	1399
141	140	141	140a	279	279	0.5		0	0	2/4	2	2	1/8		1/8	1		3	69	A4	4	1410
141	140	141	140a	279	279	2.0		0	0	2/4	2	1	1/2		1/2	1		3	69	A4	4	1409
141	140	141	140a	279	279	2.0		0	0	2/4	1	2	1/2		1/2	1	1	7	73	C#5	5	1408
141	140	141	140a	279	279	2.0		0	0	2/4	1	1	1/2		1/2	1	1	3	81	A5	5	1407
141	140	141	140a	559/2	559/2	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		6	66	F#4	4	1411
141	140	141	140a	280	280	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		7	61	C#4	4	1412
141	140	141	140a	561/2	561/2	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		9	63	D#4	4	1413
142	141	142	141a	281	281	0.5		0	0	2/4	2	2	1/8		1/8	1		4	64	E4	4	1421
142	141	142	141a	281	281	1.5		0	0	2/4	2	1	3/8		1/4	3/2		4	64	E4	4	1419
142	141	142	141a	281	281	0.5		0	0	2/4	1	2	1/8		1/8	1	-1	7	73	C#5	5	1418
142	141	142	141a	281	281	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	3	81	A5	5	1414
142	141	142	141a	563/2	563/2	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	52	E3	3	1422
142	141	142	141a	563/2	563/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1415
142	141	142	141a	563/2	563/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1415
142	141	142	141a	282	282	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	1416
142	141	142	141a	282	282	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1416
142	141	142	141a	565/2	565/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	1420
142	141	142	141a	565/2	565/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1417
142	141	142	141a	565/2	565/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1417
143	142	143	142a	283	283	0.5		0	0	2/4	2	2	1/8		1/8	1		3	57	A3	3	1432
143	142	143	142a	283	283	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	1430
143	142	143	142a	283	283	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1423
143	142	143	142a	567/2	567/2	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	45	A2	2	1433
143	142	143	142a	284	284	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1424
143	142	143	142a	1705/6	1705/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1425
143	142	143	142a	853/3	853/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1426
143	142	143	142a	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1431
143	142	143	142a	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1431
143	142	143	142a	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1431
143	142	143	142a	569/2	569/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1427
143	142	143	142a	854/3	854/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1428
143	142	143	142a	1709/6	1709/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1429
144	143	144	143a	285	285	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1434
144	143	144	143a	1711/6	1711/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1435
144	143	144	143a	856/3	856/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1436
144	143	144	143a	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1446
144	143	144	143a	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1446
144	143	144	143a	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1446
144	143	144	143a	571/2	571/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1437
144	143	144	143a	857/3	857/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1438
144	143	144	143a	1715/6	1715/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1439
144	143	144	143a	286	286	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1440
144	143	144	143a	1717/6	1717/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1441
144	143	144	143a	859/3	859/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1442
144	143	144	143a	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1447
144	143	144	143a	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1447
144	143	144	143a	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1447
144	143	144	143a	573/2	573/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1443
144	143	144	143a	860/3	860/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1444
