mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	diminuendo_line	HairPin:3_decresc.
320	317	328	317a	1467/2	1435/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3448
320	317	328	317a	1467/2	1435/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3449
320	317	328	317a	2935/4	2871/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3450
320	317	328	317a	734	718	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3451
320	317	328	317a	2937/4	2873/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3452
320	317	328	317a	1469/2	1437/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3453
320	317	328	317a	2939/4	2875/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3454
320	317	328	317a	735	719	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3455
320	317	328	317a	2941/4	2877/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3456
320	317	328	317a	1471/2	1439/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3457
320	317	328	317a	2943/4	2879/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3458
320	317	328	317a	736	720	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3459
320	317	328	317a	2945/4	2881/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3460
321	318	329	318a	1473/2	1441/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3461
321	318	329	318a	2947/4	2883/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3462
321	318	329	318a	737	721	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3463
321	318	329	318a	2949/4	2885/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3464
321	318	329	318a	1475/2	1443/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3465
321	318	329	318a	2951/4	2887/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3466
321	318	329	318a	738	722	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3467
321	318	329	318a	2953/4	2889/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3468
321	318	329	318a	1477/2	1445/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3469
321	318	329	318a	2955/4	2891/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3470
321	318	329	318a	739	723	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3471
321	318	329	318a	2957/4	2893/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3472
322	319	330	319a	1479/2	1447/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3473
322	319	330	319a	2959/4	2895/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3474
322	319	330	319a	740	724	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3475
322	319	330	319a	2961/4	2897/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3476
322	319	330	319a	1481/2	1449/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3477
322	319	330	319a	2963/4	2899/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3478
322	319	330	319a	741	725	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3479
322	319	330	319a	2965/4	2901/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3480
322	319	330	319a	1483/2	1451/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3481
322	319	330	319a	2967/4	2903/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3482
322	319	330	319a	742	726	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3483
322	319	330	319a	2969/4	2905/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3484
323	320	331	320a	1485/2	1453/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3485
323	320	331	320a	2971/4	2907/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3486
323	320	331	320a	743	727	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3487
323	320	331	320a	2973/4	2909/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3488
323	320	331	320a	1487/2	1455/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3489
323	320	331	320a	2975/4	2911/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3490
323	320	331	320a	744	728	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3491
323	320	331	320a	2977/4	2913/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3492
323	320	331	320a	1489/2	1457/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3493
323	320	331	320a	2979/4	2915/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3494
323	320	331	320a	745	729	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3495
323	320	331	320a	2981/4	2917/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3496
324	321	332	321a	1491/2	1459/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3497
324	321	332	321a	2983/4	2919/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3498
324	321	332	321a	746	730	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3499
324	321	332	321a	2985/4	2921/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3500
324	321	332	321a	1493/2	1461/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3501
324	321	332	321a	2987/4	2923/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3502
324	321	332	321a	747	731	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3503
324	321	332	321a	2989/4	2925/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3504
324	321	332	321a	1495/2	1463/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3505
324	321	332	321a	2991/4	2927/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3506
324	321	332	321a	748	732	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3507
324	321	332	321a	2993/4	2929/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3508
325	322	333	322a	1501/2	1469/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3509		articStaccatoAbove
325	322	333	322a	751	735	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3510		articStaccatoAbove
325	322	333	322a	1497/2	1465/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3511
325	322	333	322a	2995/4	2931/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3512
325	322	333	322a	749	733	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3513
325	322	333	322a	2997/4	2933/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3514
325	322	333	322a	1499/2	1467/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3515
325	322	333	322a	2999/4	2935/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3516
325	322	333	322a	750	734	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3517
325	322	333	322a	3001/4	2937/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3518
325	322	333	322a	1501/2	1469/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3519
325	322	333	322a	3003/4	2939/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3520
325	322	333	322a	751	735	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3521
325	322	333	322a	3005/4	2941/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3522
326	323	334	323a	1503/2	1471/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3523								226
326	323	334	323a	1505/2	1473/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3524
326	323	334	323a	1507/2	1475/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3525		articStaccatoAbove
326	323	334	323a	754	738	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3526		articStaccatoAbove
326	323	334	323a	1503/2	1471/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3527
326	323	334	323a	3007/4	2943/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3528
326	323	334	323a	752	736	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3529
326	323	334	323a	3009/4	2945/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3530
326	323	334	323a	1505/2	1473/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3531
326	323	334	323a	3011/4	2947/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3532
326	323	334	323a	753	737	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3533
326	323	334	323a	3013/4	2949/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3534
326	323	334	323a	1507/2	1475/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3535
326	323	334	323a	3015/4	2951/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3536
326	323	334	323a	754	738	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3537
326	323	334	323a	3017/4	2953/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3538
327	324	335	324a	1509/2	1477/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3539								227
327	324	335	324a	1511/2	1479/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	3540
327	324	335	324a	1513/2	1481/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3541		articStaccatoAbove
327	324	335	324a	757	741	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3542		articStaccatoAbove
327	324	335	324a	1509/2	1477/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3543
327	324	335	324a	3019/4	2955/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3544
327	324	335	324a	755	739	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3545
327	324	335	324a	3021/4	2957/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3546
327	324	335	324a	1511/2	1479/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3547
327	324	335	324a	3023/4	2959/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3548
327	324	335	324a	756	740	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3549
327	324	335	324a	3025/4	2961/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3550
327	324	335	324a	1513/2	1481/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3551
327	324	335	324a	3027/4	2963/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3552
327	324	335	324a	757	741	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3553
327	324	335	324a	3029/4	2965/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3554
328	325	336	325a	1515/2	1483/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3555
328	325	336	325a	1519/2	1487/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3556		articStaccatoBelow
328	325	336	325a	760	744	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3557		articStaccatoBelow
328	325	336	325a	1515/2	1483/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3558
328	325	336	325a	3031/4	2967/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3559
328	325	336	325a	758	742	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3560
328	325	336	325a	3033/4	2969/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3561
328	325	336	325a	1517/2	1485/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3562
328	325	336	325a	3035/4	2971/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3563
328	325	336	325a	759	743	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3564
328	325	336	325a	3037/4	2973/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3565
328	325	336	325a	1519/2	1487/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3566
328	325	336	325a	3039/4	2975/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3567
328	325	336	325a	760	744	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3568
328	325	336	325a	3041/4	2977/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3569
329	326	337	326a	1521/2	1489/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3570
329	326	337	326a	1525/2	1493/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3571		articStaccatoAbove
329	326	337	326a	763	747	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3572		articStaccatoAbove
329	326	337	326a	1521/2	1489/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3573
329	326	337	326a	3043/4	2979/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3574
329	326	337	326a	761	745	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3575
329	326	337	326a	3045/4	2981/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3576
329	326	337	326a	1523/2	1491/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3577
329	326	337	326a	3047/4	2983/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3578
329	326	337	326a	762	746	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3579
329	326	337	326a	3049/4	2985/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3580
329	326	337	326a	1525/2	1493/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3581
329	326	337	326a	3051/4	2987/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3582
329	326	337	326a	763	747	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3583
329	326	337	326a	3053/4	2989/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3584
330	327	338	327a	1527/2	1495/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3585
330	327	338	327a	1531/2	1499/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3586		articStaccatoBelow
330	327	338	327a	766	750	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3587		articStaccatoBelow
330	327	338	327a	1527/2	1495/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3588
330	327	338	327a	3055/4	2991/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3589
330	327	338	327a	764	748	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3590
330	327	338	327a	3057/4	2993/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3591
330	327	338	327a	1529/2	1497/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3592
330	327	338	327a	3059/4	2995/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3593
330	327	338	327a	765	749	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3594
330	327	338	327a	3061/4	2997/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3595
330	327	338	327a	1531/2	1499/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3596
330	327	338	327a	3063/4	2999/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3597
330	327	338	327a	766	750	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3598
330	327	338	327a	3065/4	3001/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3599
331	328	339	328a	1533/2	1501/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3600
331	328	339	328a	1537/2	1505/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3601		articStaccatoAbove
331	328	339	328a	769	753	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3602		articStaccatoAbove
331	328	339	328a	1533/2	1501/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3603
331	328	339	328a	3067/4	3003/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3604
331	328	339	328a	767	751	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3605
331	328	339	328a	3069/4	3005/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3606
331	328	339	328a	1535/2	1503/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3607
331	328	339	328a	3071/4	3007/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3608
331	328	339	328a	768	752	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3609
331	328	339	328a	3073/4	3009/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3610
331	328	339	328a	1537/2	1505/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3611
331	328	339	328a	3075/4	3011/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3612
331	328	339	328a	769	753	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3613
331	328	339	328a	3077/4	3013/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3614
332	329	340	329a	1539/2	1507/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3615
332	329	340	329a	1543/2	1511/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3616		articStaccatoBelow
332	329	340	329a	772	756	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3617		articStaccatoBelow
332	329	340	329a	1539/2	1507/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3618
332	329	340	329a	3079/4	3015/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3619
332	329	340	329a	770	754	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3620
332	329	340	329a	3081/4	3017/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3621
332	329	340	329a	1541/2	1509/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3622
332	329	340	329a	3083/4	3019/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3623
332	329	340	329a	771	755	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3624
332	329	340	329a	3085/4	3021/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3625
332	329	340	329a	1543/2	1511/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3626
332	329	340	329a	3087/4	3023/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3627
332	329	340	329a	772	756	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3628
332	329	340	329a	3089/4	3025/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3629
333	330	341	330a	1545/2	1513/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3630
333	330	341	330a	1549/2	1517/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3631		articStaccatoAbove
333	330	341	330a	775	759	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3632		articStaccatoAbove
333	330	341	330a	1545/2	1513/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3633
333	330	341	330a	3091/4	3027/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3634
333	330	341	330a	773	757	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3635
333	330	341	330a	3093/4	3029/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3636
333	330	341	330a	1547/2	1515/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3637
333	330	341	330a	3095/4	3031/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3638
333	330	341	330a	774	758	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3639
333	330	341	330a	3097/4	3033/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3640
333	330	341	330a	1549/2	1517/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3641
333	330	341	330a	3099/4	3035/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3642
333	330	341	330a	775	759	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3643
333	330	341	330a	3101/4	3037/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3644
334	331	342	331a	1551/2	1519/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3645
334	331	342	331a	1555/2	1523/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3646		articStaccatoBelow
334	331	342	331a	778	762	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3647		articStaccatoBelow
334	331	342	331a	1551/2	1519/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3648
334	331	342	331a	3103/4	3039/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3649
334	331	342	331a	776	760	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3650
334	331	342	331a	3105/4	3041/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3651
334	331	342	331a	1553/2	1521/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3652
334	331	342	331a	3107/4	3043/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3653
334	331	342	331a	777	761	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3654
334	331	342	331a	3109/4	3045/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3655
334	331	342	331a	1555/2	1523/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3656
334	331	342	331a	3111/4	3047/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3657
334	331	342	331a	778	762	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3658
334	331	342	331a	3113/4	3049/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3659
335	332	343	332a	1557/2	1525/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3660
335	332	343	332a	1561/2	1529/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3661		articStaccatoAbove
335	332	343	332a	781	765	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3662		articStaccatoAbove
335	332	343	332a	1557/2	1525/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3663
335	332	343	332a	3115/4	3051/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3664
335	332	343	332a	779	763	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3665
335	332	343	332a	3117/4	3053/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3666
335	332	343	332a	1559/2	1527/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3667
335	332	343	332a	3119/4	3055/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3668
335	332	343	332a	780	764	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3669
335	332	343	332a	3121/4	3057/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3670
335	332	343	332a	1561/2	1529/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3671
335	332	343	332a	3123/4	3059/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3672
335	332	343	332a	781	765	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3673
335	332	343	332a	3125/4	3061/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3674
336	333	344	333a	1563/2	1531/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3675
336	333	344	333a	1567/2	1535/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3676		articStaccatoBelow
336	333	344	333a	784	768	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3677		articStaccatoBelow
336	333	344	333a	1563/2	1531/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3678
336	333	344	333a	3127/4	3063/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3679
336	333	344	333a	782	766	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3680
336	333	344	333a	3129/4	3065/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3681
336	333	344	333a	1565/2	1533/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3682
336	333	344	333a	3131/4	3067/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3683
336	333	344	333a	783	767	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	3684
336	333	344	333a	3133/4	3069/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	3685
336	333	344	333a	1567/2	1535/2	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	3686
336	333	344	333a	3135/4	3071/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	3687
336	333	344	333a	784	768	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	3688
336	333	344	333a	3137/4	3073/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	3689
337	334	345	334a	1569/2	1537/2	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	3690
337	334	345	334a	1573/2	1541/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	3691		articStaccatoAbove
337	334	345	334a	787	771	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	3692		articStaccatoAbove
337	334	345	334a	1569/2	1537/2	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	3693
337	334	345	334a	3139/4	3075/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	3694
337	334	345	334a	785	769	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	3695
337	334	345	334a	3141/4	3077/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	3696
337	334	345	334a	1571/2	1539/2	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	3697
337	334	345	334a	3143/4	3079/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	3698
