mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
98	89	1427/8	1427/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		9	75	D#5	5	910
99	90	357/2	357/2	1.0		0	0	2/4	2	2	1/4		1/4	1		4	40	E2	2	923
99	90	357/2	357/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	919
99	90	357/2	357/2	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	917
99	90	179	179	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	920
99	90	359/2	359/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	924
99	90	359/2	359/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	921
99	90	180	180	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	922
99	90	180	180	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	918
100	91	361/2	361/2	1.0		0	0	2/4	2	2	1/4		1/4	1		8	44	G#2	2	932
100	91	361/2	361/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	928
100	91	361/2	361/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	925
100	91	181	181	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	929
100	91	181	181	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	64	E4	4	926
100	91	363/2	363/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	933
100	91	363/2	363/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	930
100	91	182	182	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	931
100	91	182	182	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	927
101	92	365/2	365/2	2.0		0	0	2/4	2	2	1/2		1/2	1		4	40	E2	2	952
101	92	365/2	365/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	948
101	92	365/2	365/2	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	64	E4	4	934
101	92	731/4	731/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		6	66	F#4	4	935
101	92	1463/8	1463/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	936
101	92	183	183	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	949
101	92	183	183	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	937
101	92	1465/8	1465/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	938
101	92	733/4	733/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	939
101	92	1467/8	1467/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	940
101	92	367/2	367/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	950
101	92	367/2	367/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	941
101	92	735/4	735/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		6	78	F#5	5	942
101	92	1471/8	1471/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		8	80	G#5	5	943
101	92	184	184	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	951
101	92	184	184	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		3	81	A5	5	944
101	92	1473/8	1473/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	945
101	92	737/4	737/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	946
101	92	1475/8	1475/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	947
102	93	369/2	369/2	2.0		0	0	2/4	2	2	1/2		1/2	1		7	37	C#2	2	974
102	93	369/2	369/2	1.0		0	0	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	970
102	93	369/2	369/2	0.125		0	0	2/4	1	1	1/32		1/32	1		4	88	E6	6	953
102	93	1477/8	1477/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	954
102	93	739/4	739/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		4	88	E6	6	955
102	93	1479/8	1479/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	956
102	93	185	185	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	88	E6	6	957
102	93	1481/8	1481/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	958
102	93	741/4	741/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	959
102	93	1483/8	1483/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	960
102	93	371/2	371/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1	-1	3	45	A2	2	971
102	93	371/2	371/2	0.1111111111111111		1/4	1/4	2/4	1	1	1/36		1/32	8/9		3	81	A5	5	961
102	93	3341/18	3341/18	0.1111111111111111		5/18	5/18	2/4	1	1	1/36		1/32	8/9		8	80	G#5	5	962
102	93	3343/18	3343/18	0.1111111111111111		11/36	11/36	2/4	1	1	1/36		1/32	8/9		6	78	F#5	5	963
102	93	1115/6	1115/6	0.1111111111111111		1/3	1/3	2/4	1	1	1/36		1/32	8/9		4	76	E5	5	964
102	93	3347/18	3347/18	0.1111111111111111		13/36	13/36	2/4	1	1	1/36		1/32	8/9		2	74	D5	5	965
102	93	186	186	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	972
102	93	3349/18	3349/18	0.1111111111111111		7/18	7/18	2/4	1	1	1/36		1/32	8/9		7	73	C#5	5	966
102	93	1117/6	1117/6	0.1111111111111111		5/12	5/12	2/4	1	1	1/36		1/32	8/9		5	71	B4	4	967
102	93	745/4	745/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	973
102	93	3353/18	3353/18	0.1111111111111111		4/9	4/9	2/4	1	1	1/36		1/32	8/9		3	69	A4	4	968
102	93	3355/18	3355/18	0.1111111111111111		17/36	17/36	2/4	1	1	1/36		1/32	8/9		8	68	G#4	4	969
103	94	373/2	373/2	1.0		0	0	2/4	2	2	1/4		1/4	1		2	38	D2	2	982
103	94	373/2	373/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	978
103	94	373/2	373/2	0.5		0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	975
103	94	187	187	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	979
103	94	187	187	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	976
103	94	375/2	375/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	40	E2	2	983
103	94	375/2	375/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	980
103	94	188	188	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	981
103	94	188	188	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	977
103	94	188	188	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	977
104	95	377/2	377/2	0.5		0	0	2/4	2	2	1/8		1/8	1		3	45	A2	2	985
104	95	377/2	377/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	61	C#4	4	984
104	95	377/2	377/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	984
104	95	189	189	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	33	A1	1	986
105	95	379/2	379/2	0.5		0	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	987
105	95	190	190	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	989
105	95	190	190	0.5		1/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	988
106	96	381/2	381/2	0.0		0	0	2/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	990
106	96	381/2	381/2	2.0		0	0	2/4	2	2	1/2		1/2	1	1	3	57	A3	3	1001
106	96	381/2	381/2	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	997
106	96	381/2	381/2	0.25		0	0	2/4	1	1	1/16		1/16	1		2	74	D5	5	991
106	96	763/4	763/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	992
106	96	191	191	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	998
106	96	191	191	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	993
106	96	765/4	765/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	994
106	96	383/2	383/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	999
106	96	383/2	383/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	995
106	96	192	192	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1000
106	96	192	192	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	996
107	97	385/2	385/2	0.5		0	0	2/4	2	2	1/8		1/8	1	-1	3	57	A3	3	1008
107	97	385/2	385/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	1005
107	97	385/2	385/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	1002
107	97	193	193	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2	1	3	45	A2	2	1009
107	97	193	193	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	69	A4	4	1003
107	97	387/2	387/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1006
107	97	194	194	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	1007
107	97	194	194	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	61	C#4	4	1004
108	98	389/2	389/2	0.0		0	0	2/4	1	1	0	appoggiatura	1/8	1		4	64	E4	4	1010
108	98	389/2	389/2	2.0		0	0	2/4	2	2	1/2		1/2	1	-1	3	45	A2	2	1021
108	98	389/2	389/2	0.5		0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1017
108	98	389/2	389/2	0.25		0	0	2/4	1	1	1/16		1/16	1		2	62	D4	4	1011
108	98	779/4	779/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1012
108	98	195	195	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1018
108	98	195	195	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	62	D4	4	1013
108	98	781/4	781/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1014
108	98	391/2	391/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	50	D3	3	1019
108	98	391/2	391/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1015
108	98	196	196	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1020
108	98	196	196	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	56	G#3	3	1016
109	99	393/2	393/2	1.0		0	0	2/4	2	2	1/4		1/4	1		3	45	A2	2	1029
109	99	393/2	393/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	49	C#3	3	1025
109	99	393/2	393/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	59	B3	3	1022
109	99	197	197	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1026
109	99	197	197	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	57	A3	3	1023
109	99	395/2	395/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	1030
109	99	395/2	395/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	1027
109	99	198	198	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1028
109	99	198	198	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	1024
110	100	397/2	397/2	1.0		0	0	2/4	2	2	1/4		1/4	1		8	44	G#2	2	1038
110	100	397/2	397/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	1034
110	100	397/2	397/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	1031
110	100	199	199	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1035
110	100	199	199	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	64	E4	4	1032
110	100	399/2	399/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	1039
110	100	399/2	399/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	1036
110	100	200	200	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1037
110	100	200	200	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	1033
111	101	401/2	401/2	2.0		0	0	2/4	2	2	1/2		1/2	1		4	40	E2	2	1058
111	101	401/2	401/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	1054
111	101	401/2	401/2	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	64	E4	4	1040
111	101	803/4	803/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		6	66	F#4	4	1041
111	101	1607/8	1607/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	1042
111	101	201	201	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1055
111	101	201	201	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	1043
111	101	1609/8	1609/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	1044
111	101	805/4	805/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	1045
111	101	1611/8	1611/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	1046
111	101	403/2	403/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	1056
111	101	403/2	403/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	1047
111	101	807/4	807/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		6	78	F#5	5	1048
111	101	1615/8	1615/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		8	80	G#5	5	1049
111	101	202	202	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	1057
111	101	202	202	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		3	81	A5	5	1050
111	101	1617/8	1617/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	1051
111	101	809/4	809/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1052
111	101	1619/8	1619/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	1053
112	102	405/2	405/2	2.0		0	0	2/4	2	2	1/2		1/2	1		7	37	C#2	2	1080
112	102	405/2	405/2	1.0		0	0	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	1076
112	102	405/2	405/2	0.125		0	0	2/4	1	1	1/32		1/32	1		4	88	E6	6	1059
112	102	1621/8	1621/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	1060
112	102	811/4	811/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		4	88	E6	6	1061
112	102	1623/8	1623/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	1062
112	102	203	203	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	88	E6	6	1063
112	102	1625/8	1625/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	1064
112	102	813/4	813/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	1065
112	102	1627/8	1627/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	1066
112	102	407/2	407/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1	-1	3	45	A2	2	1077
112	102	407/2	407/2	0.1111111111111111		1/4	1/4	2/4	1	1	1/36		1/32	8/9		3	81	A5	5	1067
112	102	3665/18	3665/18	0.1111111111111111		5/18	5/18	2/4	1	1	1/36		1/32	8/9		8	80	G#5	5	1068
112	102	3667/18	3667/18	0.1111111111111111		11/36	11/36	2/4	1	1	1/36		1/32	8/9		6	78	F#5	5	1069
112	102	1223/6	1223/6	0.1111111111111111		1/3	1/3	2/4	1	1	1/36		1/32	8/9		4	76	E5	5	1070
112	102	3671/18	3671/18	0.1111111111111111		13/36	13/36	2/4	1	1	1/36		1/32	8/9		2	74	D5	5	1071
112	102	204	204	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	1078
112	102	3673/18	3673/18	0.1111111111111111		7/18	7/18	2/4	1	1	1/36		1/32	8/9		7	73	C#5	5	1072
112	102	1225/6	1225/6	0.1111111111111111		5/12	5/12	2/4	1	1	1/36		1/32	8/9		5	71	B4	4	1073
112	102	817/4	817/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	1079
112	102	3677/18	3677/18	0.1111111111111111		4/9	4/9	2/4	1	1	1/36		1/32	8/9		3	69	A4	4	1074
112	102	3679/18	3679/18	0.1111111111111111		17/36	17/36	2/4	1	1	1/36		1/32	8/9		8	68	G#4	4	1075
113	103	409/2	409/2	1.0		0	0	2/4	2	2	1/4		1/4	1		2	38	D2	2	1088
113	103	409/2	409/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	1084
113	103	409/2	409/2	0.5		0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	1081
113	103	205	205	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	1085
113	103	205	205	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1082
113	103	411/2	411/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	40	E2	2	1089
113	103	411/2	411/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	1086
113	103	206	206	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	1087
113	103	206	206	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	59	B3	3	1083
113	103	206	206	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	1083
113	103	206	206	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1083
114	104	413/2	413/2	0.5		0	0	2/4	2	2	1/8		1/8	1		3	45	A2	2	1091
114	104	413/2	413/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	61	C#4	4	1090
114	104	413/2	413/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1090
114	104	207	207	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	33	A1	1	1092
115	104	415/2	415/2	1.0		0	1/4	2/4	2	1	1/4		1/4	1		3	33	A1	1	1097
115	104	415/2	415/2	1.0		0	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	1097
115	104	415/2	415/2	0.25		0	1/4	2/4	1	1	1/16		1/16	1		4	52	E3	3	1093
115	104	831/4	831/4	0.25		1/16	5/16	2/4	1	1	1/16		1/16	1		3	57	A3	3	1094
115	104	208	208	0.25		1/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1095
115	104	833/4	833/4	0.25		3/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1096
116	105	417/2	417/2	1.0		0	0	2/4	2	1	1/4		1/4	1		8	32	G#1	1	1106
116	105	417/2	417/2	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	1106
116	105	417/2	417/2	0.25		0	0	2/4	1	1	1/16		1/16	1		4	52	E3	3	1098
116	105	835/4	835/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	59	B3	3	1099
116	105	209	209	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	64	E4	4	1100
116	105	837/4	837/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1101
116	105	419/2	419/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	33	A1	1	1107
116	105	419/2	419/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	1107
116	105	419/2	419/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	52	E3	3	1102
116	105	839/4	839/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	A3	3	1103
116	105	210	210	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	62	D4	4	1104
116	105	841/4	841/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1105
117	106	421/2	421/2	1.0		0	0	2/4	2	1	1/4		1/4	1		4	40	E2	2	1116
117	106	421/2	421/2	0.25		0	0	2/4	1	1	1/16		1/16	1		4	52	E3	3	1108
117	106	843/4	843/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		8	56	G#3	3	1109
117	106	211	211	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1110
117	106	845/4	845/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	59	B3	3	1111
117	106	423/2	423/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	38	D2	2	1117
117	106	423/2	423/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	1117
117	106	423/2	423/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	52	E3	3	1112
117	106	847/4	847/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		8	56	G#3	3	1113
117	106	212	212	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		9	63	D#4	4	1114
117	106	849/4	849/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1115
118	107	425/2	425/2	1.0		0	0	2/4	2	1	1/4		1/4	1		7	37	C#2	2	1126
118	107	425/2	425/2	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	1126
118	107	425/2	425/2	0.25		0	0	2/4	1	1	1/16		1/16	1		3	57	A3	3	1118
118	107	851/4	851/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1119
118	107	213	213	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		6	66	F#4	4	1120
118	107	853/4	853/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1121
118	107	427/2	427/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	35	B1	1	1127
118	107	427/2	427/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	47	B2	2	1127
118	107	427/2	427/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	59	B3	3	1122
118	107	855/4	855/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1123
118	107	214	214	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	1124
118	107	857/4	857/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1125
119	108	429/2	429/2	1.0		0	0	2/4	2	1	1/4		1/4	1		3	33	A1	1	1136
119	108	429/2	429/2	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	1136
119	108	429/2	429/2	0.25		0	0	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1128
119	108	859/4	859/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1129
119	108	215	215	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	1130
119	108	861/4	861/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1131
119	108	431/2	431/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		6	30	F#1	1	1137
119	108	431/2	431/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		6	42	F#2	2	1137
119	108	431/2	431/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		9	63	D#4	4	1132
119	108	863/4	863/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	1133
119	108	216	216	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	1134
119	108	865/4	865/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	1135
120	109	433/2	433/2	1.0		0	0	2/4	2	1	1/4		1/4	1		4	28	E1	1	1146
120	109	433/2	433/2	1.0		0	0	2/4	2	1	1/4		1/4	1		4	40	E2	2	1146
120	109	433/2	433/2	0.25		0	0	2/4	1	1	1/16		1/16	1		3	69	A4	4	1138
120	109	867/4	867/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	1139
120	109	217	217	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		6	66	F#4	4	1140
120	109	869/4	869/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1141
120	109	435/2	435/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	33	A1	1	1147
120	109	435/2	435/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	1147
120	109	435/2	435/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	52	E3	3	1142
120	109	871/4	871/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	A3	3	1143
120	109	218	218	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1144
120	109	873/4	873/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1145
121	110	437/2	437/2	1.0		0	0	2/4	2	1	1/4		1/4	1		8	32	G#1	1	1156
121	110	437/2	437/2	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	1156
121	110	437/2	437/2	0.25		0	0	2/4	1	1	1/16		1/16	1		4	52	E3	3	1148
121	110	875/4	875/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	59	B3	3	1149
121	110	219	219	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	64	E4	4	1150
121	110	877/4	877/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	1151
121	110	439/2	439/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	31	G1	1	1157
121	110	439/2	439/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		1	43	G2	2	1157
121	110	439/2	439/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	57	A3	3	1152
121	110	879/4	879/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	1153
121	110	220	220	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		6	66	F#4	4	1154
121	110	881/4	881/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	1155
122	111	441/2	441/2	1.0		0	0	2/4	2	1	1/4		1/4	1		6	30	F#1	1	1166
122	111	441/2	441/2	1.0		0	0	2/4	2	1	1/4		1/4	1		6	42	F#2	2	1166
122	111	441/2	441/2	0.25		0	0	2/4	1	1	1/16		1/16	1		3	57	A3	3	1158
