mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	50	50	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		2	62	D4	4	167
13	13	50	50	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		5	71	B4	4	159
13	13	50	50	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		-1	77	F5	5	159
13	13	101/2	101/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	168
13	13	101/2	101/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	160
13	13	101/2	101/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	160
13	13	51	51	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		-1	65	F4	4	169
13	13	51	51	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	161
13	13	51	51	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	161
13	13	205/4	205/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	170
13	13	103/2	103/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	171
13	13	103/2	103/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	162
13	13	103/2	103/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	162
13	13	103/2	103/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	162
13	13	207/4	207/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	172
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/8_c32_1	1/4	1		-1	41	F2	2	178
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/8_c32_2	1/4	1		-1	53	F3	3	179
14	14	52	52	2.0	0	0	4/4	1	1	1/2			1/2	1		-1	65	F4	4	175
14	14	52	52	2.0	0	0	4/4	1	1	1/2			1/2	1		3	69	A4	4	175
14	14	52	52	2.0	0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	175
14	14	52	52	2.0	0	0	4/4	1	1	1/2			1/2	1		-1	77	F5	5	175
14	14	53	53	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	180
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-1	53	F3	3	181
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		3	57	A3	3	181
14	14	54	54	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		-1	65	F4	4	176
14	14	54	54	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		3	69	A4	4	176
14	14	54	54	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		0	72	C5	5	176
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		4	40	E2	2	182
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		4	52	E3	3	182
14	14	111/2	111/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	65	F4	4	177
14	14	111/2	111/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	177
14	14	111/2	111/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	177
15	15	56	56	0.0	0	0	4/4	2	2	0	acciaccatura		1/8	1		2	38	D2	2	193
15	15	56	56	2.0	0	0	4/4	2	2	1/2			1/2	1	1	2	50	D3	3	194
15	15	56	56	2.0	0	0	4/4	1	2	1/2			1/2	1		-1	65	F4	4	188
15	15	56	56	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	183
15	15	113/2	113/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	184
15	15	57	57	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	191
15	15	57	57	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	185
15	15	115/2	115/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	192
15	15	115/2	115/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	186
15	15	58	58	0.5	1/2	1/2	4/4	2	2	1/8			1/8	1	-1	2	50	D3	3	195
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		6	66	F#4	4	187
15	15	58	58	1.5	1/2	1/2	4/4	1	2	3/8			1/4	3/2		3	69	A4	4	189
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	2	74	D5	5	187
15	15	117/2	117/2	0.5	5/8	5/8	4/4	2	2	1/8			1/8	1		5	47	B2	2	196
15	15	59	59	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		0	48	C3	3	197
15	15	119/2	119/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		2	50	D3	3	198
15	15	119/2	119/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		0	60	C4	4	190
16	16	60	60	2.0	0	0	4/4	2	2	1/2			1/2	1	1	4	52	E3	3	211
16	16	60	60	1.0	0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	208
16	16	60	60	2.0	0	0	4/4	1	2	1/2			1/2	1		1	67	G4	4	204
16	16	60	60	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	2	74	D5	5	199
16	16	121/2	121/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	200
16	16	61	61	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	209
16	16	61	61	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	201
16	16	123/2	123/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	210
16	16	123/2	123/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	202
16	16	62	62	0.5	1/2	1/2	4/4	2	2	1/8			1/8	1	-1	4	52	E3	3	212
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		8	68	G#4	4	203
16	16	62	62	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		0	72	C5	5	205
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	4	76	E5	5	203
16	16	125/2	125/2	0.5	5/8	5/8	4/4	2	2	1/8			1/8	1		0	48	C3	3	213
16	16	63	63	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		2	50	D3	3	214
16	16	63	63	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		5	71	B4	4	206
16	16	127/2	127/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		4	52	E3	3	215
16	16	127/2	127/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		2	62	D4	4	207
17	17	64	64	1.0	0	0	4/4	2	2	1/4			1/4	1		6	54	F#3	3	226
17	17	64	64	2.0	0	0	4/4	2	1	1/2			1/2	1		0	60	C4	4	225
17	17	64	64	2.0	0	0	4/4	1	2	1/2			1/2	1		3	69	A4	4	224
17	17	64	64	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	4	76	E5	5	216
17	17	129/2	129/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	217
17	17	65	65	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		4	52	E3	3	227
17	17	65	65	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	218
17	17	131/2	131/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	219
17	17	66	66	1.0	1/2	1/2	4/4	2	2	1/4			1/4	1		2	50	D3	3	228
17	17	66	66	1.0	1/2	1/2	4/4	2	2	1/4			1/4	1		0	60	C4	4	228
17	17	66	66	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	69	A4	4	220
17	17	66	66	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		6	78	F#5	5	220
17	17	133/2	133/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	221
17	17	133/2	133/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	221
17	17	67	67	1.0	3/4	3/4	4/4	2	2	1/4			1/4	1		0	48	C3	3	229
17	17	67	67	1.0	3/4	3/4	4/4	2	2	1/4			1/4	1		3	57	A3	3	229
17	17	67	67	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	222
17	17	67	67	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	222
17	17	135/2	135/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	223
17	17	135/2	135/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	223
18	18	68	68	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	242
18	18	68	68	1.0	0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	242
18	18	68	68	0.5	0	0	4/4	1	2	1/8			1/8	1		1	67	G4	4	234
18	18	68	68	1.0	0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	230
18	18	137/2	137/2	0.5	1/8	1/8	4/4	1	2	1/8			1/8	1		2	74	D5	5	235
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		3	45	A2	2	243
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	243
18	18	69	69	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	231
18	18	69	69	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		4	76	E5	5	236
18	18	69	69	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	231
18	18	139/2	139/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		6	78	F#5	5	237
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	43	G2	2	244
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	55	G3	3	244
18	18	70	70	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		5	71	B4	4	238
18	18	70	70	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		2	74	D5	5	232
18	18	70	70	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		5	83	B5	5	232
18	18	141/2	141/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		1	79	G5	5	239
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		3	45	A2	2	245
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	245
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	233
18	18	71	71	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		6	78	F#5	5	240
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	233
18	18	143/2	143/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		4	76	E5	5	241
19	19	72	72	0.5	0	0	4/4	2	2	1/8			1/8	1		5	47	B2	2	258
19	19	72	72	0.5	0	0	4/4	2	2	1/8			1/8	1		5	59	B3	3	258
19	19	72	72	1.0	0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	246
19	19	72	72	1.0	0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	246
19	19	72	72	1.0	0	0	4/4	1	1	1/4			1/4	1		2	86	D6	6	246
19	19	145/2	145/2	0.5	1/8	1/8	4/4	2	2	1/8			1/8	1		1	43	G2	2	259
19	19	73	73	0.5	1/4	1/4	4/4	2	2	1/8			1/8	1		3	45	A2	2	260
19	19	73	73	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1	1	6	54	F#3	3	255
19	19	73	73	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		0	84	C6	6	251
19	19	73	73	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		4	88	E6	6	247
19	19	147/2	147/2	0.5	3/8	3/8	4/4	2	2	1/8			1/8	1		5	47	B2	2	261
19	19	147/2	147/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		5	83	B5	5	252
19	19	74	74	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1	1	0	48	C3	3	262
19	19	74	74	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		3	81	A5	5	253
19	19	149/2	149/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	248
19	19	75	75	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1	-1	6	54	F#3	3	256
19	19	75	75	1.0	3/4	3/4	4/4	1	2	1/4			1/4	1		4	76	E5	5	254
19	19	75	75	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	249
19	19	151/2	151/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	257
19	19	151/2	151/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	250
20	20	76	76	0.5	0	0	4/4	2	2	1/8			1/8	1	-1	0	48	C3	3	277
20	20	76	76	0.5	0	0	4/4	2	1	1/8			1/8	1		4	52	E3	3	273
20	20	76	76	1.0	0	0	4/4	1	2	1/4			1/4	1		6	78	F#5	5	268
20	20	76	76	1.0	0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	263
20	20	153/2	153/2	0.5	1/8	1/8	4/4	2	2	1/8			1/8	1		4	40	E2	2	278
20	20	77	77	0.5	1/4	1/4	4/4	2	2	1/8			1/8	1		6	42	F#2	2	279
20	20	77	77	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1	1	2	50	D3	3	274
20	20	77	77	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		3	81	A5	5	269
20	20	77	77	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		0	84	C6	6	264
20	20	155/2	155/2	0.5	3/8	3/8	4/4	2	2	1/8			1/8	1		1	43	G2	2	280
20	20	155/2	155/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		1	79	G5	5	270
20	20	78	78	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1	1	3	45	A2	2	281
20	20	78	78	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		6	78	F#5	5	271
20	20	157/2	157/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	265
20	20	79	79	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1	-1	2	50	D3	3	275
20	20	79	79	1.0	3/4	3/4	4/4	1	2	1/4			1/4	1		0	72	C5	5	272
20	20	79	79	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	266
20	20	159/2	159/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	52	E3	3	276
20	20	159/2	159/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	267
21	21	80	80	1.0	0	0	4/4	2	2	1/4			1/4	1	-1	3	45	A2	2	298
21	21	80	80	1.0	0	0	4/4	2	1	1/4			1/4	1		0	48	C3	3	293
21	21	80	80	0.5	0	0	4/4	1	2	1/8			1/8	1		4	76	E5	5	286
21	21	80	80	1.0	0	0	4/4	1	1	1/4			1/4	1		6	78	F#5	5	282
21	21	161/2	161/2	0.5	1/8	1/8	4/4	1	2	1/8			1/8	1		0	72	C5	5	287
21	21	81	81	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		1	43	G2	2	299
21	21	81	81	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		7	49	C#3	3	294
21	21	81	81	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		5	71	B4	4	288
21	21	81	81	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		1	79	G5	5	283
21	21	163/2	163/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	295
21	21	82	82	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		6	42	F#2	2	296
21	21	82	82	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		6	54	F#3	3	296
21	21	82	82	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		0	72	C5	5	289
21	21	82	82	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		3	81	A5	5	284
21	21	165/2	165/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		4	76	E5	5	290
21	21	83	83	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		1	43	G2	2	297
21	21	83	83	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	297
21	21	83	83	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		2	74	D5	5	291
21	21	83	83	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	83	B5	5	285
21	21	167/2	167/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		9	75	D#5	5	292
22	22	84	84	0.5	0	0	4/4	2	1	1/8			1/8	1		3	45	A2	2	309
22	22	84	84	0.5	0	0	4/4	2	1	1/8			1/8	1		3	57	A3	3	309
22	22	84	84	1.0	0	0	4/4	1	2	1/4			1/4	1		4	76	E5	5	304
22	22	84	84	1.0	0	0	4/4	1	2	1/4			1/4	1		6	78	F#5	5	304
22	22	84	84	1.0	0	0	4/4	1	2	1/4			1/4	1		0	84	C6	6	304
22	22	169/2	169/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		6	42	F#2	2	310
22	22	169/2	169/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	310
22	22	85	85	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		8	44	G#2	2	311
22	22	85	85	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		8	56	G#3	3	311
22	22	85	85	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		-1	77	F5	5	300
22	22	85	85	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		5	83	B5	5	305
22	22	85	85	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		2	86	D6	6	300
22	22	171/2	171/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	312
22	22	171/2	171/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	312
22	22	171/2	171/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		3	81	A5	5	306
22	22	86	86	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1	1	5	47	B2	2	316
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	313
22	22	86	86	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		8	80	G#5	5	307
22	22	173/2	173/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	301
22	22	87	87	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		8	56	G#3	3	314
22	22	87	87	1.0	3/4	3/4	4/4	1	2	1/4			1/4	1		2	74	D5	5	308
22	22	87	87	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	302
22	22	175/2	175/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	315
22	22	175/2	175/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	303
23	23	88	88	1.0	0	0	4/4	2	2	1/4			1/4	1	-1	5	47	B2	2	337
23	23	88	88	0.5	0	0	4/4	2	1	1/8			1/8	1		-1	53	F3	3	331
23	23	88	88	1.0	0	0	4/4	1	2	1/4			1/4	1		2	74	D5	5	325
23	23	88	88	0.5	0	0	4/4	1	1	1/8			1/8	1		8	80	G#5	5	317
23	23	177/2	177/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	332
23	23	177/2	177/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	318
23	23	89	89	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		0	48	C3	3	338
23	23	89	89	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		4	52	E3	3	333
23	23	89	89	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		0	72	C5	5	326
23	23	89	89	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	319
23	23	179/2	179/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		5	71	B4	4	327
23	23	179/2	179/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	320
23	23	90	90	1.0	1/2	1/2	4/4	2	2	1/4			1/4	1		7	49	C#3	3	339
23	23	90	90	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	55	G3	3	334
23	23	90	90	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		-2	70	Bb4	4	328
23	23	90	90	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		4	76	E5	5	328
23	23	90	90	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		6	78	F#5	5	321
23	23	181/2	181/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	322
23	23	91	91	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		2	50	D3	3	340
23	23	91	91	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	335
23	23	91	91	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		0	72	C5	5	329
23	23	91	91	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	323
23	23	183/2	183/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		9	51	D#3	3	341
23	23	183/2	183/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	336
23	23	183/2	183/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		3	69	A4	4	330
23	23	183/2	183/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	324
24	24	92	92	0.5	0	0	4/4	2	1	1/8			1/8	1		4	52	E3	3	348
24	24	92	92	0.5	0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	348
24	24	92	92	1.0	0	0	4/4	1	2	1/4			1/4	1		1	67	G4	4	343
24	24	92	92	1.0	0	0	4/4	1	2	1/4			1/4	1		4	76	E5	5	343
24	24	185/2	185/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	349
24	24	93	93	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		2	50	D3	3	350
24	24	93	93	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		3	69	A4	4	344
24	24	93	93	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		0	72	C5	5	344
24	24	93	93	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		6	78	F#5	5	344
24	24	187/2	187/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		9	51	D#3	3	351
24	24	94	94	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	352
24	24	94	94	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		1	67	G4	4	345
24	24	94	94	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		5	71	B4	4	345
24	24	94	94	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		1	79	G5	5	345
24	24	189/2	189/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	353
24	24	95	95	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	354
24	24	95	95	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	342
24	24	95	95	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		4	76	E5	5	346
24	24	95	95	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	342
24	24	191/2	191/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	355
24	24	191/2	191/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		-3	75	Eb5	5	347
25	25	96	96	0.5	0	0	4/4	2	1	1/8			1/8	1		1	55	G3	3	366
25	25	96	96	1.0	0	0	4/4	1	2	1/4			1/4	1		5	71	B4	4	359
25	25	96	96	1.0	0	0	4/4	1	2	1/4			1/4	1		2	74	D5	5	359
25	25	96	96	1.0	0	0	4/4	1	2	1/4			1/4	1		5	83	B5	5	359
25	25	193/2	193/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	367
25	25	97	97	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		1	55	G3	3	368
25	25	97	97	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		4	76	E5	5	360
25	25	97	97	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		6	78	F#5	5	356
25	25	97	97	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	356
25	25	195/2	195/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	369
25	25	195/2	195/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		-3	75	Eb5	5	361
25	25	98	98	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	370
25	25	98	98	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		2	74	D5	5	362
25	25	98	98	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		1	79	G5	5	362
25	25	98	98	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		2	86	D6	6	357
25	25	197/2	197/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	371
25	25	197/2	197/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		6	78	F#5	5	363
25	25	99	99	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	372
25	25	99	99	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		-1	77	F5	5	364
25	25	99	99	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		8	80	G#5	5	364
25	25	99	99	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		4	88	E6	6	358
25	25	199/2	199/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	373
25	25	199/2	199/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		-3	75	Eb5	5	365
25	25	199/2	199/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		3	81	A5	5	365
26	26	100	100	0.0	0	0	4/4	2	1	0	grace16		1/16	1		1	79	G5	5	375
26	26	100	100	0.0	0	0	4/4	2	1	0	grace16		1/16	1		3	81	A5	5	376
26	26	100	100	4.0	0	0	4/4	2	2	1			1	1		2	62	D4	4	379
26	26	100	100	2.0	0	0	4/4	2	1	1/2			1/2	1		1	67	G4	4	377
26	26	100	100	4.0	0	0	4/4	1	1	1			1	1		0	72	C5	5	374
26	26	100	100	4.0	0	0	4/4	1	1	1			1	1		2	74	D5	5	374
26	26	100	100	4.0	0	0	4/4	1	1	1			1	1		3	81	A5	5	374
26	26	102	102	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		6	66	F#4	4	378
27	27	104	104	4.0	0	0	4/4	2	2	1			1	1		1	55	G3	3	390
27	27	104	104	0.5	0	0	4/4	1	1	1/8			1/8	1		5	71	B4	4	380
27	27	104	104	0.5	0	0	4/4	1	1	1/8			1/8	1		1	79	G5	5	380
27	27	209/2	209/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		1	91	G6	6	381
27	27	105	105	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	387
27	27	105	105	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	387
27	27	105	105	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		1	67	G4	4	387
