mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
551	551	551	551a	2200	2200	0.5	0	0	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8846
551	551	551	551a	2200	2200	0.5	0	0	6/8	1	1	1/8			1/8	1		5	83	B5	5	8846
551	551	551	551a	2200	2200	0.5	0	0	6/8	1	1	1/8			1/8	1		4	88	E6	6	8846
551	551	551	551a	2200	2200	0.5	0	0	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8846
551	551	551	551a	4401/2	4401/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8847
551	551	551	551a	4401/2	4401/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	8847
551	551	551	551a	4401/2	4401/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	8847
551	551	551	551a	4401/2	4401/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8847
551	551	551	551a	2201	2201	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8848
551	551	551	551a	2201	2201	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		5	83	B5	5	8848
551	551	551	551a	2201	2201	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		4	88	E6	6	8848
551	551	551	551a	2201	2201	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8848
551	551	551	551a	4403/2	4403/2	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		5	59	B3	3	8853
551	551	551	551a	4403/2	4403/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8849
551	551	551	551a	4403/2	4403/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	8849
551	551	551	551a	4403/2	4403/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	8849
551	551	551	551a	4403/2	4403/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8849
551	551	551	551a	2202	2202	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8850
551	551	551	551a	2202	2202	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		5	83	B5	5	8850
551	551	551	551a	2202	2202	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		4	88	E6	6	8850
551	551	551	551a	2202	2202	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8850
551	551	551	551a	4405/2	4405/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	80	G#5	5	8851
551	551	551	551a	4405/2	4405/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	8851
551	551	551	551a	4405/2	4405/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	8851
551	551	551	551a	4405/2	4405/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	92	G#6	6	8851
552	552	552	552a	2203	2203	0.5	0	0	6/8	2	1	1/8			1/8	1		4	52	E3	3	8858
552	552	552	552a	2203	2203	0.5	0	0	6/8	1	1	1/8			1/8	1		1	79	G5	5	8854
552	552	552	552a	2203	2203	0.5	0	0	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	8854
552	552	552	552a	2203	2203	0.5	0	0	6/8	1	1	1/8			1/8	1		7	85	C#6	6	8854
552	552	552	552a	2203	2203	0.5	0	0	6/8	1	1	1/8			1/8	1		1	91	G6	6	8854
552	552	552	552a	4407/2	4407/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8859
552	552	552	552a	4407/2	4407/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		7	61	C#4	4	8859
552	552	552	552a	4407/2	4407/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8859
552	552	552	552a	2204	2204	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8860
552	552	552	552a	2204	2204	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		7	61	C#4	4	8860
552	552	552	552a	2204	2204	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	8860
552	552	552	552a	2204	2204	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	73	C#5	5	8855
552	552	552	552a	2204	2204	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	85	C#6	6	8855
552	552	552	552a	4409/2	4409/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8861
552	552	552	552a	4409/2	4409/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		7	61	C#4	4	8861
552	552	552	552a	4409/2	4409/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8861
552	552	552	552a	4409/2	4409/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		1	79	G5	5	8856
552	552	552	552a	4409/2	4409/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		1	91	G6	6	8856
552	552	552	552a	2205	2205	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8862
552	552	552	552a	2205	2205	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		7	61	C#4	4	8862
552	552	552	552a	2205	2205	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	8862
552	552	552	552a	4411/2	4411/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8863
552	552	552	552a	4411/2	4411/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		7	61	C#4	4	8863
552	552	552	552a	4411/2	4411/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8863
552	552	552	552a	4411/2	4411/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	8857
552	552	552	552a	4411/2	4411/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		7	85	C#6	6	8857
553	553	553	553a	2206	2206	0.5	0	0	6/8	2	1	1/8			1/8	1		2	50	D3	3	8865
553	553	553	553a	2206	2206	3.0	0	0	6/8	1	1	3/4			1/2	3/2		2	74	D5	5	8864
553	553	553	553a	2206	2206	3.0	0	0	6/8	1	1	3/4			1/2	3/2		2	86	D6	6	8864
553	553	553	553a	4413/2	4413/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8866
553	553	553	553a	4413/2	4413/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8866
553	553	553	553a	4413/2	4413/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8866
553	553	553	553a	2207	2207	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	8867
553	553	553	553a	2207	2207	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	62	D4	4	8867
553	553	553	553a	2207	2207	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	8867
553	553	553	553a	4415/2	4415/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8868
553	553	553	553a	4415/2	4415/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8868
553	553	553	553a	4415/2	4415/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8868
553	553	553	553a	2208	2208	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		5	59	B3	3	8869
553	553	553	553a	2208	2208	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	62	D4	4	8869
553	553	553	553a	2208	2208	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	8869
553	553	553	553a	4417/2	4417/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8870
553	553	553	553a	4417/2	4417/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8870
553	553	553	553a	4417/2	4417/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8870
554	554	554	554a	2209	2209	0.5	0	0	6/8	2	1	1/8			1/8	1		7	49	C#3	3	8875
554	554	554	554a	2209	2209	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	1	79	G5	5	8871
554	554	554	554a	2209	2209	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	1	91	G6	6	8871
554	554	554	554a	4419/2	4419/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8876
554	554	554	554a	4419/2	4419/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8876
554	554	554	554a	4419/2	4419/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8876
554	554	554	554a	2210	2210	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8877
554	554	554	554a	2210	2210	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	8877
554	554	554	554a	2210	2210	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	8877
554	554	554	554a	4421/2	4421/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8878
554	554	554	554a	4421/2	4421/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8878
554	554	554	554a	4421/2	4421/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8878
554	554	554	554a	4421/2	4421/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	1	79	G5	5	8872
554	554	554	554a	4421/2	4421/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	1	91	G6	6	8872
554	554	554	554a	2211	2211	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8879
554	554	554	554a	2211	2211	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		4	64	E4	4	8879
554	554	554	554a	2211	2211	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	8879
554	554	554	554a	2211	2211	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	78	F#5	5	8873
554	554	554	554a	2211	2211	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	90	F#6	6	8873
554	554	554	554a	4423/2	4423/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8880
554	554	554	554a	4423/2	4423/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8880
554	554	554	554a	4423/2	4423/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8880
554	554	554	554a	4423/2	4423/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	8874
554	554	554	554a	4423/2	4423/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	8874
555	555	555	555a	2212	2212	0.5	0	0	6/8	2	1	1/8			1/8	1		2	50	D3	3	8883
555	555	555	555a	2212	2212	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	2	74	D5	5	8881
555	555	555	555a	2212	2212	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	2	86	D6	6	8881
555	555	555	555a	4425/2	4425/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8884
555	555	555	555a	4425/2	4425/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8884
555	555	555	555a	4425/2	4425/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8884
555	555	555	555a	2213	2213	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	8885
555	555	555	555a	2213	2213	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	62	D4	4	8885
555	555	555	555a	2213	2213	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	8885
555	555	555	555a	4427/2	4427/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8886
555	555	555	555a	4427/2	4427/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8886
555	555	555	555a	4427/2	4427/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8886
555	555	555	555a	4427/2	4427/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	74	D5	5	8882
555	555	555	555a	4427/2	4427/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	86	D6	6	8882
555	555	555	555a	2214	2214	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		5	59	B3	3	8887
555	555	555	555a	2214	2214	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	62	D4	4	8887
555	555	555	555a	2214	2214	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	8887
555	555	555	555a	4429/2	4429/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8888
555	555	555	555a	4429/2	4429/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8888
555	555	555	555a	4429/2	4429/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	8888
556	556	556	556a	2215	2215	0.5	0	0	6/8	2	1	1/8			1/8	1		5	47	B2	2	8891
556	556	556	556a	4431/2	4431/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	8892
556	556	556	556a	4431/2	4431/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8892
556	556	556	556a	4431/2	4431/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	8892
556	556	556	556a	2216	2216	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	57	A3	3	8893
556	556	556	556a	2216	2216	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	8893
556	556	556	556a	2216	2216	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		9	63	D#4	4	8893
556	556	556	556a	4433/2	4433/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	8894
556	556	556	556a	4433/2	4433/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8894
556	556	556	556a	4433/2	4433/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	8894
556	556	556	556a	4433/2	4433/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	8889
556	556	556	556a	4433/2	4433/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		5	83	B5	5	8889
556	556	556	556a	2217	2217	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	57	A3	3	8895
556	556	556	556a	2217	2217	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		5	59	B3	3	8895
556	556	556	556a	2217	2217	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		9	63	D#4	4	8895
556	556	556	556a	4435/2	4435/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	8896
556	556	556	556a	4435/2	4435/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8896
556	556	556	556a	4435/2	4435/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	8896
556	556	556	556a	4435/2	4435/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	8890
556	556	556	556a	4435/2	4435/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	8890
557	557	557	557a	2218	2218	1.5	0	0	6/8	2	2	3/8			1/4	3/2		0	48	C3	3	8904
557	557	557	557a	2218	2218	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	4	76	E5	5	8897
557	557	557	557a	2218	2218	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	4	88	E6	6	8897
557	557	557	557a	4437/2	4437/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8900
557	557	557	557a	4437/2	4437/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8900
557	557	557	557a	2219	2219	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	55	G3	3	8901
557	557	557	557a	2219	2219	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	8901
557	557	557	557a	4439/2	4439/2	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		7	49	C#3	3	8905
557	557	557	557a	4439/2	4439/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	4	76	E5	5	8898
557	557	557	557a	4439/2	4439/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	4	88	E6	6	8898
557	557	557	557a	2220	2220	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	55	G3	3	8902
557	557	557	557a	2220	2220	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8902
557	557	557	557a	2220	2220	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		4	64	E4	4	8902
557	557	557	557a	4441/2	4441/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8903
557	557	557	557a	4441/2	4441/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	8903
557	557	557	557a	4441/2	4441/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8903
557	557	557	557a	4441/2	4441/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	8899
557	557	557	557a	4441/2	4441/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	8899
558	558	558	558a	2221	2221	1.5	0	0	6/8	2	2	3/8			1/4	3/2		2	50	D3	3	8911
558	558	558	558a	2221	2221	3.0	0	0	6/8	1	1	3/4			1/2	3/2	1	1	79	G5	5	8906
558	558	558	558a	2221	2221	3.0	0	0	6/8	1	1	3/4			1/2	3/2	1	1	91	G6	6	8906
558	558	558	558a	4443/2	4443/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8907
558	558	558	558a	4443/2	4443/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8907
558	558	558	558a	4443/2	4443/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	8907
558	558	558	558a	2222	2222	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	55	G3	3	8908
558	558	558	558a	2222	2222	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	8908
558	558	558	558a	2222	2222	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	62	D4	4	8908
558	558	558	558a	4445/2	4445/2	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		9	51	D#3	3	8912
558	558	558	558a	2223	2223	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	55	G3	3	8909
558	558	558	558a	2223	2223	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		5	59	B3	3	8909
558	558	558	558a	4447/2	4447/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8910
558	558	558	558a	4447/2	4447/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8910
559	559	559	559a	2224	2224	1.5	0	0	6/8	2	2	3/8			1/4	3/2	1	4	52	E3	3	8922
559	559	559	559a	2224	2224	0.5	0	0	6/8	1	1	1/8			1/8	1	-1	1	79	G5	5	8913
559	559	559	559a	2224	2224	0.5	0	0	6/8	1	1	1/8			1/8	1	-1	1	91	G6	6	8913
559	559	559	559a	4449/2	4449/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8919
559	559	559	559a	4449/2	4449/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8919
559	559	559	559a	4449/2	4449/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8919
559	559	559	559a	4449/2	4449/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	8914
559	559	559	559a	4449/2	4449/2	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	8914
559	559	559	559a	2225	2225	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		1	55	G3	3	8920
559	559	559	559a	2225	2225	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	8920
559	559	559	559a	2225	2225	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	8920
559	559	559	559a	2225	2225	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		10	70	A#4	4	8915
559	559	559	559a	2225	2225	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		10	82	A#5	5	8915
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	2	2	1/8			1/8	1	-1	4	52	E3	3	8923
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	8921
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	8921
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	8921
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	8916
559	559	559	559a	4451/2	4451/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	83	B5	5	8916
559	559	559	559a	2226	2226	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		0	72	C5	5	8917
559	559	559	559a	2226	2226	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		0	84	C6	6	8917
559	559	559	559a	4453/2	4453/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		2	74	D5	5	8918
559	559	559	559a	4453/2	4453/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		2	86	D6	6	8918
560	560	560	560a	2227	2227	3.0	0	0	6/8	2	1	3/4			1/2	3/2		0	60	C4	4	8925
560	560	560	560a	2227	2227	3.0	0	0	6/8	2	1	3/4			1/2	3/2		-3	63	Eb4	4	8925
560	560	560	560a	2227	2227	3.0	0	0	6/8	2	1	3/4			1/2	3/2		1	67	G4	4	8925
560	560	560	560a	2227	2227	3.0	0	0	6/8	2	1	3/4			1/2	3/2		3	69	A4	4	8925
560	560	560	560a	2227	2227	3.0	0	0	6/8	1	1	3/4			1/2	3/2	1	-3	75	Eb5	5	8924
560	560	560	560a	2227	2227	3.0	0	0	6/8	1	1	3/4			1/2	3/2	1	-3	87	Eb6	6	8924
561	561	561	561a	2230	2230	0.5	0	0	6/8	2	1	1/8			1/8	1		2	50	D3	3	8928
561	561	561	561a	2230	2230	0.5	0	0	6/8	2	1	1/8			1/8	1		6	54	F#3	3	8928
561	561	561	561a	2230	2230	0.5	0	0	6/8	2	1	1/8			1/8	1		3	57	A3	3	8928
561	561	561	561a	2230	2230	0.5	0	0	6/8	2	1	1/8			1/8	1		0	60	C4	4	8928
561	561	561	561a	2230	2230	1.5	0	0	6/8	1	1	3/8			1/4	3/2	-1	-3	75	Eb5	5	8926
561	561	561	561a	2230	2230	1.5	0	0	6/8	1	1	3/8			1/4	3/2	-1	-3	87	Eb6	6	8926
561	561	561	561a	4463/2	4463/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	2	74	D5	5	8927
561	561	561	561a	4463/2	4463/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	2	86	D6	6	8927
562	562	562	562a	2233	2233	1.5	0	0	6/8	1	1	3/8			1/4	3/2	0	2	74	D5	5	8929
562	562	562	562a	2233	2233	1.5	0	0	6/8	1	1	3/8			1/4	3/2	0	2	86	D6	6	8929
562	562	562	562a	4469/2	4469/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	2	74	D5	5	8930
562	562	562	562a	4469/2	4469/2	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	2	86	D6	6	8930
562	562	562	562a	4471/2	4471/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	8931
562	562	562	562a	4471/2	4471/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		6	78	F#5	5	8931
563	563	563	563a	2236	2236	0.125	0	0	3/4	2	1	1/32			1/32	1		4	40	E2	2	8937
563	563	563	563a	2236	2236	0.5	0	0	3/4	1	1	1/8			1/8	1		1	67	G4	4	8932
563	563	563	563a	2236	2236	0.5	0	0	3/4	1	1	1/8			1/8	1		1	79	G5	5	8932
563	563	563	563a	17889/8	17889/8	0.125	1/32	1/32	3/4	2	1	1/32			1/32	1		1	43	G2	2	8938
563	563	563	563a	8945/4	8945/4	0.125	1/16	1/16	3/4	2	1	1/32			1/32	1		-2	46	Bb2	2	8939
563	563	563	563a	17891/8	17891/8	0.125	3/32	3/32	3/4	2	1	1/32			1/32	1		0	48	C3	3	8940
563	563	563	563a	4473/2	4473/2	0.5	1/8	1/8	3/4	2	1	1/8			1/8	1		7	49	C#3	3	8941
563	563	563	563a	8947/4	8947/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1		6	66	F#4	4	8933
563	563	563	563a	2237	2237	0.5	1/4	1/4	3/4	2	1	1/8			1/8	1		0	48	C3	3	8942
563	563	563	563a	2237	2237	2.0	1/4	1/4	3/4	1	2	1/2			1/2	1		1	67	G4	4	8936
563	563	563	563a	4475/2	4475/2	0.5	3/8	3/8	3/4	2	1	1/8			1/8	1		-2	46	Bb2	2	8943
563	563	563	563a	8951/4	8951/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		6	78	F#5	5	8934
563	563	563	563a	2238	2238	0.5	1/2	1/2	3/4	2	1	1/8			1/8	1		3	45	A2	2	8944
563	563	563	563a	2238	2238	1.0	1/2	1/2	3/4	1	1	1/4			1/4	1		1	79	G5	5	8935
563	563	563	563a	4477/2	4477/2	0.5	5/8	5/8	3/4	2	1	1/8			1/8	1		1	43	G2	2	8945
564	564	564	564a	2239	2239	0.5	0	0	3/4	2	1	1/8			1/8	1		6	42	F#2	2	8948
564	564	564	564a	4479/2	4479/2	0.5	1/8	1/8	3/4	2	1	1/8			1/8	1		1	43	G2	2	8949
564	564	564	564a	4479/2	4479/2	2.0	1/8	1/8	3/4	1	1	1/2			1/2	1		-3	75	Eb5	5	8946
564	564	564	564a	4479/2	4479/2	2.0	1/8	1/8	3/4	1	1	1/2			1/2	1		1	79	G5	5	8946
564	564	564	564a	4479/2	4479/2	2.0	1/8	1/8	3/4	1	1	1/2			1/2	1		-3	87	Eb6	6	8946
564	564	564	564a	2240	2240	0.5	1/4	1/4	3/4	2	1	1/8			1/8	1		3	45	A2	2	8950
564	564	564	564a	4481/2	4481/2	0.5	3/8	3/8	3/4	2	1	1/8			1/8	1		-2	46	Bb2	2	8951
564	564	564	564a	2241	2241	0.5	1/2	1/2	3/4	2	1	1/8			1/8	1		0	48	C3	3	8952
564	564	564	564a	4483/2	4483/2	0.5	5/8	5/8	3/4	2	1	1/8			1/8	1		2	50	D3	3	8953
564	564	564	564a	4483/2	4483/2	0.5	5/8	5/8	3/4	1	1	1/8			1/8	1		2	74	D5	5	8947
564	564	564	564a	4483/2	4483/2	0.5	5/8	5/8	3/4	1	1	1/8			1/8	1		6	78	F#5	5	8947
