mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	crescendo_hairpin	decrescendo_hairpin
12	12	12	12a	191/4	191/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	229		articStaccatissimoAbove
12	12	12	12a	48	48	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	230		articStaccatissimoAbove
12	12	12	12a	97/2	97/2	0.75	3/4	3/4	Chord	9/8	2	1	3/16			1/8	3/2	231		articStaccatissimoAbove
12	12	12	12a	197/4	197/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16			1/16	1	232		articStaccatissimoAbove
12	12	12	12a	99/2	99/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	233		articStaccatissimoAbove
13	13	13	13a	201/4	201/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	234									22
13	13	13	13a	101/2	101/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	235									22
13	13	13	13a	203/4	203/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	236									22
13	13	13	13a	51	51	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	237									22
13	13	13	13a	205/4	205/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	238
13	13	13	13a	207/4	207/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	239									23
13	13	13	13a	52	52	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	240									23
13	13	13	13a	209/4	209/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	241									23
13	13	13	13a	105/2	105/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	242									23
13	13	13	13a	211/4	211/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	243
13	13	13	13a	213/4	213/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	244									24
13	13	13	13a	107/2	107/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	245									24
13	13	13	13a	215/4	215/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	246									24
13	13	13	13a	54	54	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	247									24
13	13	13	13a	217/4	217/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	248
13	13	13	13a	50	50	1.5	0	0	Chord	9/8	2	1	3/8			1/4	3/2	249
13	13	13	13a	103/2	103/2	0.75	3/8	3/8	Chord	9/8	2	1	3/16			1/8	3/2	250		articStaccatissimoAbove
13	13	13	13a	209/4	209/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	251		articStaccatissimoAbove
13	13	13	13a	105/2	105/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	252		articStaccatissimoAbove
13	13	13	13a	53	53	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	253		articStaccatissimoAbove
13	13	13	13a	54	54	0.0	1	1	Dynamic	9/8	2	1	0						ff
13	13	13	13a	54	54	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	254
14	14	14	14a	219/4	219/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	255									25
14	14	14	14a	55	55	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	256									25
14	14	14	14a	221/4	221/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	257									25
14	14	14	14a	111/2	111/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	258									25
14	14	14	14a	223/4	223/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	259
14	14	14	14a	225/4	225/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	260									26
14	14	14	14a	113/2	113/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	261									26
14	14	14	14a	227/4	227/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	262									26
14	14	14	14a	57	57	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	263									26
14	14	14	14a	229/4	229/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	264
14	14	14	14a	231/4	231/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	265									27
14	14	14	14a	58	58	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	266									27
14	14	14	14a	233/4	233/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	267									27
14	14	14	14a	117/2	117/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	268									27
14	14	14	14a	235/4	235/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	269
14	14	14	14a	109/2	109/2	0.0	0	0	StaffText	9/8	2	1	0								"<font size=""8.185""/><i>molto marcato</i>"
14	14	14	14a	109/2	109/2	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	270		articAccentAbove
14	14	14	14a	221/4	221/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	271		articStaccatissimoAbove
14	14	14	14a	111/2	111/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	272		articStaccatissimoAbove
14	14	14	14a	56	56	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	273		articAccentAbove
14	14	14	14a	115/2	115/2	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	274		articAccentAbove
15	15	15	15a	237/4	237/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	275									28
15	15	15	15a	119/2	119/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	276									28
15	15	15	15a	239/4	239/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	277									28
15	15	15	15a	60	60	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	278									28
15	15	15	15a	241/4	241/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	279
15	15	15	15a	243/4	243/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	280									29
15	15	15	15a	61	61	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	281									29
15	15	15	15a	245/4	245/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	282									29
15	15	15	15a	123/2	123/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	283									29
15	15	15	15a	247/4	247/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	284
15	15	15	15a	249/4	249/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	285									30
15	15	15	15a	125/2	125/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	286									30
15	15	15	15a	251/4	251/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	287									30
15	15	15	15a	63	63	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	288									30
15	15	15	15a	253/4	253/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	289
15	15	15	15a	59	59	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	290		articAccentAbove
15	15	15	15a	239/4	239/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	291		articStaccatissimoAbove
15	15	15	15a	60	60	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	292		articStaccatissimoAbove
15	15	15	15a	121/2	121/2	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	293		articAccentAbove
15	15	15	15a	62	62	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	294		articAccentAbove
16	16	16	16a	255/4	255/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	295									31
16	16	16	16a	64	64	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	296									31
16	16	16	16a	257/4	257/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	297									31
16	16	16	16a	129/2	129/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	298									31
16	16	16	16a	259/4	259/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	299
16	16	16	16a	261/4	261/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	300									32
16	16	16	16a	131/2	131/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	301									32
16	16	16	16a	263/4	263/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	302									32
16	16	16	16a	66	66	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	303									32
16	16	16	16a	265/4	265/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	304
16	16	16	16a	267/4	267/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	305									33
16	16	16	16a	67	67	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	306									33
16	16	16	16a	269/4	269/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	307									33
16	16	16	16a	135/2	135/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	308									33
16	16	16	16a	271/4	271/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	309
16	16	16	16a	127/2	127/2	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	310		articAccentAbove
16	16	16	16a	257/4	257/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	311		articStaccatissimoAbove
16	16	16	16a	129/2	129/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	312		articStaccatissimoAbove
16	16	16	16a	65	65	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	313		articAccentAbove
16	16	16	16a	133/2	133/2	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	314		articAccentAbove
17	17	17	17a	273/4	273/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	315									34
17	17	17	17a	137/2	137/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	316									34
17	17	17	17a	275/4	275/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	317									34
17	17	17	17a	69	69	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	318									34
17	17	17	17a	277/4	277/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	319
17	17	17	17a	279/4	279/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	320									35
17	17	17	17a	70	70	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	321									35
17	17	17	17a	281/4	281/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	322									35
17	17	17	17a	141/2	141/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	323									35
17	17	17	17a	283/4	283/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	324
17	17	17	17a	285/4	285/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	325									36
17	17	17	17a	143/2	143/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	326									36
17	17	17	17a	287/4	287/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	327									36
17	17	17	17a	72	72	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	328									36
17	17	17	17a	289/4	289/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	329
17	17	17	17a	68	68	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	330		articAccentAbove
17	17	17	17a	275/4	275/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	331		articStaccatissimoAbove
17	17	17	17a	69	69	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	332		articStaccatissimoAbove
17	17	17	17a	139/2	139/2	3.0	3/8	3/8	Chord	9/8	2	1	3/4			1/2	3/2	333		articAccentAbove
18	18	18	18a	291/4	291/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	334									37
18	18	18	18a	73	73	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	335									37
18	18	18	18a	293/4	293/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	336									37
18	18	18	18a	147/2	147/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	337									37
18	18	18	18a	295/4	295/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	338
18	18	18	18a	297/4	297/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	339									38
18	18	18	18a	149/2	149/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	340									38
18	18	18	18a	299/4	299/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	341									38
18	18	18	18a	75	75	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	342									38
18	18	18	18a	301/4	301/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	343
18	18	18	18a	303/4	303/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	344									39
18	18	18	18a	76	76	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	345									39
18	18	18	18a	305/4	305/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	346									39
18	18	18	18a	153/2	153/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	347									39
18	18	18	18a	307/4	307/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	348
18	18	18	18a	145/2	145/2	1.5	0	0	Chord	9/8	2	1	3/8			1/4	3/2	349
18	18	18	18a	74	74	0.75	3/8	3/8	Chord	9/8	2	1	3/16			1/8	3/2	350		articStaccatissimoAbove
18	18	18	18a	299/4	299/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	351		articStaccatissimoAbove
18	18	18	18a	75	75	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	352		articStaccatissimoAbove
18	18	18	18a	151/2	151/2	0.75	3/4	3/4	Chord	9/8	2	1	3/16			1/8	3/2	353		articStaccatissimoAbove
18	18	18	18a	305/4	305/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16			1/16	1	354		articStaccatissimoAbove
18	18	18	18a	153/2	153/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	355
19	19	19	19a	309/4	309/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	356									40
19	19	19	19a	155/2	155/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	357									40
19	19	19	19a	311/4	311/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	358									40
19	19	19	19a	78	78	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	359									40
19	19	19	19a	313/4	313/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	360
19	19	19	19a	315/4	315/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	361									41
19	19	19	19a	79	79	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	362									41
19	19	19	19a	317/4	317/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	363									41
19	19	19	19a	159/2	159/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	364									41
19	19	19	19a	319/4	319/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	365
19	19	19	19a	321/4	321/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	366									42
19	19	19	19a	161/2	161/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	367									42
19	19	19	19a	323/4	323/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	368									42
19	19	19	19a	81	81	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	369									42
19	19	19	19a	325/4	325/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	370
19	19	19	19a	77	77	1.5	0	0	Chord	9/8	2	1	3/8			1/4	3/2	371
19	19	19	19a	157/2	157/2	0.75	3/8	3/8	Chord	9/8	2	1	3/16			1/8	3/2	372		articStaccatissimoAbove
19	19	19	19a	317/4	317/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	373		articStaccatissimoAbove
19	19	19	19a	159/2	159/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	374		articStaccatissimoAbove
19	19	19	19a	80	80	0.75	3/4	3/4	Chord	9/8	2	1	3/16			1/8	3/2	375		articStaccatissimoAbove
19	19	19	19a	323/4	323/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16			1/16	1	376		articStaccatissimoAbove
19	19	19	19a	81	81	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	377
20	20	20	20a	327/4	327/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	378									43
20	20	20	20a	82	82	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	379									43
20	20	20	20a	329/4	329/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	380									43
20	20	20	20a	165/2	165/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	381									43
20	20	20	20a	331/4	331/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	382
20	20	20	20a	333/4	333/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	383									44
20	20	20	20a	167/2	167/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	384									44
20	20	20	20a	335/4	335/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	385									44
20	20	20	20a	84	84	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	386									44
20	20	20	20a	337/4	337/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	387
20	20	20	20a	339/4	339/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	388									45
20	20	20	20a	85	85	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	389									45
20	20	20	20a	341/4	341/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	390									45
20	20	20	20a	171/2	171/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	391									45
20	20	20	20a	343/4	343/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	392
20	20	20	20a	163/2	163/2	1.5	0	0	Chord	9/8	2	1	3/8			1/4	3/2	393
20	20	20	20a	83	83	0.75	3/8	3/8	Chord	9/8	2	1	3/16			1/8	3/2	394		articStaccatissimoAbove
20	20	20	20a	335/4	335/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	395		articStaccatissimoAbove
20	20	20	20a	84	84	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	396		articStaccatissimoAbove
20	20	20	20a	169/2	169/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	397		articStaccatissimoAbove
20	20	20	20a	171/2	171/2	0.0	1	1	Dynamic	9/8	2	1	0						ff
20	20	20	20a	171/2	171/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	398
21	21	21	21a	345/4	345/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	399									46
21	21	21	21a	173/2	173/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	400									46
21	21	21	21a	347/4	347/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	401									46
21	21	21	21a	87	87	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	402									46
21	21	21	21a	349/4	349/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	403
21	21	21	21a	351/4	351/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	404									47
21	21	21	21a	88	88	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	405									47
21	21	21	21a	353/4	353/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	406									47
21	21	21	21a	177/2	177/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	407									47
21	21	21	21a	355/4	355/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	408
21	21	21	21a	357/4	357/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	409									48
21	21	21	21a	179/2	179/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	410									48
21	21	21	21a	359/4	359/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	411									48
21	21	21	21a	90	90	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	412									48
21	21	21	21a	361/4	361/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	413
21	21	21	21a	86	86	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	414		articAccentAbove
21	21	21	21a	347/4	347/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	415		articStaccatissimoAbove
21	21	21	21a	87	87	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	416		articStaccatissimoAbove
21	21	21	21a	175/2	175/2	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	417		articAccentAbove
21	21	21	21a	89	89	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	418		articAccentAbove
22	22	22	22a	363/4	363/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	419									49
22	22	22	22a	91	91	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	420									49
22	22	22	22a	365/4	365/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	421									49
22	22	22	22a	183/2	183/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	422									49
22	22	22	22a	367/4	367/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	423
22	22	22	22a	369/4	369/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	424									50
22	22	22	22a	185/2	185/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	425									50
22	22	22	22a	371/4	371/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	426									50
22	22	22	22a	93	93	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	427									50
22	22	22	22a	373/4	373/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	428
22	22	22	22a	375/4	375/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	429									51
22	22	22	22a	94	94	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	430									51
22	22	22	22a	377/4	377/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	431									51
22	22	22	22a	189/2	189/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	432									51
22	22	22	22a	379/4	379/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	433
22	22	22	22a	181/2	181/2	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	434		articAccentAbove
22	22	22	22a	365/4	365/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	435		articStaccatissimoAbove
22	22	22	22a	183/2	183/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	436		articStaccatissimoAbove
22	22	22	22a	92	92	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	437		articAccentAbove
22	22	22	22a	187/2	187/2	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	438		articAccentAbove
23	23	23	23a	381/4	381/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	439									52
23	23	23	23a	191/2	191/2	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	440									52
23	23	23	23a	383/4	383/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	441									52
23	23	23	23a	96	96	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	442									52
23	23	23	23a	385/4	385/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	443
23	23	23	23a	387/4	387/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	444									53
23	23	23	23a	97	97	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	445									53
23	23	23	23a	389/4	389/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	446									53
23	23	23	23a	195/2	195/2	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	447									53
23	23	23	23a	391/4	391/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	448
23	23	23	23a	393/4	393/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	449									54
23	23	23	23a	197/2	197/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	450									54
23	23	23	23a	395/4	395/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	451									54
23	23	23	23a	99	99	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	452									54
23	23	23	23a	397/4	397/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	453
23	23	23	23a	95	95	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	454		articAccentBelow
23	23	23	23a	383/4	383/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	455		articStaccatissimoBelow
23	23	23	23a	96	96	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	456		articStaccatissimoBelow
23	23	23	23a	193/2	193/2	1.5	3/8	3/8	Chord	9/8	2	1	3/8			1/4	3/2	457		articAccentAbove
23	23	23	23a	98	98	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	458		articAccentBelow
24	24	24	24a	399/4	399/4	0.25	1/16	1/16	Chord	9/8	1	1	1/16			1/16	1	459									55
24	24	24	24a	100	100	0.25	1/8	1/8	Chord	9/8	1	1	1/16			1/16	1	460									55
24	24	24	24a	401/4	401/4	0.25	3/16	3/16	Chord	9/8	1	1	1/16			1/16	1	461									55
24	24	24	24a	201/2	201/2	0.25	1/4	1/4	Chord	9/8	1	1	1/16			1/16	1	462									55
24	24	24	24a	403/4	403/4	0.25	5/16	5/16	Chord	9/8	1	1	1/16			1/16	1	463
24	24	24	24a	405/4	405/4	0.25	7/16	7/16	Chord	9/8	1	1	1/16			1/16	1	464									56
24	24	24	24a	203/2	203/2	0.25	1/2	1/2	Chord	9/8	1	1	1/16			1/16	1	465									56
24	24	24	24a	407/4	407/4	0.25	9/16	9/16	Chord	9/8	1	1	1/16			1/16	1	466									56
24	24	24	24a	102	102	0.25	5/8	5/8	Chord	9/8	1	1	1/16			1/16	1	467									56
24	24	24	24a	409/4	409/4	0.25	11/16	11/16	Chord	9/8	1	1	1/16			1/16	1	468
24	24	24	24a	411/4	411/4	0.25	13/16	13/16	Chord	9/8	1	1	1/16			1/16	1	469									57
24	24	24	24a	103	103	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	470									57
24	24	24	24a	413/4	413/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	471									57
24	24	24	24a	207/2	207/2	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	472									57
24	24	24	24a	415/4	415/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	473
24	24	24	24a	199/2	199/2	0.75	0	0	Chord	9/8	2	1	3/16			1/8	3/2	474		articAccentBelow
