mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
341	341	1437	1437	0.25	3/4	3/4	2/2	2	1	1/16			1/16	1		-1	53	F3	3	6140
341	341	1437	1437	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		-3	63	Eb4	4	6134
341	341	1437	1437	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		1	67	G4	4	6134
341	341	1437	1437	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	6134
341	341	5749/4	5749/4	0.25	13/16	13/16	2/2	2	1	1/16			1/16	1		1	55	G3	3	6141
341	341	2875/2	2875/2	0.25	7/8	7/8	2/2	2	1	1/16			1/16	1		3	57	A3	3	6142
341	341	5751/4	5751/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6143
342	342	1438	1438	0.25	0	0	2/2	2	1	1/16			1/16	1		1	55	G3	3	6150
342	342	1438	1438	0.25	0	0	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6150
342	342	1438	1438	1.0	0	0	2/2	1	1	1/4			1/4	1		4	64	E4	4	6144
342	342	1438	1438	1.0	0	0	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	6144
342	342	1438	1438	1.0	0	0	2/2	1	1	1/4			1/4	1		2	74	D5	5	6144
342	342	5753/4	5753/4	0.25	1/16	1/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6151
342	342	2877/2	2877/2	0.25	1/8	1/8	2/2	2	1	1/16			1/16	1		1	55	G3	3	6152
342	342	2877/2	2877/2	0.25	1/8	1/8	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6152
342	342	5755/4	5755/4	0.25	3/16	3/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6153
342	342	1439	1439	0.25	1/4	1/4	2/2	2	1	1/16			1/16	1		1	55	G3	3	6154
342	342	1439	1439	0.25	1/4	1/4	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6154
342	342	1439	1439	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		1	67	G4	4	6145
342	342	1439	1439	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	6145
342	342	5757/4	5757/4	0.25	5/16	5/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6155
342	342	2879/2	2879/2	0.25	3/8	3/8	2/2	2	1	1/16			1/16	1		1	55	G3	3	6156
342	342	2879/2	2879/2	0.25	3/8	3/8	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6156
342	342	2879/2	2879/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		4	64	E4	4	6146
342	342	2879/2	2879/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		1	67	G4	4	6146
342	342	5759/4	5759/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6157
342	342	1440	1440	0.25	1/2	1/2	2/2	2	1	1/16			1/16	1		-1	53	F3	3	6158
342	342	1440	1440	0.25	1/2	1/2	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6158
342	342	1440	1440	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	6147
342	342	1440	1440	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		2	74	D5	5	6147
342	342	1440	1440	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-1	77	F5	5	6147
342	342	5761/4	5761/4	0.25	9/16	9/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6159
342	342	2881/2	2881/2	0.25	5/8	5/8	2/2	2	1	1/16			1/16	1		-1	53	F3	3	6160
342	342	2881/2	2881/2	0.25	5/8	5/8	2/2	2	1	1/16			1/16	1		-2	58	Bb3	3	6160
342	342	5763/4	5763/4	0.25	11/16	11/16	2/2	2	1	1/16			1/16	1		2	62	D4	4	6161
342	342	1441	1441	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		-1	53	F3	3	6162
342	342	1441	1441	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	6162
342	342	1441	1441	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	6148
342	342	1441	1441	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	6148
342	342	1441	1441	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		2	74	D5	5	6148
342	342	2883/2	2883/2	0.16666666666666666	7/8	7/8	2/2	2	1	1/24			1/16	2/3		-1	53	F3	3	6163
342	342	2883/2	2883/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		2	62	D4	4	6149
342	342	2883/2	2883/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	6149
342	342	2883/2	2883/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	6149
342	342	4325/3	4325/3	0.16666666666666666	11/12	11/12	2/2	2	1	1/24			1/16	2/3		4	52	E3	3	6164
342	342	8651/6	8651/6	0.16666666666666666	23/24	23/24	2/2	2	1	1/24			1/16	2/3		2	50	D3	3	6165
343	343	1442	1442	0.5	0	0	2/2	2	1	1/8			1/8	1		0	48	C3	3	6181
343	343	1442	1442	0.5	0	0	2/2	2	1	1/8			1/8	1		0	60	C4	4	6181
343	343	1442	1442	0.5	0	0	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	6166
343	343	1442	1442	0.5	0	0	2/2	1	1	1/8			1/8	1		4	76	E5	5	6166
343	343	1442	1442	0.5	0	0	2/2	1	1	1/8			1/8	1		1	79	G5	5	6166
343	343	2885/2	2885/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		4	64	E4	4	6167
343	343	5771/4	5771/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		-1	65	F4	4	6168
343	343	1443	1443	3.0	1/4	1/4	2/2	2	1	3/4			1/2	3/2		0	48	C3	3	6182
343	343	1443	1443	3.0	1/4	1/4	2/2	2	1	3/4			1/2	3/2		1	55	G3	3	6182
343	343	1443	1443	3.0	1/4	1/4	2/2	2	1	3/4			1/2	3/2		-2	58	Bb3	3	6182
343	343	1443	1443	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		1	67	G4	4	6169
343	343	5773/4	5773/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		3	69	A4	4	6170
343	343	2887/2	2887/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		-2	70	Bb4	4	6171
343	343	5775/4	5775/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		0	72	C5	5	6172
343	343	1444	1444	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	74	D5	5	6173
343	343	5777/4	5777/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		4	76	E5	5	6174
343	343	2889/2	2889/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		-1	77	F5	5	6175
343	343	5779/4	5779/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		1	79	G5	5	6176
343	343	1445	1445	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		3	81	A5	5	6177
343	343	5781/4	5781/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		-2	82	Bb5	5	6178
343	343	2891/2	2891/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		0	84	C6	6	6179
343	343	5783/4	5783/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	86	D6	6	6180
344	344	1446	1446	0.75	0	0	2/2	2	1	3/16			1/8	3/2		0	36	C2	2	6198
344	344	1446	1446	0.5	0	0	2/2	1	1	1/8			1/8	1		6	78	F#5	5	6183
344	344	1446	1446	0.5	0	0	2/2	1	1	1/8			1/8	1		3	81	A5	5	6183
344	344	1446	1446	0.5	0	0	2/2	1	1	1/8			1/8	1		-3	87	Eb6	6	6183
344	344	5787/4	5787/4	0.25	3/16	3/16	2/2	2	1	1/16			1/16	1		2	38	D2	2	6199
344	344	1447	1447	0.75	1/4	1/4	2/2	2	1	3/16			1/8	3/2		-3	39	Eb2	2	6200
344	344	1447	1447	0.25	1/4	1/4	2/2	1	2	1/16			1/16	1		0	72	C5	5	6186
344	344	1447	1447	2.0	1/4	1/4	2/2	1	1	1/2			1/2	1		9	75	D#5	5	6184
344	344	5789/4	5789/4	0.25	5/16	5/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6187
344	344	2895/2	2895/2	0.25	3/8	3/8	2/2	1	2	1/16			1/16	1		0	72	C5	5	6188
344	344	5791/4	5791/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		-1	41	F2	2	6201
344	344	5791/4	5791/4	0.25	7/16	7/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6189
344	344	1448	1448	0.75	1/2	1/2	2/2	2	1	3/16			1/8	3/2		6	42	F#2	2	6202
344	344	1448	1448	0.25	1/2	1/2	2/2	1	2	1/16			1/16	1		0	72	C5	5	6190
344	344	5793/4	5793/4	0.25	9/16	9/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6191
344	344	2897/2	2897/2	0.25	5/8	5/8	2/2	1	2	1/16			1/16	1		0	72	C5	5	6192
344	344	5795/4	5795/4	0.25	11/16	11/16	2/2	2	1	1/16			1/16	1		1	43	G2	2	6203
344	344	5795/4	5795/4	0.25	11/16	11/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6193
344	344	1449	1449	0.75	3/4	3/4	2/2	2	1	3/16			1/8	3/2		3	45	A2	2	6204
344	344	1449	1449	0.25	3/4	3/4	2/2	1	2	1/16			1/16	1		0	72	C5	5	6194
344	344	1449	1449	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		9	75	D#5	5	6185
344	344	5797/4	5797/4	0.25	13/16	13/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6195
344	344	2899/2	2899/2	0.25	7/8	7/8	2/2	1	2	1/16			1/16	1		0	72	C5	5	6196
344	344	5799/4	5799/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		-2	46	Bb2	2	6205
344	344	5799/4	5799/4	0.25	15/16	15/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6197
345	345	1450	1450	2.0	0	0	2/2	2	1	1/2			1/2	1	1	5	47	B2	2	6228
345	345	1450	1450	0.25	0	0	2/2	1	2	1/16			1/16	1		3	69	A4	4	6212
345	345	1450	1450	1.0	0	0	2/2	1	1	1/4			1/4	1		9	75	D#5	5	6206
345	345	5801/4	5801/4	0.25	1/16	1/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6213
345	345	2901/2	2901/2	0.25	1/8	1/8	2/2	1	2	1/16			1/16	1		3	69	A4	4	6214
345	345	5803/4	5803/4	0.25	3/16	3/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6215
345	345	1451	1451	0.25	1/4	1/4	2/2	1	2	1/16			1/16	1		3	69	A4	4	6216
345	345	1451	1451	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		9	75	D#5	5	6207
345	345	5805/4	5805/4	0.25	5/16	5/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6217
345	345	2903/2	2903/2	0.25	3/8	3/8	2/2	1	2	1/16			1/16	1		3	69	A4	4	6218
345	345	2903/2	2903/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		9	75	D#5	5	6208
345	345	5807/4	5807/4	0.25	7/16	7/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6219
345	345	1452	1452	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	5	47	B2	2	6229
345	345	1452	1452	0.25	1/2	1/2	2/2	1	2	1/16			1/16	1		3	69	A4	4	6220
345	345	1452	1452	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		6	78	F#5	5	6209
345	345	5809/4	5809/4	0.25	9/16	9/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6221
345	345	2905/2	2905/2	0.25	5/8	5/8	2/2	1	2	1/16			1/16	1		3	69	A4	4	6222
345	345	5811/4	5811/4	0.25	11/16	11/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6223
345	345	1453	1453	0.25	3/4	3/4	2/2	1	2	1/16			1/16	1		3	69	A4	4	6224
345	345	1453	1453	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		9	75	D#5	5	6210
345	345	5813/4	5813/4	0.25	13/16	13/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6225
345	345	2907/2	2907/2	0.25	7/8	7/8	2/2	1	2	1/16			1/16	1		3	69	A4	4	6226
345	345	2907/2	2907/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		5	71	B4	4	6211
345	345	5815/4	5815/4	0.25	15/16	15/16	2/2	1	2	1/16			1/16	1		6	66	F#4	4	6227
346	346	1454	1454	0.75	0	0	2/2	2	1	3/16			1/8	3/2		0	36	C2	2	6249
346	346	1454	1454	0.25	0	0	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6233
346	346	1454	1454	1.0	0	0	2/2	1	1	1/4			1/4	1		4	76	E5	5	6230
346	346	5817/4	5817/4	0.25	1/16	1/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6234
346	346	2909/2	2909/2	0.25	1/8	1/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6235
346	346	5819/4	5819/4	0.25	3/16	3/16	2/2	2	1	1/16			1/16	1		2	38	D2	2	6250
346	346	5819/4	5819/4	0.25	3/16	3/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6236
346	346	1455	1455	0.75	1/4	1/4	2/2	2	1	3/16			1/8	3/2		4	40	E2	2	6251
346	346	1455	1455	0.25	1/4	1/4	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6237
346	346	1455	1455	2.0	1/4	1/4	2/2	1	1	1/2			1/2	1		4	76	E5	5	6231
346	346	5821/4	5821/4	0.25	5/16	5/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6238
346	346	2911/2	2911/2	0.25	3/8	3/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6239
346	346	5823/4	5823/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		-1	41	F2	2	6252
346	346	5823/4	5823/4	0.25	7/16	7/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6240
346	346	1456	1456	0.75	1/2	1/2	2/2	2	1	3/16			1/8	3/2		1	43	G2	2	6253
346	346	1456	1456	0.25	1/2	1/2	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6241
346	346	5825/4	5825/4	0.25	9/16	9/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6242
346	346	2913/2	2913/2	0.25	5/8	5/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6243
346	346	5827/4	5827/4	0.25	11/16	11/16	2/2	2	1	1/16			1/16	1		3	45	A2	2	6254
346	346	5827/4	5827/4	0.25	11/16	11/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6244
346	346	1457	1457	0.75	3/4	3/4	2/2	2	1	3/16			1/8	3/2		-2	46	Bb2	2	6255
346	346	1457	1457	0.25	3/4	3/4	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6245
346	346	1457	1457	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		4	76	E5	5	6232
346	346	5829/4	5829/4	0.25	13/16	13/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6246
346	346	2915/2	2915/2	0.25	7/8	7/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6247
346	346	5831/4	5831/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		0	48	C3	3	6256
346	346	5831/4	5831/4	0.25	15/16	15/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6248
347	347	1458	1458	2.0	0	0	2/2	2	1	1/2			1/2	1	1	7	49	C#3	3	6278
347	347	1458	1458	0.25	0	0	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6262
347	347	1458	1458	1.5	0	0	2/2	1	1	3/8			1/4	3/2		4	76	E5	5	6257
347	347	5833/4	5833/4	0.25	1/16	1/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6263
347	347	2917/2	2917/2	0.25	1/8	1/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6264
347	347	5835/4	5835/4	0.25	3/16	3/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6265
347	347	1459	1459	0.25	1/4	1/4	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6266
347	347	5837/4	5837/4	0.25	5/16	5/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6267
347	347	2919/2	2919/2	0.25	3/8	3/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6268
347	347	2919/2	2919/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		4	76	E5	5	6258
347	347	5839/4	5839/4	0.25	7/16	7/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6269
347	347	1460	1460	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	7	49	C#3	3	6279
347	347	1460	1460	0.25	1/2	1/2	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6270
347	347	1460	1460	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		1	79	G5	5	6259
347	347	5841/4	5841/4	0.25	9/16	9/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6271
347	347	2921/2	2921/2	0.25	5/8	5/8	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6272
347	347	5843/4	5843/4	0.25	11/16	11/16	2/2	1	2	1/16			1/16	1		1	67	G4	4	6273
347	347	1461	1461	0.25	3/4	3/4	2/2	1	2	1/16			1/16	1		-2	70	Bb4	4	6274
347	347	1461	1461	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		4	76	E5	5	6260
